t /s	T /°C	HF /mw
23.888	237.618	-1.063
23.896	237.701	-1.063
23.905	237.785	-1.064
23.913	237.868	-1.065
23.921	237.951	-1.065
23.930	238.035	-1.066
23.938	238.118	-1.067
23.946	238.201	-1.067
23.955	238.285	-1.068
23.963	238.368	-1.069
23.971	238.451	-1.070
23.980	238.534	-1.070
23.988	238.618	-1.071
23.996	238.701	-1.072
24.005	238.784	-1.072
24.013	238.867	-1.073
24.021	238.951	-1.074
24.030	239.034	-1.075
24.038	239.117	-1.075
24.046	239.201	-1.076
24.055	239.284	-1.077
24.063	239.367	-1.078
24.071	239.451	-1.079
24.080	239.534	-1.079
24.088	239.616	-1.080
24.096	239.700	-1.081
24.105	239.784	-1.082
24.113	239.866	-1.083
24.121	239.950	-1.084
24.130	240.033	-1.085
24.138	240.116	-1.085
24.146	240.199	-1.086
24.155	240.283	-1.087
24.163	240.366	-1.088
24.171	240.449	-1.089
24.180	240.532	-1.090
24.188	240.616	-1.091
24.196	240.699	-1.092
24.205	240.782	-1.093
24.213	240.866	-1.094
24.221	240.949	-1.095
24.230	241.032	-1.096
24.238	241.115	-1.097
24.246	241.199	-1.098
24.255	241.281	-1.099
24.263	241.364	-1.100
24.271	241.448	-1.101
24.280	241.531	-1.102
24.288	241.615	-1.103
24.296	241.698	-1.104
24.305	241.781	-1.105
24.313	241.864	-1.107
24.321	241.947	-1.108
24.330	242.030	-1.109
24.338	242.114	-1.110
24.346	242.197	-1.111
24.355	242.280	-1.112
24.363	242.364	-1.113
24.371	242.447	-1.114
24.380	242.531	-1.115
24.388	242.613	-1.117
24.396	242.697	-1.118
24.405	242.780	-1.119
24.413	242.863	-1.120
24.421	242.946	-1.121
24.430	243.030	-1.123
24.438	243.113	-1.124
24.446	243.196	-1.125
24.455	243.279	-1.126
24.463	243.362	-1.127
24.471	243.446	-1.129
24.480	243.529	-1.130
24.488	243.612	-1.131
24.496	243.696	-1.133
24.505	243.779	-1.134
24.513	243.862	-1.135
24.521	243.945	-1.136
24.530	244.029	-1.138
24.538	244.112	-1.139
24.546	244.195	-1.140
24.555	244.278	-1.142
24.563	244.361	-1.143
24.571	244.445	-1.144
24.580	244.528	-1.146
24.588	244.612	-1.147
24.596	244.694	-1.148
24.605	244.778	-1.150
24.613	244.861	-1.151
24.621	244.944	-1.153
24.630	245.027	-1.154
24.638	245.111	-1.155
24.646	245.194	-1.157
24.655	245.277	-1.158
24.663	245.360	-1.160
24.671	245.444	-1.161
24.680	245.527	-1.163
24.688	245.610	-1.164
24.696	245.694	-1.166
24.705	245.776	-1.167
24.713	245.860	-1.169
24.721	245.944	-1.170
24.730	246.026	-1.172
24.738	246.110	-1.173
24.746	246.193	-1.175
24.755	246.276	-1.176
24.763	246.360	-1.178
24.771	246.443	-1.180
24.780	246.525	-1.181
24.788	246.609	-1.183
24.796	246.693	-1.184
24.805	246.776	-1.186
24.813	246.858	-1.188
24.821	246.943	-1.189
24.830	247.025	-1.191
24.838	247.109	-1.192
24.846	247.192	-1.194
24.855	247.275	-1.196
24.863	247.359	-1.198
24.871	247.442	-1.199
24.880	247.525	-1.201
24.888	247.608	-1.202
24.896	247.691	-1.204
24.905	247.775	-1.206
24.913	247.858	-1.208
24.921	247.941	-1.210
24.930	248.024	-1.211
24.938	248.108	-1.213
24.946	248.191	-1.215
24.955	248.274	-1.216
24.963	248.357	-1.218
24.971	248.441	-1.219
24.980	248.524	-1.221
24.988	248.607	-1.223
24.996	248.691	-1.224
25.005	248.774	-1.226
25.013	248.857	-1.228
25.021	248.940	-1.229
25.030	249.023	-1.231
25.038	249.107	-1.233
25.046	249.190	-1.235
25.055	249.273	-1.236
25.063	249.356	-1.238
25.071	249.440	-1.239
25.080	249.523	-1.241
25.088	249.606	-1.243
25.096	249.689	-1.244
25.105	249.772	-1.246
25.113	249.856	-1.248
25.121	249.939	-1.249
25.130	250.022	-1.251
25.138	250.105	-1.253
25.146	250.188	-1.254
25.155	250.271	-1.256
25.163	250.355	-1.258
25.171	250.438	-1.259
25.180	250.522	-1.261
25.188	250.605	-1.262
25.196	250.687	-1.264
25.205	250.771	-1.265
25.213	250.854	-1.267
25.221	250.937	-1.269
25.230	251.020	-1.270
25.238	251.104	-1.272
25.246	251.187	-1.273
25.255	251.270	-1.275
25.263	251.353	-1.276
25.271	251.437	-1.278
25.280	251.520	-1.279
25.288	251.603	-1.281
25.296	251.687	-1.282
25.305	251.770	-1.284
25.313	251.853	-1.285
25.321	251.936	-1.287
25.330	252.019	-1.288
25.338	252.103	-1.290
25.346	252.185	-1.291
25.355	252.269	-1.293
25.363	252.352	-1.294
25.371	252.435	-1.295
25.380	252.519	-1.297
25.388	252.602	-1.298
25.396	252.685	-1.300
25.405	252.768	-1.301
25.413	252.851	-1.302
25.421	252.935	-1.304
25.430	253.018	-1.305
25.438	253.101	-1.306
25.446	253.184	-1.308
25.455	253.268	-1.309
25.463	253.351	-1.310
25.471	253.434	-1.311
25.480	253.518	-1.313
25.488	253.601	-1.314
25.496	253.684	-1.315
25.505	253.767	-1.316
25.513	253.851	-1.317
25.521	253.934	-1.319
25.530	254.017	-1.320
25.538	254.101	-1.321
25.546	254.184	-1.322
25.555	254.267	-1.323
25.563	254.350	-1.324
25.571	254.434	-1.325
25.580	254.517	-1.326
25.588	254.600	-1.328
25.596	254.683	-1.329
25.605	254.767	-1.330
25.613	254.850	-1.331
25.621	254.934	-1.332
25.630	255.016	-1.333
25.638	255.100	-1.334
25.646	255.184	-1.335
25.655	255.267	-1.336
25.663	255.350	-1.336
25.671	255.433	-1.337
25.680	255.517	-1.338
25.688	255.600	-1.339
25.696	255.683	-1.340
25.705	255.767	-1.341
25.713	255.850	-1.342
25.721	255.933	-1.342
25.730	256.017	-1.343
25.738	256.100	-1.344
25.746	256.183	-1.345
25.755	256.266	-1.346
25.763	256.350	-1.346
25.771	256.434	-1.347
25.780	256.517	-1.348
25.788	256.600	-1.348
25.796	256.683	-1.349
25.805	256.767	-1.350
25.813	256.849	-1.350
25.821	256.933	-1.351
25.830	257.016	-1.351
25.838	257.099	-1.352
25.846	257.183	-1.352
25.855	257.266	-1.353
25.863	257.349	-1.353
25.871	257.433	-1.354
25.880	257.516	-1.354
25.888	257.599	-1.355
25.896	257.683	-1.355
25.905	257.766	-1.355
25.913	257.849	-1.356
25.921	257.933	-1.356
25.930	258.016	-1.356
25.938	258.099	-1.357
25.946	258.183	-1.357
25.955	258.266	-1.357
25.963	258.349	-1.357
25.971	258.433	-1.358
25.980	258.516	-1.358
25.988	258.599	-1.358
25.996	258.682	-1.358
26.005	258.766	-1.359
26.013	258.849	-1.359
26.021	258.933	-1.359
26.030	259.015	-1.359
26.038	259.099	-1.359
26.046	259.182	-1.359
26.055	259.266	-1.359
26.063	259.349	-1.360
26.071	259.433	-1.360
26.080	259.516	-1.360
26.088	259.599	-1.360
26.096	259.683	-1.360
26.105	259.766	-1.360
26.113	259.850	-1.360
26.121	259.933	-1.360
26.130	260.015	-1.360
26.138	260.099	-1.360
26.146	260.182	-1.360
26.155	260.266	-1.360
26.163	260.349	-1.360
26.171	260.433	-1.360
26.180	260.516	-1.360
26.188	260.599	-1.360
26.196	260.683	-1.360
26.205	260.766	-1.360
26.213	260.849	-1.360
26.221	260.933	-1.360
26.230	261.016	-1.360
26.238	261.099	-1.360
26.246	261.183	-1.360
26.255	261.266	-1.360
26.263	261.349	-1.360
26.271	261.433	-1.359
26.280	261.516	-1.359
26.288	261.600	-1.359
26.296	261.683	-1.359
26.305	261.766	-1.359
26.313	261.849	-1.359
26.321	261.933	-1.359
26.330	262.016	-1.359
26.338	262.099	-1.358
26.346	262.183	-1.358
26.355	262.266	-1.358
26.363	262.349	-1.358
26.371	262.433	-1.358
26.380	262.517	-1.358
26.388	262.599	-1.357
26.396	262.683	-1.357
26.405	262.766	-1.357
26.413	262.849	-1.357
26.421	262.933	-1.357
26.430	263.016	-1.356
26.438	263.099	-1.356
26.446	263.183	-1.356
26.455	263.266	-1.356
26.463	263.350	-1.355
26.471	263.433	-1.355
26.480	263.517	-1.355
26.488	263.600	-1.355
26.496	263.683	-1.355
26.505	263.766	-1.354
26.513	263.849	-1.354
26.521	263.933	-1.354
26.530	264.016	-1.354
26.538	264.100	-1.353
26.546	264.183	-1.353
26.555	264.266	-1.353
26.563	264.349	-1.352
26.571	264.433	-1.352
26.580	264.516	-1.352
26.588	264.599	-1.352
26.596	264.683	-1.351
26.605	264.766	-1.351
26.613	264.849	-1.351
26.621	264.932	-1.350
26.630	265.016	-1.350
26.638	265.099	-1.350
26.646	265.183	-1.349
26.655	265.266	-1.349
26.663	265.349	-1.349
26.671	265.433	-1.348
26.680	265.516	-1.348
26.688	265.600	-1.348
26.696	265.683	-1.347
26.705	265.766	-1.347
26.713	265.850	-1.347
26.721	265.933	-1.346
26.730	266.016	-1.346
26.738	266.099	-1.346
26.746	266.183	-1.346
26.755	266.266	-1.345
26.763	266.350	-1.345
26.771	266.434	-1.345
26.780	266.517	-1.344
26.788	266.599	-1.344
26.796	266.683	-1.344
26.805	266.766	-1.343
26.813	266.850	-1.343
26.821	266.933	-1.343
26.830	267.016	-1.343
26.838	267.100	-1.342
26.846	267.183	-1.342
26.855	267.266	-1.341
26.863	267.349	-1.341
26.871	267.433	-1.341
26.880	267.516	-1.340
26.888	267.600	-1.340
26.896	267.683	-1.340
26.905	267.766	-1.339
26.913	267.850	-1.339
26.921	267.933	-1.339
26.930	268.016	-1.338
26.938	268.099	-1.338
26.946	268.183	-1.337
26.955	268.267	-1.337
26.963	268.350	-1.337
26.971	268.433	-1.336
26.980	268.516	-1.336
26.988	268.600	-1.336
26.996	268.683	-1.335
27.005	268.766	-1.335
27.013	268.849	-1.334
27.021	268.933	-1.334
27.030	269.016	-1.334
27.038	269.099	-1.333
27.046	269.183	-1.333
27.055	269.267	-1.332
27.063	269.350	-1.332
27.071	269.432	-1.332
27.080	269.516	-1.331
27.088	269.600	-1.331
27.096	269.683	-1.331
27.105	269.767	-1.330
27.113	269.850	-1.330
27.121	269.934	-1.329
27.130	270.017	-1.329
27.138	270.100	-1.328
27.146	270.183	-1.328
27.155	270.267	-1.328
27.163	270.350	-1.327
27.171	270.433	-1.327
27.180	270.516	-1.327
27.188	270.600	-1.326
27.196	270.683	-1.326
27.205	270.766	-1.325
27.213	270.850	-1.325
27.221	270.933	-1.324
27.230	271.017	-1.324
27.238	271.099	-1.323
27.246	271.183	-1.323
27.255	271.266	-1.322
27.263	271.350	-1.322
27.271	271.433	-1.321
27.280	271.516	-1.321
27.288	271.599	-1.320
27.296	271.683	-1.320
27.305	271.766	-1.320
27.313	271.850	-1.319
27.321	271.932	-1.318
27.330	272.016	-1.318
27.338	272.099	-1.317
27.346	272.183	-1.317
27.355	272.266	-1.316
27.363	272.349	-1.316
27.371	272.433	-1.315
27.380	272.516	-1.315
27.388	272.599	-1.314
27.396	272.683	-1.314
27.405	272.766	-1.313
27.413	272.849	-1.313
27.421	272.933	-1.312
27.430	273.016	-1.312
27.438	273.100	-1.311
27.446	273.183	-1.311
27.455	273.267	-1.310
27.463	273.349	-1.309
27.471	273.433	-1.309
27.480	273.517	-1.308
27.488	273.600	-1.308
27.496	273.683	-1.307
27.505	273.767	-1.307
27.513	273.850	-1.306
27.521	273.933	-1.305
27.530	274.017	-1.305
27.538	274.100	-1.304
27.546	274.183	-1.304
27.555	274.267	-1.303
27.563	274.350	-1.302
27.571	274.433	-1.302
27.580	274.516	-1.301
27.588	274.600	-1.301
27.596	274.683	-1.300
27.605	274.767	-1.299
27.613	274.850	-1.299
27.621	274.933	-1.298
27.630	275.017	-1.297
27.638	275.100	-1.297
27.646	275.184	-1.296
27.655	275.267	-1.295
27.663	275.350	-1.295
27.671	275.434	-1.294
27.680	275.517	-1.293
27.688	275.601	-1.293
27.696	275.684	-1.292
27.705	275.767	-1.291
27.713	275.851	-1.291
27.721	275.934	-1.290
27.730	276.017	-1.289
27.738	276.101	-1.289
27.746	276.184	-1.288
27.755	276.267	-1.287
27.763	276.350	-1.287
27.771	276.435	-1.286
27.780	276.518	-1.285
27.788	276.601	-1.285
27.796	276.685	-1.284
27.805	276.768	-1.283
27.813	276.851	-1.282
27.821	276.935	-1.282
27.830	277.018	-1.281
27.838	277.101	-1.280
27.846	277.185	-1.279
27.855	277.268	-1.279
27.863	277.351	-1.278
27.871	277.435	-1.277
27.880	277.518	-1.276
27.888	277.601	-1.276
27.896	277.685	-1.275
27.905	277.768	-1.274
27.913	277.851	-1.273
27.921	277.934	-1.272
27.930	278.017	-1.272
27.938	278.101	-1.271
27.946	278.184	-1.270
27.955	278.268	-1.269
27.963	278.351	-1.268
27.971	278.434	-1.267
27.980	278.518	-1.266
27.988	278.601	-1.266
27.996	278.684	-1.265
28.005	278.768	-1.264
28.013	278.851	-1.263
28.021	278.934	-1.262
28.030	279.018	-1.261
28.038	279.101	-1.260
28.046	279.184	-1.259
28.055	279.267	-1.258
28.063	279.350	-1.258
28.071	279.433	-1.257
28.080	279.517	-1.256
28.088	279.600	-1.255
28.096	279.684	-1.254
28.105	279.767	-1.253
28.113	279.850	-1.252
28.121	279.933	-1.251
28.130	280.017	-1.250
28.138	280.101	-1.249
28.146	280.184	-1.249
28.155	280.267	-1.248
28.163	280.351	-1.247
28.171	280.434	-1.246
28.180	280.518	-1.245
28.188	280.601	-1.244
28.196	280.684	-1.243
28.205	280.768	-1.242
28.213	280.850	-1.241
28.221	280.934	-1.240
28.230	281.017	-1.239
28.238	281.101	-1.238
28.246	281.184	-1.237
28.255	281.267	-1.236
28.263	281.351	-1.235
28.271	281.434	-1.234
28.280	281.518	-1.233
28.288	281.601	-1.232
28.296	281.685	-1.230
28.305	281.768	-1.229
28.313	281.852	-1.228
28.321	281.935	-1.227
28.330	282.018	-1.226
28.338	282.102	-1.225
28.346	282.185	-1.223
28.355	282.268	-1.222
28.363	282.352	-1.221
28.371	282.435	-1.219
28.380	282.519	-1.218
28.388	282.602	-1.217
28.396	282.685	-1.216
28.405	282.769	-1.214
28.413	282.852	-1.213
28.421	282.935	-1.212
28.430	283.019	-1.210
28.438	283.102	-1.209
28.446	283.185	-1.208
28.455	283.269	-1.206
28.463	283.352	-1.205
28.471	283.436	-1.203
28.480	283.519	-1.202
28.488	283.603	-1.201
28.496	283.686	-1.199
28.505	283.770	-1.198
28.513	283.853	-1.196
28.521	283.937	-1.195
28.530	284.020	-1.194
28.538	284.103	-1.192
28.546	284.187	-1.191
28.555	284.270	-1.189
28.563	284.353	-1.188
28.571	284.437	-1.186
28.580	284.520	-1.185
28.588	284.604	-1.183
28.596	284.687	-1.182
28.605	284.771	-1.180
28.613	284.854	-1.179
28.621	284.937	-1.177
28.630	285.021	-1.175
28.638	285.104	-1.174
28.646	285.188	-1.172
28.655	285.271	-1.171
28.663	285.354	-1.169
28.671	285.438	-1.167
28.680	285.521	-1.165
28.688	285.604	-1.164
28.696	285.688	-1.162
28.705	285.772	-1.161
28.713	285.855	-1.159
28.721	285.938	-1.158
28.730	286.022	-1.156
28.738	286.105	-1.154
28.746	286.188	-1.152
28.755	286.272	-1.150
28.763	286.355	-1.149
28.771	286.438	-1.147
28.780	286.521	-1.145
28.788	286.605	-1.143
28.796	286.688	-1.142
28.805	286.772	-1.140
28.813	286.855	-1.138
28.821	286.938	-1.136
28.830	287.022	-1.134
28.838	287.106	-1.133
28.846	287.189	-1.131
28.855	287.272	-1.129
28.863	287.356	-1.128
28.871	287.439	-1.126
28.880	287.522	-1.124
28.888	287.606	-1.122
28.896	287.689	-1.120
28.905	287.772	-1.118
28.913	287.856	-1.116
28.921	287.939	-1.113
28.930	288.023	-1.111
28.938	288.106	-1.109
28.946	288.190	-1.106
28.955	288.273	-1.104
28.963	288.356	-1.102
28.971	288.439	-1.100
28.980	288.524	-1.098
28.988	288.607	-1.095
28.996	288.690	-1.093
29.005	288.774	-1.090
29.013	288.857	-1.088
29.021	288.940	-1.085
29.030	289.024	-1.083
29.038	289.107	-1.081
29.046	289.190	-1.079
29.055	289.274	-1.076
29.063	289.357	-1.073
29.071	289.440	-1.071
29.080	289.524	-1.068
29.088	289.607	-1.066
29.096	289.690	-1.063
29.105	289.774	-1.060
29.113	289.858	-1.058
29.121	289.941	-1.055
29.130	290.025	-1.053
29.138	290.108	-1.050
29.146	290.191	-1.047
29.155	290.275	-1.044
29.163	290.358	-1.041
29.171	290.442	-1.038
29.180	290.525	-1.034
29.188	290.609	-1.030
29.196	290.691	-1.027
29.205	290.775	-1.022
29.213	290.859	-1.019
29.221	290.942	-1.015
29.230	291.025	-1.012
29.238	291.109	-1.008
29.246	291.192	-1.004
29.255	291.275	-1.001
29.263	291.359	-0.998
29.271	291.442	-0.993
29.280	291.526	-0.990
29.288	291.610	-0.987
29.296	291.693	-0.984
29.305	291.776	-0.981
29.313	291.860	-0.978
29.321	291.943	-0.975
29.330	292.026	-0.971
29.338	292.110	-0.967
29.346	292.194	-0.964
29.355	292.277	-0.961
29.363	292.361	-0.957
29.371	292.444	-0.955
29.380	292.527	-0.952
29.388	292.611	-0.948
29.396	292.694	-0.945
29.405	292.777	-0.942
29.413	292.861	-0.939
29.421	292.944	-0.934
29.430	293.028	-0.931
29.438	293.112	-0.927
29.446	293.195	-0.923
29.455	293.278	-0.920
29.463	293.362	-0.917
29.471	293.446	-0.913
29.480	293.529	-0.909
29.488	293.612	-0.905
29.496	293.696	-0.901
29.505	293.779	-0.898
29.513	293.863	-0.893
29.521	293.946	-0.890
29.530	294.030	-0.885
29.538	294.113	-0.881
29.546	294.196	-0.878
29.555	294.279	-0.874
29.563	294.363	-0.869
29.571	294.447	-0.866
29.580	294.530	-0.861
29.588	294.614	-0.857
29.596	294.697	-0.853
29.605	294.781	-0.849
29.613	294.863	-0.845
29.621	294.947	-0.841
29.630	295.031	-0.838
29.638	295.114	-0.833
29.646	295.197	-0.828
29.655	295.281	-0.824
29.663	295.365	-0.820
29.671	295.448	-0.816
29.680	295.531	-0.812
29.688	295.615	-0.808
29.696	295.698	-0.804
29.705	295.782	-0.799
29.713	295.865	-0.795
29.721	295.949	-0.791
29.730	296.032	-0.787
29.738	296.115	-0.783
29.746	296.199	-0.779
29.755	296.283	-0.773
29.763	296.366	-0.769
29.771	296.449	-0.765
29.780	296.533	-0.761
29.788	296.616	-0.757
29.796	296.700	-0.753
29.805	296.783	-0.748
29.813	296.866	-0.743
29.821	296.950	-0.739
29.830	297.033	-0.734
29.838	297.117	-0.729
29.846	297.200	-0.724
29.855	297.283	-0.719
29.863	297.367	-0.715
29.871	297.451	-0.709
29.880	297.534	-0.704
29.888	297.618	-0.700
29.896	297.701	-0.695
29.905	297.784	-0.691
29.913	297.868	-0.687
29.921	297.952	-0.682
29.930	298.035	-0.677
29.938	298.119	-0.671
29.946	298.202	-0.666
29.955	298.285	-0.661
29.963	298.369	-0.657
29.971	298.453	-0.651
29.980	298.536	-0.645
29.988	298.620	-0.640
29.996	298.704	-0.635
30.005	298.787	-0.629
30.013	298.870	-0.623
30.021	298.954	-0.618
30.030	299.037	-0.612
30.038	299.121	-0.607
30.046	299.205	-0.601
30.055	299.288	-0.596
30.063	299.372	-0.590
30.071	299.456	-0.584
30.080	299.539	-0.578
30.088	299.623	-0.573
30.096	299.706	-0.567
30.105	299.790	-0.561
30.113	299.873	-0.555
30.121	299.956	-0.549
30.130	300.040	-0.542
30.138	300.124	-0.537
30.146	300.207	-0.530
30.155	300.291	-0.524
30.163	300.375	-0.517
30.171	300.459	-0.511
30.180	300.542	-0.505
30.188	300.626	-0.499
30.196	300.709	-0.492
30.205	300.793	-0.486
30.213	300.877	-0.479
30.221	300.960	-0.472
30.230	301.043	-0.464
30.238	301.128	-0.457
30.246	301.211	-0.451
30.255	301.295	-0.444
30.263	301.378	-0.436
30.271	301.462	-0.429
30.280	301.546	-0.422
30.288	301.629	-0.414
30.296	301.713	-0.408
30.305	301.797	-0.400
30.313	301.880	-0.392
30.321	301.964	-0.385
30.330	302.048	-0.377
30.338	302.131	-0.370
30.346	302.215	-0.362
30.355	302.299	-0.354
30.363	302.382	-0.346
30.371	302.466	-0.337
30.380	302.549	-0.329
30.388	302.633	-0.320
30.396	302.717	-0.314
30.405	302.801	-0.305
30.413	302.885	-0.296
30.421	302.968	-0.287
30.430	303.051	-0.278
30.438	303.135	-0.269
30.446	303.219	-0.259
30.455	303.303	-0.251
30.463	303.386	-0.242
30.471	303.470	-0.233
30.480	303.554	-0.222
30.488	303.638	-0.212
30.496	303.722	-0.203
30.505	303.805	-0.194
30.513	303.889	-0.185
30.521	303.973	-0.174
30.530	304.057	-0.163
30.538	304.140	-0.152
30.546	304.224	-0.144
30.555	304.308	-0.134
30.563	304.391	-0.122
30.571	304.475	-0.112
30.580	304.558	-0.102
30.588	304.642	-0.090
30.596	304.726	-0.080
30.605	304.810	-0.070
30.613	304.894	-0.060
30.621	304.978	-0.049
30.630	305.062	-0.038
30.638	305.145	-0.028
30.646	305.229	-0.017
30.655	305.313	-0.003
30.663	305.397	0.008
30.671	305.481	0.019
30.680	305.564	0.030
30.688	305.649	0.043
30.696	305.732	0.055
30.705	305.816	0.067
30.713	305.900	0.081
30.721	305.984	0.093
30.730	306.068	0.106
30.738	306.152	0.119
30.746	306.235	0.131
30.755	306.318	0.144
30.763	306.403	0.157
30.771	306.487	0.170
30.780	306.571	0.183
30.788	306.655	0.196
30.796	306.739	0.210
30.805	306.822	0.222
30.813	306.906	0.237
30.821	306.990	0.250
30.830	307.074	0.263
30.838	307.158	0.276
30.846	307.242	0.290
30.855	307.326	0.305
30.863	307.410	0.320
30.871	307.495	0.334
30.880	307.578	0.346
30.888	307.662	0.362
30.896	307.746	0.377
30.905	307.830	0.390
30.913	307.913	0.405
30.921	307.997	0.419
30.930	308.081	0.435
30.938	308.165	0.450
30.946	308.249	0.464
30.955	308.333	0.479
30.963	308.417	0.493
30.971	308.501	0.510
30.980	308.584	0.523
30.988	308.669	0.539
30.996	308.752	0.554
31.005	308.837	0.570
31.013	308.921	0.585
31.021	309.004	0.600
31.030	309.088	0.616
31.038	309.173	0.630
31.046	309.256	0.646
31.055	309.340	0.663
31.063	309.424	0.676
31.071	309.508	0.691
31.080	309.592	0.706
31.088	309.676	0.722
31.096	309.760	0.739
31.105	309.844	0.754
31.113	309.928	0.769
31.121	310.012	0.783
31.130	310.096	0.798
31.138	310.180	0.812
31.146	310.264	0.826
31.155	310.348	0.841
31.163	310.431	0.855
31.171	310.515	0.870
31.180	310.599	0.884
31.188	310.683	0.897
31.196	310.767	0.911
31.205	310.851	0.926
31.213	310.934	0.939
31.221	311.019	0.953
31.230	311.103	0.967
31.238	311.186	0.980
31.246	311.269	0.994
31.255	311.354	1.007
31.263	311.437	1.020
31.271	311.521	1.033
31.280	311.605	1.045
31.288	311.689	1.058
31.296	311.773	1.069
31.305	311.857	1.081
31.313	311.940	1.091
31.321	312.025	1.103
31.330	312.108	1.113
31.338	312.192	1.123
31.346	312.276	1.133
31.355	312.360	1.143
31.363	312.444	1.153
31.371	312.527	1.164
31.380	312.611	1.173
31.388	312.695	1.182
31.396	312.779	1.190
31.405	312.862	1.197
31.413	312.946	1.205
31.421	313.030	1.212
31.430	313.114	1.219
31.438	313.197	1.225
31.446	313.281	1.230
31.455	313.364	1.235
31.463	313.448	1.242
31.471	313.532	1.247
31.480	313.615	1.251
31.488	313.699	1.255
31.496	313.782	1.259
31.505	313.865	1.263
31.513	313.948	1.265
31.521	314.032	1.268
31.530	314.115	1.269
31.538	314.199	1.270
31.546	314.282	1.272
31.555	314.365	1.273
31.563	314.449	1.273
31.571	314.532	1.274
31.580	314.615	1.275
31.588	314.698	1.275
31.596	314.782	1.276
31.605	314.865	1.276
31.613	314.948	1.276
31.621	315.031	1.276
31.630	315.114	1.276
31.638	315.197	1.276
31.646	315.280	1.276
31.655	315.364	1.275
31.663	315.447	1.274
31.671	315.530	1.273
31.680	315.613	1.271
31.688	315.696	1.268
31.696	315.779	1.265
31.705	315.862	1.261
31.713	315.945	1.256
31.721	316.028	1.250
31.730	316.111	1.244
31.738	316.194	1.236
31.746	316.277	1.229
31.755	316.360	1.220
31.763	316.444	1.211
31.771	316.526	1.202
31.780	316.609	1.193
31.788	316.692	1.185
31.796	316.775	1.175
31.805	316.857	1.166
31.813	316.940	1.155
31.821	317.024	1.146
31.830	317.106	1.138
31.838	317.189	1.130
31.846	317.272	1.120
31.855	317.355	1.111
31.863	317.438	1.102
31.871	317.521	1.093
31.880	317.604	1.085
31.888	317.687	1.076
31.896	317.770	1.067
31.905	317.852	1.059
31.913	317.934	1.052
31.921	318.018	1.044
31.930	318.101	1.035
31.938	318.184	1.028
31.946	318.266	1.022
31.955	318.350	1.015
31.963	318.433	1.007
31.971	318.516	1.001
31.980	318.598	0.993
31.988	318.682	0.987
31.996	318.765	0.980
32.005	318.848	0.975
32.013	318.931	0.970
32.021	319.014	0.963
32.030	319.097	0.958
32.038	319.180	0.951
32.046	319.262	0.945
32.055	319.346	0.939
32.063	319.429	0.933
32.071	319.512	0.928
32.080	319.595	0.923
32.088	319.678	0.918
32.096	319.761	0.912
32.105	319.844	0.907
32.113	319.927	0.903
32.121	320.010	0.898
32.130	320.093	0.893
32.138	320.176	0.888
32.146	320.259	0.884
32.155	320.343	0.880
32.163	320.426	0.876
32.171	320.509	0.872
32.180	320.592	0.869
32.188	320.675	0.865
32.196	320.759	0.862
32.205	320.841	0.859
32.213	320.925	0.855
32.221	321.007	0.852
32.230	321.091	0.848
32.238	321.174	0.845
32.246	321.257	0.843
32.255	321.341	0.840
32.263	321.424	0.837
32.271	321.507	0.834
32.280	321.591	0.832
32.288	321.674	0.829
32.296	321.757	0.827
32.305	321.840	0.824
32.313	321.923	0.821
32.321	322.006	0.819
32.330	322.089	0.818
32.338	322.173	0.816
32.346	322.255	0.814
32.355	322.339	0.813
32.363	322.422	0.811
32.371	322.505	0.809
32.380	322.589	0.807
32.388	322.671	0.806
32.396	322.755	0.804
32.405	322.837	0.802
32.413	322.921	0.800
32.421	323.005	0.799
32.430	323.087	0.797
32.438	323.170	0.796
32.446	323.254	0.795
32.455	323.337	0.793
32.463	323.421	0.792
32.471	323.503	0.791
32.480	323.587	0.790
32.488	323.670	0.789
32.496	323.753	0.787
32.505	323.836	0.786
32.513	323.920	0.785
32.521	324.003	0.784
32.530	324.087	0.783
32.538	324.170	0.781
32.546	324.253	0.780
32.555	324.336	0.779
32.563	324.419	0.778
32.571	324.503	0.777
32.580	324.586	0.776
32.588	324.669	0.776
32.596	324.752	0.775
32.605	324.836	0.774
32.613	324.919	0.774
32.621	325.003	0.773
32.630	325.086	0.772
32.638	325.169	0.772
32.646	325.252	0.772
32.655	325.336	0.771
32.663	325.419	0.771
32.671	325.503	0.771
32.680	325.586	0.771
32.688	325.670	0.771
32.696	325.753	0.772
32.705	325.836	0.773
32.713	325.919	0.774
32.721	326.003	0.775
32.730	326.087	0.776
32.738	326.170	0.777
32.746	326.253	0.779
32.755	326.337	0.781
32.763	326.420	0.783
32.771	326.503	0.786
32.780	326.587	0.789
32.788	326.670	0.791
32.796	326.753	0.795
32.805	326.838	0.799
32.813	326.921	0.803
32.821	327.004	0.808
32.830	327.087	0.813
32.838	327.171	0.818
32.846	327.254	0.822
32.855	327.338	0.827
32.863	327.422	0.833
32.871	327.505	0.838
32.880	327.589	0.843
32.888	327.673	0.849
32.896	327.756	0.856
32.905	327.840	0.862
32.913	327.923	0.869
32.921	328.007	0.875
32.930	328.091	0.882
32.938	328.174	0.888
32.946	328.258	0.894
32.955	328.341	0.901
32.963	328.425	0.907
32.971	328.508	0.914
32.980	328.592	0.921
32.988	328.675	0.927
32.996	328.759	0.934
33.005	328.842	0.941
33.013	328.926	0.948
33.021	329.010	0.956
