t /s	T /°C	HF /mw
7.058	228.793	-6.633
7.060	228.876	-6.633
7.063	228.957	-6.633
7.065	229.043	-6.633
7.067	229.131	-6.633
7.069	229.208	-6.632
7.071	229.301	-6.632
7.074	229.384	-6.632
7.076	229.463	-6.632
7.078	229.549	-6.632
7.080	229.632	-6.632
7.082	229.716	-6.632
7.085	229.801	-6.631
7.087	229.881	-6.631
7.089	229.966	-6.631
7.091	230.050	-6.631
7.093	230.131	-6.631
7.096	230.213	-6.631
7.098	230.296	-6.630
7.100	230.378	-6.630
7.102	230.462	-6.630
7.104	230.542	-6.630
7.107	230.629	-6.629
7.109	230.712	-6.629
7.111	230.796	-6.629
7.113	230.881	-6.629
7.115	230.966	-6.628
7.117	231.048	-6.628
7.120	231.130	-6.628
7.122	231.215	-6.628
7.124	231.301	-6.628
7.126	231.383	-6.628
7.128	231.466	-6.628
7.131	231.548	-6.628
7.133	231.631	-6.628
7.135	231.719	-6.627
7.137	231.800	-6.627
7.139	231.883	-6.627
7.142	231.964	-6.626
7.144	232.045	-6.625
7.146	232.131	-6.625
7.148	232.216	-6.625
7.150	232.300	-6.625
7.153	232.385	-6.625
7.155	232.469	-6.625
7.157	232.548	-6.625
7.159	232.636	-6.625
7.161	232.716	-6.625
7.164	232.800	-6.625
7.166	232.886	-6.625
7.168	232.971	-6.625
7.170	233.056	-6.625
7.172	233.137	-6.625
7.174	233.218	-6.625
7.177	233.302	-6.624
7.179	233.383	-6.624
7.181	233.465	-6.624
7.183	233.544	-6.624
7.185	233.626	-6.624
7.188	233.709	-6.624
7.190	233.791	-6.624
7.192	233.882	-6.623
7.194	233.969	-6.623
7.196	234.052	-6.622
7.199	234.136	-6.622
7.201	234.218	-6.622
7.203	234.305	-6.621
7.205	234.384	-6.621
7.207	234.467	-6.620
7.210	234.550	-6.619
7.212	234.634	-6.619
7.214	234.717	-6.619
7.216	234.799	-6.619
7.218	234.885	-6.619
7.220	234.969	-6.619
7.223	235.055	-6.618
7.225	235.135	-6.618
7.227	235.216	-6.618
7.229	235.303	-6.618
7.231	235.384	-6.618
7.234	235.469	-6.618
7.236	235.553	-6.618
7.238	235.639	-6.618
7.240	235.722	-6.617
7.242	235.803	-6.617
7.245	235.889	-6.617
7.247	235.969	-6.617
7.249	236.056	-6.617
7.251	236.138	-6.617
7.253	236.220	-6.616
7.256	236.303	-6.616
7.258	236.384	-6.616
7.260	236.470	-6.616
7.262	236.553	-6.615
7.264	236.634	-6.615
7.267	236.721	-6.615
7.269	236.804	-6.615
7.271	236.886	-6.615
7.273	236.973	-6.614
7.275	237.052	-6.614
7.277	237.136	-6.614
7.280	237.217	-6.614
7.282	237.303	-6.613
7.284	237.384	-6.613
7.286	237.469	-6.613
7.288	237.551	-6.613
7.291	237.637	-6.613
7.293	237.718	-6.612
7.295	237.808	-6.612
7.297	237.887	-6.613
7.299	237.968	-6.612
7.302	238.053	-6.612
7.304	238.135	-6.613
7.306	238.224	-6.612
7.308	238.305	-6.612
7.310	238.392	-6.612
7.313	238.472	-6.611
7.315	238.557	-6.611
7.317	238.639	-6.611
7.319	238.721	-6.610
7.321	238.808	-6.610
7.323	238.888	-6.610
7.326	238.969	-6.609
7.328	239.056	-6.609
7.330	239.138	-6.609
7.332	239.224	-6.609
7.334	239.306	-6.608
7.337	239.390	-6.608
7.339	239.474	-6.608
7.341	239.555	-6.608
7.343	239.639	-6.608
7.345	239.726	-6.608
7.348	239.810	-6.608
7.350	239.892	-6.608
7.352	239.975	-6.608
7.354	240.056	-6.608
7.356	240.140	-6.607
7.359	240.225	-6.608
7.361	240.312	-6.608
7.363	240.393	-6.607
7.365	240.475	-6.607
7.367	240.558	-6.606
7.370	240.640	-6.606
7.372	240.726	-6.605
7.374	240.809	-6.605
7.376	240.895	-6.605
7.378	240.975	-6.605
7.380	241.058	-6.605
7.383	241.145	-6.604
7.385	241.229	-6.604
7.387	241.311	-6.604
7.389	241.395	-6.604
7.391	241.480	-6.603
7.394	241.562	-6.603
7.396	241.648	-6.603
7.398	241.729	-6.603
7.400	241.811	-6.603
7.402	241.895	-6.603
7.405	241.979	-6.602
7.407	242.061	-6.602
7.409	242.145	-6.602
7.411	242.226	-6.602
7.413	242.311	-6.601
7.416	242.393	-6.601
7.418	242.476	-6.601
7.420	242.560	-6.601
7.422	242.647	-6.600
7.424	242.726	-6.600
7.427	242.815	-6.600
7.429	242.896	-6.600
7.431	242.980	-6.601
7.433	243.065	-6.601
7.435	243.147	-6.601
7.437	243.232	-6.601
7.440	243.313	-6.601
7.442	243.399	-6.602
7.444	243.481	-6.602
7.446	243.562	-6.602
7.448	243.648	-6.602
7.451	243.732	-6.602
7.453	243.814	-6.602
7.455	243.895	-6.602
7.457	243.981	-6.602
7.459	244.065	-6.601
7.462	244.146	-6.602
7.464	244.230	-6.602
7.466	244.313	-6.601
7.468	244.399	-6.601
7.470	244.480	-6.601
7.473	244.562	-6.602
7.475	244.645	-6.602
7.477	244.729	-6.601
7.479	244.814	-6.601
7.481	244.902	-6.601
7.483	244.980	-6.601
7.486	245.063	-6.600
7.488	245.146	-6.599
7.490	245.234	-6.599
7.492	245.315	-6.598
7.494	245.400	-6.598
7.497	245.481	-6.598
7.499	245.565	-6.597
7.501	245.642	-6.597
7.503	245.728	-6.598
7.505	245.808	-6.598
7.508	245.897	-6.599
7.510	245.979	-6.600
7.512	246.067	-6.600
7.514	246.146	-6.601
7.516	246.233	-6.601
7.519	246.315	-6.601
7.521	246.404	-6.601
7.523	246.484	-6.601
7.525	246.565	-6.601
7.527	246.649	-6.601
7.530	246.734	-6.600
7.532	246.819	-6.600
7.534	246.901	-6.600
7.536	246.987	-6.600
7.538	247.068	-6.599
7.540	247.148	-6.599
7.543	247.231	-6.598
7.545	247.314	-6.598
7.547	247.400	-6.598
7.549	247.482	-6.597
7.551	247.569	-6.597
7.554	247.649	-6.597
7.556	247.733	-6.597
7.558	247.817	-6.596
7.560	247.905	-6.597
7.562	247.981	-6.597
7.565	248.071	-6.597
7.567	248.151	-6.597
7.569	248.238	-6.597
7.571	248.322	-6.597
7.573	248.399	-6.597
7.576	248.485	-6.598
7.578	248.568	-6.598
7.580	248.653	-6.598
7.582	248.734	-6.598
7.584	248.821	-6.598
7.586	248.905	-6.598
7.589	248.987	-6.597
7.591	249.071	-6.597
7.593	249.158	-6.597
7.595	249.238	-6.597
7.597	249.323	-6.597
7.600	249.404	-6.597
7.602	249.492	-6.597
7.604	249.573	-6.596
7.606	249.654	-6.596
7.608	249.740	-6.596
7.611	249.823	-6.596
7.613	249.905	-6.596
7.615	249.988	-6.596
7.617	250.073	-6.596
7.619	250.156	-6.596
7.622	250.240	-6.596
7.624	250.326	-6.596
7.626	250.405	-6.596
7.628	250.491	-6.596
7.630	250.576	-6.595
7.633	250.659	-6.595
7.635	250.748	-6.594
7.637	250.824	-6.594
7.639	250.913	-6.594
7.641	250.996	-6.594
7.643	251.076	-6.593
7.646	251.161	-6.593
7.648	251.239	-6.593
7.650	251.326	-6.593
7.652	251.413	-6.593
7.654	251.495	-6.592
7.657	251.580	-6.592
7.659	251.664	-6.593
7.661	251.748	-6.593
7.663	251.833	-6.593
7.665	251.915	-6.593
7.668	251.999	-6.593
7.670	252.080	-6.593
7.672	252.168	-6.592
7.674	252.247	-6.593
7.676	252.332	-6.593
7.679	252.414	-6.592
7.681	252.498	-6.592
7.683	252.581	-6.592
7.685	252.665	-6.592
7.687	252.746	-6.592
7.690	252.832	-6.592
7.692	252.914	-6.592
7.694	253.000	-6.592
7.696	253.085	-6.592
7.698	253.166	-6.592
7.700	253.251	-6.592
7.703	253.337	-6.592
7.705	253.418	-6.592
7.707	253.498	-6.592
7.709	253.582	-6.592
7.711	253.666	-6.593
7.714	253.746	-6.593
7.716	253.833	-6.592
7.718	253.916	-6.593
7.720	254.000	-6.593
7.722	254.073	-6.593
7.725	254.164	-6.594
7.727	254.249	-6.594
7.729	254.333	-6.594
7.731	254.414	-6.593
7.733	254.499	-6.593
7.736	254.582	-6.594
7.738	254.665	-6.594
7.740	254.746	-6.593
7.742	254.829	-6.593
7.744	254.917	-6.592
7.746	255.000	-6.592
7.749	255.083	-6.592
7.751	255.166	-6.592
7.753	255.248	-6.592
7.755	255.332	-6.592
7.757	255.411	-6.592
7.760	255.502	-6.592
7.762	255.585	-6.592
7.764	255.670	-6.591
7.766	255.753	-6.591
7.768	255.829	-6.591
7.771	255.914	-6.591
7.773	256.000	-6.591
7.775	256.086	-6.591
7.777	256.172	-6.591
7.779	256.256	-6.591
7.782	256.336	-6.591
7.784	256.420	-6.591
7.786	256.503	-6.592
7.788	256.589	-6.592
7.790	256.670	-6.592
7.793	256.751	-6.592
7.795	256.838	-6.592
7.797	256.921	-6.592
7.799	257.003	-6.591
7.801	257.085	-6.591
7.803	257.172	-6.590
7.806	257.259	-6.590
7.808	257.340	-6.590
7.810	257.422	-6.590
7.812	257.504	-6.590
7.814	257.588	-6.590
7.817	257.670	-6.590
7.819	257.757	-6.590
7.821	257.836	-6.591
7.823	257.922	-6.591
7.825	258.006	-6.591
7.828	258.090	-6.591
7.830	258.175	-6.591
7.832	258.256	-6.591
7.834	258.338	-6.591
7.836	258.423	-6.591
7.839	258.506	-6.591
7.841	258.589	-6.591
7.843	258.672	-6.591
7.845	258.753	-6.590
7.847	258.836	-6.590
7.849	258.921	-6.590
7.852	259.001	-6.589
7.854	259.089	-6.589
7.856	259.170	-6.588
7.858	259.255	-6.588
7.860	259.339	-6.588
7.863	259.421	-6.587
7.865	259.503	-6.587
7.867	259.583	-6.587
7.869	259.664	-6.587
7.871	259.751	-6.586
7.874	259.833	-6.586
7.876	259.914	-6.586
7.878	259.995	-6.586
7.880	260.077	-6.585
7.882	260.166	-6.585
7.885	260.246	-6.585
7.887	260.330	-6.585
7.889	260.413	-6.584
7.891	260.496	-6.583
7.893	260.579	-6.583
7.896	260.665	-6.582
7.898	260.755	-6.582
7.900	260.839	-6.582
7.902	260.923	-6.582
7.904	261.004	-6.582
7.906	261.090	-6.582
7.909	261.174	-6.582
7.911	261.257	-6.581
7.913	261.341	-6.581
7.915	261.422	-6.582
7.917	261.505	-6.582
7.920	261.593	-6.581
7.922	261.673	-6.581
7.924	261.756	-6.581
7.926	261.839	-6.581
7.928	261.921	-6.581
7.931	262.007	-6.581
7.933	262.094	-6.581
7.935	262.175	-6.581
7.937	262.259	-6.580
7.939	262.341	-6.580
7.942	262.421	-6.580
7.944	262.502	-6.579
7.946	262.589	-6.579
7.948	262.674	-6.579
7.950	262.759	-6.578
7.953	262.844	-6.578
7.955	262.926	-6.578
7.957	263.010	-6.578
7.959	263.093	-6.578
7.961	263.179	-6.578
7.963	263.262	-6.578
7.966	263.344	-6.577
7.968	263.426	-6.577
7.970	263.510	-6.577
7.972	263.593	-6.577
7.974	263.677	-6.576
7.977	263.756	-6.575
7.979	263.844	-6.575
7.981	263.927	-6.574
7.983	264.012	-6.574
7.985	264.094	-6.574
7.988	264.180	-6.574
7.990	264.262	-6.573
7.992	264.346	-6.573
7.994	264.432	-6.573
7.996	264.513	-6.573
7.999	264.600	-6.573
8.001	264.680	-6.574
8.003	264.764	-6.574
8.005	264.845	-6.573
8.007	264.930	-6.573
8.009	265.011	-6.573
8.012	265.096	-6.573
8.014	265.176	-6.573
8.016	265.265	-6.573
8.018	265.344	-6.573
8.020	265.425	-6.572
8.023	265.513	-6.572
8.025	265.595	-6.572
8.027	265.679	-6.572
8.029	265.761	-6.571
8.031	265.847	-6.571
8.034	265.929	-6.571
8.036	266.012	-6.570
8.038	266.093	-6.570
8.040	266.177	-6.570
8.042	266.260	-6.570
8.045	266.347	-6.570
8.047	266.429	-6.569
8.049	266.515	-6.569
8.051	266.597	-6.569
8.053	266.680	-6.569
8.056	266.764	-6.569
8.058	266.846	-6.568
8.060	266.928	-6.567
8.062	267.011	-6.567
8.064	267.097	-6.567
8.066	267.179	-6.567
8.069	267.262	-6.567
8.071	267.350	-6.567
8.073	267.430	-6.568
8.075	267.515	-6.567
8.077	267.598	-6.567
8.080	267.681	-6.567
8.082	267.764	-6.567
8.084	267.842	-6.567
8.086	267.935	-6.567
8.088	268.014	-6.567
8.091	268.099	-6.567
8.093	268.181	-6.566
8.095	268.263	-6.566
8.097	268.345	-6.566
8.099	268.434	-6.565
8.102	268.519	-6.566
8.104	268.601	-6.566
8.106	268.684	-6.566
8.108	268.767	-6.566
8.110	268.851	-6.565
8.112	268.935	-6.566
8.115	269.015	-6.566
8.117	269.101	-6.566
8.119	269.185	-6.566
8.121	269.267	-6.567
8.123	269.351	-6.567
8.126	269.434	-6.567
8.128	269.518	-6.567
8.130	269.600	-6.567
8.132	269.682	-6.567
8.134	269.765	-6.567
8.137	269.849	-6.567
8.139	269.932	-6.567
8.141	270.015	-6.566
8.143	270.099	-6.566
8.145	270.181	-6.566
8.148	270.267	-6.566
8.150	270.352	-6.566
8.152	270.438	-6.566
8.154	270.518	-6.566
8.156	270.603	-6.566
8.159	270.684	-6.565
8.161	270.768	-6.565
8.163	270.851	-6.565
8.165	270.934	-6.565
8.167	271.014	-6.565
8.169	271.099	-6.565
8.172	271.185	-6.564
8.174	271.268	-6.564
8.176	271.354	-6.563
8.178	271.437	-6.564
8.180	271.520	-6.564
8.183	271.605	-6.564
8.185	271.688	-6.564
8.187	271.771	-6.563
8.189	271.853	-6.563
8.191	271.936	-6.563
8.194	272.020	-6.563
8.196	272.104	-6.562
8.198	272.188	-6.562
8.200	272.269	-6.562
8.202	272.355	-6.562
8.205	272.438	-6.562
8.207	272.519	-6.562
8.209	272.601	-6.562
8.211	272.684	-6.561
8.213	272.767	-6.561
8.216	272.852	-6.561
8.218	272.936	-6.561
8.220	273.017	-6.561
8.222	273.106	-6.561
8.224	273.190	-6.560
8.226	273.264	-6.560
8.229	273.354	-6.559
8.231	273.441	-6.559
8.233	273.519	-6.558
8.235	273.605	-6.558
8.237	273.687	-6.557
8.240	273.770	-6.557
8.242	273.857	-6.557
8.244	273.938	-6.556
8.246	274.021	-6.556
8.248	274.105	-6.556
8.251	274.189	-6.556
8.253	274.271	-6.557
8.255	274.356	-6.557
8.257	274.436	-6.557
8.259	274.519	-6.557
8.262	274.605	-6.557
8.264	274.688	-6.557
8.266	274.770	-6.557
8.268	274.859	-6.557
8.270	274.938	-6.557
8.272	275.018	-6.556
8.275	275.106	-6.556
8.277	275.192	-6.555
8.279	275.273	-6.555
8.281	275.357	-6.554
8.283	275.440	-6.554
8.286	275.524	-6.554
8.288	275.608	-6.554
8.290	275.688	-6.554
8.292	275.771	-6.554
8.294	275.855	-6.554
8.297	275.939	-6.554
8.299	276.019	-6.554
8.301	276.105	-6.553
8.303	276.189	-6.553
8.305	276.272	-6.552
8.308	276.356	-6.552
8.310	276.440	-6.552
8.312	276.524	-6.551
8.314	276.606	-6.551
8.316	276.690	-6.551
8.319	276.771	-6.551
8.321	276.860	-6.551
8.323	276.939	-6.551
8.325	277.026	-6.551
8.327	277.107	-6.551
8.329	277.192	-6.551
8.332	277.273	-6.550
8.334	277.359	-6.550
8.336	277.444	-6.550
8.338	277.526	-6.550
8.340	277.607	-6.549
8.343	277.685	-6.549
8.345	277.773	-6.548
8.347	277.857	-6.547
8.349	277.942	-6.547
8.351	278.025	-6.547
8.354	278.108	-6.547
8.356	278.194	-6.546
8.358	278.275	-6.546
8.360	278.362	-6.545
8.362	278.443	-6.545
8.365	278.529	-6.545
8.367	278.610	-6.545
8.369	278.696	-6.546
8.371	278.779	-6.545
8.373	278.863	-6.545
8.375	278.944	-6.545
8.378	279.027	-6.545
8.380	279.111	-6.545
8.382	279.195	-6.546
8.384	279.278	-6.546
8.386	279.360	-6.546
8.389	279.444	-6.546
8.391	279.529	-6.546
8.393	279.610	-6.546
8.395	279.697	-6.546
8.397	279.778	-6.547
8.400	279.860	-6.547
8.402	279.945	-6.547
8.404	280.029	-6.547
8.406	280.106	-6.547
8.408	280.196	-6.547
8.411	280.279	-6.547
8.413	280.362	-6.546
8.415	280.442	-6.546
8.417	280.529	-6.545
8.419	280.614	-6.545
8.422	280.697	-6.544
8.424	280.784	-6.543
8.426	280.864	-6.542
8.428	280.947	-6.542
8.430	281.034	-6.541
8.432	281.114	-6.541
8.435	281.199	-6.540
8.437	281.284	-6.539
8.439	281.366	-6.539
8.441	281.446	-6.538
8.443	281.533	-6.538
8.446	281.615	-6.538
8.448	281.700	-6.538
8.450	281.781	-6.538
8.452	281.866	-6.538
8.454	281.950	-6.537
8.457	282.034	-6.537
8.459	282.117	-6.537
8.461	282.200	-6.537
8.463	282.285	-6.537
8.465	282.372	-6.537
8.468	282.453	-6.537
8.470	282.534	-6.536
8.472	282.618	-6.537
8.474	282.700	-6.537
8.476	282.784	-6.536
8.479	282.869	-6.536
8.481	282.953	-6.536
8.483	283.036	-6.536
8.485	283.121	-6.536
8.487	283.208	-6.536
8.489	283.289	-6.535
8.492	283.369	-6.535
8.494	283.451	-6.535
8.496	283.535	-6.535
8.498	283.623	-6.536
8.500	283.703	-6.536
8.503	283.785	-6.537
8.505	283.868	-6.537
8.507	283.952	-6.538
8.509	284.036	-6.539
8.511	284.120	-6.540
8.514	284.201	-6.541
8.516	284.289	-6.541
8.518	284.371	-6.541
8.520	284.449	-6.542
8.522	284.538	-6.542
8.525	284.620	-6.542
8.527	284.705	-6.542
8.529	284.786	-6.542
8.531	284.872	-6.542
8.533	284.952	-6.542
8.535	285.038	-6.541
8.538	285.122	-6.541
8.540	285.204	-6.541
8.542	285.289	-6.541
8.544	285.369	-6.541
8.546	285.453	-6.541
8.549	285.539	-6.542
8.551	285.620	-6.542
8.553	285.703	-6.542
8.555	285.784	-6.542
8.557	285.873	-6.543
8.560	285.955	-6.543
8.562	286.039	-6.543
8.564	286.118	-6.543
8.566	286.201	-6.543
8.568	286.287	-6.542
8.571	286.370	-6.542
8.573	286.455	-6.542
8.575	286.535	-6.541
8.577	286.622	-6.541
8.579	286.702	-6.540
8.582	286.787	-6.540
8.584	286.874	-6.539
8.586	286.957	-6.539
8.588	287.041	-6.539
8.590	287.126	-6.539
8.592	287.204	-6.539
8.595	287.289	-6.538
8.597	287.374	-6.538
8.599	287.456	-6.537
8.601	287.538	-6.537
8.603	287.622	-6.537
8.606	287.706	-6.538
8.608	287.788	-6.538
8.610	287.871	-6.538
8.612	287.953	-6.538
8.614	288.039	-6.538
8.617	288.123	-6.538
8.619	288.202	-6.538
8.621	288.289	-6.539
8.623	288.374	-6.539
8.625	288.457	-6.539
8.628	288.538	-6.539
8.630	288.625	-6.539
8.632	288.709	-6.539
8.634	288.791	-6.539
8.636	288.873	-6.539
8.638	288.962	-6.539
8.641	289.042	-6.539
8.643	289.126	-6.539
8.645	289.214	-6.539
8.647	289.293	-6.539
8.649	289.378	-6.539
8.652	289.463	-6.539
8.654	289.544	-6.539
8.656	289.626	-6.539
8.658	289.703	-6.540
8.660	289.797	-6.540
8.663	289.871	-6.541
8.665	289.961	-6.541
8.667	290.045	-6.541
8.669	290.124	-6.542
8.671	290.207	-6.543
8.674	290.292	-6.543
8.676	290.375	-6.543
8.678	290.459	-6.544
8.680	290.546	-6.544
8.682	290.629	-6.544
8.685	290.712	-6.544
8.687	290.796	-6.545
8.689	290.876	-6.545
8.691	290.962	-6.546
8.693	291.044	-6.546
8.695	291.124	-6.547
8.698	291.209	-6.548
8.700	291.293	-6.548
8.702	291.377	-6.549
8.704	291.463	-6.550
8.706	291.544	-6.550
8.709	291.625	-6.551
8.711	291.712	-6.551
8.713	291.792	-6.552
8.715	291.878	-6.552
8.717	291.965	-6.552
8.720	292.042	-6.552
8.722	292.127	-6.552
8.724	292.211	-6.553
8.726	292.291	-6.553
8.728	292.376	-6.553
8.731	292.461	-6.553
8.733	292.547	-6.553
8.735	292.629	-6.553
8.737	292.710	-6.554
8.739	292.793	-6.554
8.742	292.876	-6.554
8.744	292.961	-6.554
8.746	293.043	-6.554
8.748	293.126	-6.554
8.750	293.210	-6.555
8.752	293.296	-6.555
8.755	293.375	-6.555
8.757	293.460	-6.556
8.759	293.547	-6.556
8.761	293.629	-6.556
8.763	293.712	-6.556
8.766	293.796	-6.556
8.768	293.877	-6.557
8.770	293.961	-6.557
8.772	294.044	-6.558
8.774	294.128	-6.558
8.777	294.213	-6.558
8.779	294.297	-6.558
8.781	294.380	-6.559
8.783	294.463	-6.560
8.785	294.546	-6.560
8.788	294.628	-6.561
8.790	294.714	-6.562
8.792	294.796	-6.562
8.794	294.880	-6.562
8.796	294.962	-6.563
8.798	295.047	-6.563
8.801	295.127	-6.563
8.803	295.213	-6.564
8.805	295.293	-6.564
8.807	295.380	-6.564
8.809	295.464	-6.564
8.812	295.547	-6.565
8.814	295.631	-6.565
8.816	295.714	-6.566
8.818	295.798	-6.566
8.820	295.883	-6.567
8.823	295.966	-6.568
8.825	296.049	-6.568
8.827	296.131	-6.568
8.829	296.215	-6.569
8.831	296.296	-6.569
8.834	296.378	-6.569
8.836	296.463	-6.570
8.838	296.546	-6.570
8.840	296.629	-6.571
8.842	296.714	-6.571
8.845	296.801	-6.571
8.847	296.883	-6.571
8.849	296.964	-6.572
8.851	297.049	-6.571
8.853	297.132	-6.572
8.855	297.214	-6.573
8.858	297.297	-6.573
8.860	297.382	-6.573
8.862	297.464	-6.573
8.864	297.546	-6.573
8.866	297.630	-6.574
8.869	297.713	-6.575
8.871	297.795	-6.575
8.873	297.882	-6.576
8.875	297.966	-6.576
8.877	298.048	-6.576
8.880	298.132	-6.577
8.882	298.216	-6.577
8.884	298.297	-6.578
8.886	298.381	-6.578
8.888	298.466	-6.578
8.891	298.548	-6.579
8.893	298.632	-6.579
8.895	298.713	-6.579
8.897	298.798	-6.580
8.899	298.882	-6.581
8.901	298.963	-6.581
8.904	299.047	-6.581
8.906	299.133	-6.582
8.908	299.217	-6.583
8.910	299.298	-6.583
8.912	299.380	-6.584
8.915	299.464	-6.585
8.917	299.550	-6.585
8.919	299.631	-6.585
8.921	299.715	-6.586
8.923	299.801	-6.586
8.926	299.884	-6.586
8.928	299.964	-6.587
8.930	300.053	-6.588
8.932	300.131	-6.589
8.934	300.213	-6.589
8.937	300.298	-6.590
8.939	300.383	-6.591
8.941	300.469	-6.591
8.943	300.552	-6.592
8.945	300.634	-6.593
8.948	300.718	-6.594
8.950	300.801	-6.595
8.952	300.885	-6.596
8.954	300.967	-6.597
8.956	301.054	-6.598
8.958	301.136	-6.599
8.961	301.219	-6.600
8.963	301.305	-6.601
8.965	301.385	-6.602
8.967	301.470	-6.603
8.969	301.553	-6.604
8.972	301.635	-6.604
8.974	301.718	-6.605
8.976	301.807	-6.606
8.978	301.889	-6.606
8.980	301.972	-6.607
8.983	302.051	-6.608
8.985	302.133	-6.608
8.987	302.219	-6.609
8.989	302.303	-6.610
8.991	302.388	-6.610
8.994	302.469	-6.611
8.996	302.553	-6.612
8.998	302.636	-6.613
9.000	302.722	-6.614
9.002	302.802	-6.615
9.005	302.886	-6.616
9.007	302.968	-6.617
9.009	303.049	-6.619
9.011	303.130	-6.620
9.013	303.216	-6.622
9.015	303.300	-6.623
9.018	303.386	-6.624
9.020	303.468	-6.624
9.022	303.553	-6.625
9.024	303.635	-6.626
9.026	303.721	-6.627
9.029	303.802	-6.628
9.031	303.886	-6.628
9.033	303.968	-6.629
9.035	304.051	-6.629
9.037	304.135	-6.630
9.040	304.220	-6.631
9.042	304.302	-6.632
9.044	304.385	-6.633
9.046	304.468	-6.634
9.048	304.553	-6.634
9.051	304.636	-6.635
9.053	304.719	-6.636
9.055	304.800	-6.638
9.057	304.885	-6.639
9.059	304.969	-6.640
9.061	305.053	-6.641
9.064	305.135	-6.643
9.066	305.222	-6.644
9.068	305.303	-6.645
9.070	305.387	-6.646
9.072	305.472	-6.647
9.075	305.551	-6.648
9.077	305.637	-6.649
9.079	305.719	-6.650
9.081	305.801	-6.651
9.083	305.886	-6.652
9.086	305.970	-6.653
9.088	306.054	-6.653
9.090	306.136	-6.654
9.092	306.218	-6.655
9.094	306.303	-6.656
9.097	306.389	-6.657
9.099	306.471	-6.658
9.101	306.555	-6.659
9.103	306.638	-6.659
9.105	306.720	-6.660
9.108	306.805	-6.662
9.110	306.888	-6.663
9.112	306.975	-6.664
9.114	307.057	-6.666
9.116	307.140	-6.667
9.118	307.222	-6.668
9.121	307.305	-6.670
9.123	307.384	-6.671
9.125	307.470	-6.673
9.127	307.551	-6.674
9.129	307.641	-6.676
9.132	307.721	-6.678
9.134	307.804	-6.679
9.136	307.888	-6.680
9.138	307.973	-6.681
9.140	308.058	-6.683
9.143	308.141	-6.684
9.145	308.221	-6.686
9.147	308.305	-6.686
9.149	308.388	-6.687
9.151	308.470	-6.688
9.154	308.552	-6.689
9.156	308.637	-6.689
9.158	308.723	-6.691
9.160	308.802	-6.692
9.162	308.887	-6.693
9.164	308.971	-6.694
9.167	309.054	-6.695
9.169	309.138	-6.696
9.171	309.219	-6.698
9.173	309.304	-6.699
9.175	309.388	-6.700
9.178	309.471	-6.702
9.180	309.552	-6.703
9.182	309.637	-6.704
9.184	309.719	-6.705
9.186	309.804	-6.707
9.189	309.889	-6.708
9.191	309.971	-6.710
9.193	310.059	-6.712
9.195	310.137	-6.713
9.197	310.225	-6.715
9.200	310.305	-6.717
9.202	310.386	-6.719
9.204	310.474	-6.720
9.206	310.554	-6.721
9.208	310.635	-6.723
9.211	310.717	-6.724
9.213	310.800	-6.725
9.215	310.887	-6.726
9.217	310.972	-6.727
9.219	311.056	-6.728
9.221	311.136	-6.730
9.224	311.220	-6.731
9.226	311.301	-6.732
9.228	311.388	-6.734
9.230	311.471	-6.735
9.232	311.553	-6.737
9.235	311.639	-6.738
9.237	311.719	-6.740
9.239	311.801	-6.742
9.241	311.885	-6.743
9.243	311.970	-6.745
9.246	312.051	-6.746
9.248	312.137	-6.748
9.250	312.218	-6.749
9.252	312.304	-6.751
9.254	312.383	-6.752
9.257	312.471	-6.754
9.259	312.553	-6.756
9.261	312.638	-6.757
9.263	312.720	-6.759
9.265	312.805	-6.761
9.268	312.887	-6.763
9.270	312.971	-6.766
9.272	313.055	-6.768
9.274	313.135	-6.770
9.276	313.222	-6.772
9.278	313.305	-6.774
9.281	313.388	-6.776
9.283	313.470	-6.778
9.285	313.551	-6.781
9.287	313.631	-6.783
9.289	313.714	-6.785
9.292	313.801	-6.787
9.294	313.887	-6.789
9.296	313.970	-6.791
9.298	314.050	-6.793
9.300	314.131	-6.795
9.303	314.219	-6.797
9.305	314.301	-6.799
9.307	314.386	-6.801
9.309	314.468	-6.802
9.311	314.550	-6.804
9.314	314.632	-6.806
9.316	314.717	-6.808
9.318	314.800	-6.810
9.320	314.883	-6.812
9.322	314.968	-6.814
9.324	315.053	-6.817
9.327	315.132	-6.818
9.329	315.217	-6.821
9.331	315.300	-6.823
9.333	315.385	-6.825
9.335	315.467	-6.827
9.338	315.553	-6.829
9.340	315.634	-6.831
9.342	315.714	-6.833
9.344	315.793	-6.835
9.346	315.872	-6.837
9.349	315.961	-6.839
9.351	316.042	-6.841
9.353	316.133	-6.843
9.355	316.217	-6.845
9.357	316.300	-6.847
9.360	316.384	-6.849
9.362	316.469	-6.851
9.364	316.554	-6.854
9.366	316.636	-6.856
9.368	316.719	-6.859
9.371	316.803	-6.861
9.373	316.888	-6.864
9.375	316.967	-6.867
9.377	317.053	-6.870
9.379	317.135	-6.873
9.381	317.219	-6.876
9.384	317.304	-6.878
9.386	317.387	-6.880
9.388	317.471	-6.883
9.390	317.552	-6.885
9.392	317.636	-6.888
9.395	317.719	-6.890
9.397	317.799	-6.893
9.399	317.883	-6.896
9.401	317.971	-6.898
9.403	318.050	-6.900
9.406	318.138	-6.903
9.408	318.217	-6.905
9.410	318.300	-6.908
9.412	318.384	-6.910
