t /s	T /°C	HF /mw
26.896	734.117	-9.028
26.904	734.281	-9.070
26.913	734.449	-9.111
26.921	734.610	-9.152
26.929	734.779	-9.192
26.938	734.944	-9.232
26.946	735.110	-9.271
26.954	735.275	-9.310
26.963	735.444	-9.347
26.971	735.606	-9.384
26.979	735.774	-9.421
26.988	735.940	-9.458
26.996	736.107	-9.494
27.004	736.275	-9.530
27.013	736.440	-9.566
27.021	736.604	-9.600
27.029	736.776	-9.635
27.038	736.935	-9.669
27.046	737.106	-9.703
27.054	737.273	-9.736
27.063	737.439	-9.769
27.071	737.607	-9.802
27.079	737.773	-9.834
27.088	737.940	-9.867
27.096	738.105	-9.899
27.104	738.272	-9.930
27.113	738.434	-9.961
27.121	738.602	-9.992
27.129	738.763	-10.022
27.138	738.935	-10.053
27.146	739.100	-10.082
27.154	739.265	-10.112
27.163	739.434	-10.141
27.171	739.599	-10.169
27.179	739.771	-10.198
27.188	739.935	-10.227
27.196	740.098	-10.256
27.204	740.265	-10.285
27.213	740.433	-10.314
27.221	740.598	-10.342
27.229	740.765	-10.370
27.238	740.928	-10.398
27.246	741.092	-10.426
27.254	741.259	-10.454
27.263	741.431	-10.482
27.271	741.600	-10.509
27.279	741.767	-10.536
27.288	741.933	-10.562
27.296	742.100	-10.588
27.304	742.265	-10.615
27.313	742.433	-10.642
27.321	742.596	-10.669
27.329	742.764	-10.696
27.338	742.927	-10.722
27.346	743.094	-10.749
27.354	743.263	-10.775
27.363	743.430	-10.802
27.371	743.593	-10.829
27.379	743.762	-10.854
27.388	743.929	-10.879
27.396	744.097	-10.905
27.404	744.257	-10.931
27.413	744.427	-10.957
27.421	744.591	-10.982
27.429	744.761	-11.008
27.438	744.922	-11.034
27.446	745.090	-11.061
27.454	745.257	-11.086
27.463	745.423	-11.112
27.471	745.586	-11.137
27.479	745.757	-11.163
27.488	745.921	-11.188
27.496	746.091	-11.214
27.504	746.253	-11.240
27.513	746.421	-11.265
27.521	746.587	-11.290
27.529	746.751	-11.314
27.538	746.918	-11.339
27.546	747.088	-11.364
27.554	747.254	-11.388
27.563	747.425	-11.413
27.571	747.587	-11.438
27.579	747.751	-11.463
27.588	747.917	-11.488
27.596	748.084	-11.512
27.604	748.250	-11.537
27.613	748.414	-11.562
27.621	748.584	-11.588
27.629	748.747	-11.613
27.638	748.913	-11.639
27.646	749.083	-11.664
27.654	749.250	-11.688
27.663	749.417	-11.712
27.671	749.581	-11.737
27.679	749.745	-11.763
27.688	749.911	-11.788
27.696	750.082	-11.812
27.704	750.243	-11.837
27.713	750.412	-11.862
27.721	750.578	-11.887
27.729	750.743	-11.911
27.738	750.908	-11.936
27.746	751.072	-11.960
27.754	751.241	-11.984
27.763	751.408	-12.008
27.771	751.577	-12.032
27.779	751.739	-12.056
27.788	751.907	-12.081
27.796	752.074	-12.104
27.804	752.240	-12.128
27.813	752.408	-12.152
27.821	752.576	-12.176
27.829	752.739	-12.200
27.838	752.904	-12.224
27.846	753.070	-12.248
27.854	753.239	-12.272
27.863	753.404	-12.295
27.871	753.572	-12.318
27.879	753.737	-12.341
27.888	753.903	-12.365
27.896	754.074	-12.388
27.904	754.237	-12.411
27.913	754.403	-12.433
27.921	754.568	-12.454
27.929	754.737	-12.477
27.938	754.902	-12.500
27.946	755.070	-12.523
27.954	755.237	-12.546
27.963	755.402	-12.568
27.971	755.568	-12.591
27.979	755.736	-12.614
27.988	755.902	-12.637
27.996	756.064	-12.660
28.004	756.232	-12.683
28.013	756.399	-12.705
28.021	756.569	-12.728
28.029	756.738	-12.750
28.038	756.901	-12.771
28.046	757.065	-12.794
28.054	757.234	-12.815
28.063	757.402	-12.837
28.071	757.569	-12.858
28.079	757.732	-12.881
28.088	757.898	-12.903
28.096	758.066	-12.925
28.104	758.229	-12.947
28.113	758.394	-12.969
28.121	758.565	-12.991
28.129	758.731	-13.012
28.138	758.894	-13.034
28.146	759.060	-13.057
28.154	759.227	-13.078
28.163	759.394	-13.100
28.171	759.564	-13.121
28.179	759.732	-13.142
28.188	759.894	-13.164
28.196	760.058	-13.186
28.204	760.228	-13.207
28.213	760.393	-13.228
28.221	760.558	-13.249
28.229	760.729	-13.270
28.238	760.890	-13.291
28.246	761.058	-13.312
28.254	761.224	-13.332
28.263	761.390	-13.352
28.271	761.556	-13.372
28.279	761.724	-13.393
28.288	761.891	-13.413
28.296	762.057	-13.434
28.304	762.225	-13.455
28.313	762.389	-13.475
28.321	762.554	-13.495
28.329	762.725	-13.517
28.338	762.890	-13.538
28.346	763.057	-13.558
28.354	763.222	-13.579
28.363	763.389	-13.599
28.371	763.556	-13.620
28.379	763.721	-13.640
28.388	763.889	-13.661
28.396	764.053	-13.681
28.404	764.221	-13.701
28.413	764.385	-13.721
28.421	764.552	-13.741
28.429	764.716	-13.761
28.438	764.884	-13.780
28.446	765.051	-13.799
28.454	765.215	-13.818
28.463	765.382	-13.838
28.471	765.553	-13.857
28.479	765.720	-13.876
28.488	765.884	-13.896
28.496	766.053	-13.917
28.504	766.215	-13.936
28.513	766.386	-13.956
28.521	766.553	-13.976
28.529	766.718	-13.996
28.538	766.884	-14.017
28.546	767.052	-14.037
28.554	767.217	-14.057
28.563	767.382	-14.077
28.571	767.550	-14.097
28.579	767.712	-14.116
28.588	767.879	-14.136
28.596	768.046	-14.156
28.604	768.211	-14.176
28.613	768.377	-14.197
28.621	768.546	-14.217
28.629	768.712	-14.237
28.638	768.880	-14.257
28.646	769.046	-14.278
28.654	769.215	-14.299
28.663	769.378	-14.318
28.671	769.540	-14.339
28.679	769.712	-14.360
28.688	769.876	-14.380
28.696	770.042	-14.400
28.704	770.208	-14.421
28.713	770.379	-14.442
28.721	770.541	-14.463
28.729	770.708	-14.484
28.738	770.874	-14.505
28.746	771.039	-14.526
28.754	771.207	-14.547
28.763	771.373	-14.569
28.771	771.541	-14.591
28.779	771.704	-14.613
28.788	771.870	-14.635
28.796	772.033	-14.657
28.804	772.204	-14.679
28.813	772.372	-14.701
28.821	772.538	-14.722
28.829	772.704	-14.745
28.838	772.868	-14.768
28.846	773.034	-14.790
28.854	773.200	-14.811
28.863	773.367	-14.834
28.871	773.533	-14.856
28.879	773.701	-14.878
28.888	773.866	-14.901
28.896	774.036	-14.924
28.904	774.196	-14.947
28.913	774.366	-14.970
28.921	774.529	-14.992
28.929	774.691	-15.015
28.938	774.863	-15.038
28.946	775.032	-15.060
28.954	775.194	-15.083
28.963	775.361	-15.106
28.971	775.526	-15.129
28.979	775.693	-15.151
28.988	775.861	-15.174
28.996	776.028	-15.198
29.004	776.193	-15.221
29.013	776.358	-15.245
29.021	776.525	-15.269
29.029	776.693	-15.294
29.038	776.857	-15.318
29.046	777.024	-15.341
29.054	777.190	-15.365
29.063	777.354	-15.389
29.071	777.525	-15.413
29.079	777.691	-15.437
29.088	777.857	-15.460
29.096	778.022	-15.484
29.104	778.188	-15.507
29.113	778.354	-15.531
29.121	778.519	-15.555
29.129	778.688	-15.579
29.138	778.853	-15.603
29.146	779.017	-15.627
29.154	779.189	-15.652
29.163	779.354	-15.676
29.171	779.518	-15.700
29.179	779.685	-15.725
29.188	779.852	-15.750
29.196	780.018	-15.776
29.204	780.186	-15.801
29.213	780.352	-15.826
29.221	780.516	-15.852
29.229	780.683	-15.877
29.238	780.849	-15.903
29.246	781.015	-15.929
29.254	781.179	-15.954
29.263	781.349	-15.980
29.271	781.513	-16.005
29.279	781.680	-16.030
29.288	781.846	-16.056
29.296	782.012	-16.082
29.304	782.179	-16.108
29.313	782.345	-16.134
29.321	782.511	-16.161
29.329	782.676	-16.187
29.338	782.847	-16.214
29.346	783.011	-16.241
29.354	783.180	-16.269
29.363	783.344	-16.295
29.371	783.510	-16.322
29.379	783.675	-16.349
29.388	783.841	-16.376
29.396	784.012	-16.403
29.404	784.174	-16.430
29.413	784.339	-16.458
29.421	784.504	-16.484
29.429	784.674	-16.511
29.438	784.838	-16.538
29.446	785.003	-16.565
29.454	785.170	-16.593
29.463	785.337	-16.620
29.471	785.504	-16.647
29.479	785.668	-16.675
29.488	785.837	-16.703
29.496	786.005	-16.730
29.504	786.169	-16.759
29.513	786.336	-16.787
29.521	786.503	-16.816
29.529	786.668	-16.844
29.538	786.834	-16.872
29.546	786.998	-16.901
29.554	787.164	-16.929
29.563	787.333	-16.958
29.571	787.495	-16.985
29.579	787.666	-17.014
29.588	787.829	-17.043
29.596	787.996	-17.071
29.604	788.164	-17.099
29.613	788.327	-17.128
29.621	788.496	-17.157
29.629	788.661	-17.185
29.638	788.825	-17.213
29.646	788.994	-17.242
29.654	789.160	-17.271
29.663	789.321	-17.299
29.671	789.489	-17.328
29.679	789.660	-17.357
29.688	789.822	-17.385
29.696	789.991	-17.414
29.704	790.155	-17.442
29.713	790.319	-17.471
29.721	790.485	-17.500
29.729	790.648	-17.529
29.738	790.819	-17.557
29.746	790.988	-17.586
29.754	791.153	-17.614
29.763	791.317	-17.642
29.771	791.478	-17.670
29.779	791.649	-17.699
29.788	791.816	-17.726
29.796	791.982	-17.754
29.804	792.146	-17.781
29.813	792.315	-17.808
29.821	792.481	-17.836
29.829	792.647	-17.865
29.838	792.815	-17.893
29.846	792.976	-17.920
29.854	793.143	-17.948
29.863	793.315	-17.976
29.871	793.477	-18.003
29.879	793.639	-18.031
29.888	793.807	-18.060
29.896	793.973	-18.088
29.904	794.138	-18.115
29.913	794.306	-18.143
29.921	794.470	-18.169
29.929	794.635	-18.197
29.938	794.804	-18.224
29.946	794.968	-18.251
29.954	795.133	-18.279
29.963	795.300	-18.306
29.971	795.467	-18.333
29.979	795.635	-18.359
29.988	795.803	-18.385
29.996	795.966	-18.412
30.004	796.132	-18.438
30.013	796.296	-18.464
30.021	796.462	-18.490
30.029	796.629	-18.516
30.038	796.795	-18.541
30.046	796.959	-18.566
30.054	797.128	-18.592
30.063	797.295	-18.617
30.071	797.458	-18.642
30.079	797.625	-18.667
30.088	797.793	-18.691
30.096	797.956	-18.715
30.104	798.127	-18.739
30.113	798.290	-18.762
30.121	798.451	-18.786
30.129	798.621	-18.810
30.138	798.790	-18.832
30.146	798.957	-18.856
30.154	799.123	-18.880
30.163	799.289	-18.903
30.171	799.454	-18.927
30.179	799.619	-18.950
30.188	799.789	-18.973
30.196	799.955	-18.996
30.204	800.118	-19.018
30.213	800.287	-19.041
30.221	800.451	-19.064
30.229	800.618	-19.085
30.238	800.782	-19.107
30.246	800.951	-19.128
30.254	801.117	-19.148
30.263	801.283	-19.168
30.271	801.452	-19.188
30.279	801.617	-19.208
30.288	801.782	-19.228
30.296	801.951	-19.247
30.304	802.116	-19.265
30.313	802.283	-19.284
30.321	802.448	-19.302
30.329	802.617	-19.320
30.338	802.782	-19.338
30.346	802.950	-19.356
30.354	803.114	-19.374
30.363	803.282	-19.392
30.371	803.448	-19.409
30.379	803.616	-19.427
30.388	803.783	-19.444
30.396	803.953	-19.461
30.404	804.119	-19.478
30.413	804.285	-19.496
30.421	804.448	-19.513
30.429	804.616	-19.530
30.438	804.785	-19.547
30.446	804.947	-19.562
30.454	805.112	-19.579
30.463	805.283	-19.595
30.471	805.440	-19.610
30.479	805.618	-19.626
30.488	805.786	-19.641
30.496	805.949	-19.656
30.504	806.116	-19.670
30.513	806.284	-19.685
30.521	806.451	-19.700
30.529	806.617	-19.715
30.538	806.784	-19.730
30.546	806.956	-19.745
30.554	807.119	-19.761
30.563	807.288	-19.775
30.571	807.449	-19.790
30.579	807.620	-19.805
30.588	807.785	-19.819
30.596	807.954	-19.833
30.604	808.120	-19.848
30.613	808.289	-19.861
30.621	808.455	-19.875
30.629	808.622	-19.889
30.638	808.785	-19.902
30.646	808.952	-19.916
30.654	809.120	-19.929
30.663	809.286	-19.942
30.671	809.453	-19.955
30.679	809.624	-19.969
30.688	809.791	-19.982
30.696	809.958	-19.996
30.704	810.126	-20.008
30.713	810.292	-20.021
30.721	810.456	-20.035
30.729	810.623	-20.049
30.738	810.792	-20.063
30.746	810.956	-20.077
30.754	811.121	-20.091
30.763	811.289	-20.105
30.771	811.457	-20.118
30.779	811.620	-20.132
30.788	811.788	-20.145
30.796	811.955	-20.159
30.804	812.121	-20.172
30.813	812.291	-20.185
30.821	812.455	-20.198
30.829	812.626	-20.212
30.838	812.788	-20.225
30.846	812.956	-20.239
30.854	813.128	-20.254
30.863	813.299	-20.269
30.871	813.455	-20.283
30.879	813.628	-20.299
30.888	813.791	-20.313
30.896	813.959	-20.327
30.904	814.126	-20.342
30.913	814.291	-20.357
30.921	814.462	-20.371
30.929	814.625	-20.387
30.938	814.793	-20.402
30.946	814.960	-20.418
30.954	815.127	-20.433
30.963	815.292	-20.449
30.971	815.459	-20.466
30.979	815.626	-20.482
30.988	815.793	-20.499
30.996	815.958	-20.516
31.004	816.123	-20.533
31.013	816.291	-20.550
31.021	816.458	-20.567
31.029	816.625	-20.584
31.038	816.789	-20.602
31.046	816.956	-20.620
31.054	817.123	-20.638
31.063	817.290	-20.656
31.071	817.455	-20.674
31.079	817.621	-20.694
31.088	817.791	-20.714
31.096	817.956	-20.735
31.104	818.124	-20.756
31.113	818.290	-20.778
31.121	818.461	-20.799
31.129	818.623	-20.821
31.138	818.787	-20.843
31.146	818.955	-20.866
31.154	819.123	-20.888
31.163	819.288	-20.911
31.171	819.455	-20.934
31.179	819.623	-20.956
31.188	819.787	-20.979
31.196	819.952	-21.001
31.204	820.118	-21.024
31.213	820.288	-21.046
31.221	820.452	-21.069
31.229	820.623	-21.093
31.238	820.785	-21.117
31.246	820.950	-21.142
31.254	821.116	-21.166
31.263	821.289	-21.192
31.271	821.453	-21.217
31.279	821.619	-21.241
31.288	821.783	-21.267
31.296	821.950	-21.294
31.304	822.113	-21.320
31.313	822.283	-21.346
31.321	822.451	-21.372
31.329	822.616	-21.398
31.338	822.781	-21.424
31.346	822.949	-21.451
31.354	823.109	-21.479
31.363	823.283	-21.506
31.371	823.448	-21.533
31.379	823.617	-21.561
31.388	823.775	-21.590
31.396	823.944	-21.620
31.404	824.109	-21.649
31.413	824.276	-21.679
31.421	824.442	-21.708
31.429	824.610	-21.738
31.438	824.775	-21.769
31.446	824.941	-21.801
31.454	825.108	-21.833
31.463	825.273	-21.865
31.471	825.440	-21.896
31.479	825.602	-21.927
31.488	825.769	-21.958
31.496	825.935	-21.990
31.504	826.105	-22.023
31.513	826.267	-22.055
31.521	826.436	-22.089
31.529	826.600	-22.123
31.538	826.768	-22.159
31.546	826.928	-22.194
31.554	827.098	-22.231
31.563	827.269	-22.269
31.571	827.428	-22.307
31.579	827.595	-22.346
31.588	827.766	-22.385
31.596	827.926	-22.424
31.604	828.093	-22.464
31.613	828.259	-22.502
31.621	828.426	-22.541
31.629	828.592	-22.580
31.638	828.759	-22.621
31.646	828.922	-22.663
31.654	829.088	-22.704
31.663	829.254	-22.745
31.671	829.415	-22.788
31.679	829.582	-22.831
31.688	829.750	-22.873
31.696	829.917	-22.916
31.704	830.077	-22.959
31.713	830.247	-23.002
31.721	830.409	-23.044
31.729	830.574	-23.087
31.738	830.738	-23.129
31.746	830.908	-23.173
31.754	831.068	-23.216
31.763	831.236	-23.261
31.771	831.402	-23.307
31.779	831.568	-23.354
31.788	831.730	-23.401
31.796	831.895	-23.449
31.804	832.059	-23.497
31.813	832.223	-23.545
31.821	832.392	-23.595
31.829	832.557	-23.643
31.838	832.721	-23.692
31.846	832.885	-23.741
31.854	833.056	-23.790
31.863	833.219	-23.838
31.871	833.383	-23.886
31.879	833.547	-23.934
31.888	833.714	-23.983
31.896	833.878	-24.030
31.904	834.046	-24.079
31.913	834.207	-24.128
31.921	834.374	-24.177
31.929	834.540	-24.225
31.938	834.709	-24.275
31.946	834.875	-24.324
31.954	835.042	-24.374
31.963	835.206	-24.424
31.971	835.373	-24.474
31.979	835.536	-24.525
31.988	835.700	-24.575
31.996	835.868	-24.626
32.004	836.032	-24.677
32.013	836.198	-24.729
32.021	836.361	-24.779
32.029	836.528	-24.830
32.038	836.697	-24.881
32.046	836.862	-24.931
32.054	837.013	-24.981
32.063	837.188	-25.032
32.071	837.357	-25.082
32.079	837.523	-25.131
32.088	837.686	-25.181
32.096	837.856	-25.231
32.104	838.018	-25.281
32.113	838.179	-25.332
32.121	838.343	-25.383
32.129	838.509	-25.434
32.138	838.676	-25.483
32.146	838.840	-25.532
32.154	839.004	-25.582
32.163	839.168	-25.632
32.171	839.336	-25.682
32.179	839.499	-25.730
32.188	839.662	-25.779
32.196	839.830	-25.828
32.204	839.995	-25.876
32.213	840.162	-25.926
32.221	840.328	-25.978
32.229	840.494	-26.030
32.238	840.656	-26.082
32.246	840.821	-26.133
32.254	840.988	-26.185
32.263	841.154	-26.238
32.271	841.317	-26.289
32.279	841.486	-26.341
32.288	841.646	-26.392
32.296	841.813	-26.444
32.304	841.982	-26.494
32.313	842.146	-26.544
32.321	842.313	-26.594
32.329	842.476	-26.644
32.338	842.642	-26.694
32.346	842.808	-26.743
32.354	842.975	-26.792
32.363	843.140	-26.840
32.371	843.304	-26.887
32.379	843.469	-26.933
32.388	843.636	-26.979
32.396	843.797	-27.024
32.404	843.966	-27.069
32.413	844.131	-27.112
32.421	844.296	-27.154
32.429	844.465	-27.197
32.438	844.628	-27.238
32.446	844.792	-27.279
32.454	844.959	-27.319
32.463	845.125	-27.358
32.471	845.289	-27.396
32.479	845.459	-27.434
32.488	845.623	-27.472
32.496	845.786	-27.509
32.504	845.954	-27.546
32.513	846.118	-27.584
32.521	846.289	-27.621
32.529	846.451	-27.657
32.538	846.616	-27.693
32.546	846.782	-27.728
32.554	846.949	-27.764
32.563	847.116	-27.798
32.571	847.280	-27.831
32.579	847.451	-27.863
32.588	847.616	-27.896
32.596	847.783	-27.928
32.604	847.950	-27.959
32.613	848.114	-27.990
32.621	848.279	-28.021
32.629	848.443	-28.051
32.638	848.614	-28.082
32.646	848.781	-28.112
32.654	848.946	-28.143
32.663	849.111	-28.173
32.671	849.279	-28.203
32.679	849.443	-28.231
32.688	849.608	-28.260
32.696	849.779	-28.288
32.704	849.946	-28.316
32.713	850.114	-28.345
32.721	850.275	-28.376
32.729	850.444	-28.408
32.738	850.603	-28.440
32.746	850.773	-28.472
32.754	850.938	-28.504
32.763	851.107	-28.537
32.771	851.277	-28.570
32.779	851.440	-28.605
32.788	851.608	-28.640
32.796	851.769	-28.674
32.804	851.935	-28.707
32.813	852.104	-28.738
32.821	852.265	-28.768
32.829	852.436	-28.799
32.838	852.602	-28.830
32.846	852.768	-28.860
32.854	852.930	-28.891
32.863	853.105	-28.921
32.871	853.271	-28.949
32.879	853.431	-28.979
32.888	853.600	-29.008
32.896	853.766	-29.037
32.904	853.930	-29.065
32.913	854.095	-29.093
32.921	854.267	-29.121
32.929	854.431	-29.148
32.938	854.597	-29.175
32.946	854.765	-29.201
32.954	854.927	-29.227
32.963	855.093	-29.253
32.971	855.262	-29.278
32.979	855.428	-29.303
32.988	855.595	-29.328
32.996	855.762	-29.354
33.004	855.925	-29.380
33.013	856.092	-29.406
33.021	856.257	-29.430
33.029	856.426	-29.456
33.038	856.587	-29.481
33.046	856.759	-29.505
33.054	856.926	-29.530
33.063	857.094	-29.555
33.071	857.258	-29.580
33.079	857.423	-29.604
33.088	857.588	-29.628
33.096	857.757	-29.652
33.104	857.922	-29.676
33.113	858.092	-29.700
33.121	858.256	-29.725
33.129	858.421	-29.749
33.138	858.587	-29.774
33.146	858.756	-29.797
33.154	858.921	-29.820
33.163	859.086	-29.844
33.171	859.252	-29.868
33.179	859.413	-29.892
33.188	859.589	-29.916
33.196	859.752	-29.940
33.204	859.917	-29.964
33.213	860.086	-29.987
33.221	860.249	-30.010
33.229	860.418	-30.034
33.238	860.583	-30.058
33.246	860.751	-30.082
33.254	860.915	-30.106
33.263	861.079	-30.129
33.271	861.245	-30.153
33.279	861.411	-30.178
33.288	861.577	-30.201
33.296	861.746	-30.225
33.304	861.913	-30.250
33.313	862.078	-30.273
33.321	862.240	-30.297
33.329	862.406	-30.321
33.338	862.575	-30.345
33.346	862.745	-30.369
33.354	862.907	-30.392
33.363	863.073	-30.416
33.371	863.240	-30.440
33.379	863.404	-30.464
33.388	863.571	-30.488
33.396	863.741	-30.512
33.404	863.906	-30.536
33.413	864.074	-30.560
33.421	864.237	-30.585
33.429	864.404	-30.610
33.438	864.570	-30.634
33.446	864.737	-30.658
33.454	864.902	-30.681
33.463	865.071	-30.706
33.471	865.236	-30.730
33.479	865.401	-30.754
33.488	865.568	-30.778
33.496	865.731	-30.802
33.504	865.900	-30.827
33.513	866.068	-30.851
33.521	866.233	-30.875
33.529	866.398	-30.900
33.538	866.565	-30.925
33.546	866.732	-30.950
33.554	866.896	-30.975
33.563	867.066	-31.000
33.571	867.228	-31.024
33.579	867.395	-31.049
33.588	867.560	-31.074
33.596	867.727	-31.099
33.604	867.888	-31.123
33.613	868.056	-31.148
33.621	868.221	-31.172
33.629	868.386	-31.197
33.638	868.556	-31.223
33.646	868.722	-31.248
33.654	868.889	-31.274
33.663	869.059	-31.300
33.671	869.222	-31.326
33.679	869.385	-31.353
33.688	869.552	-31.379
33.696	869.719	-31.405
33.704	869.885	-31.431
33.713	870.053	-31.457
33.721	870.218	-31.484
33.729	870.384	-31.511
33.738	870.550	-31.538
33.746	870.718	-31.566
33.754	870.885	-31.593
33.763	871.047	-31.619
33.771	871.215	-31.647
33.779	871.380	-31.674
33.788	871.548	-31.703
33.796	871.713	-31.731
33.804	871.880	-31.759
33.813	872.046	-31.787
33.821	872.212	-31.816
33.829	872.376	-31.844
33.838	872.545	-31.873
33.846	872.712	-31.903
33.854	872.877	-31.933
33.863	873.044	-31.963
33.871	873.211	-31.993
33.879	873.377	-32.024
33.888	873.542	-32.054
33.896	873.710	-32.084
33.904	873.873	-32.114
33.913	874.040	-32.144
33.921	874.209	-32.174
33.929	874.372	-32.204
33.938	874.540	-32.234
33.946	874.704	-32.265
33.954	874.873	-32.296
33.963	875.038	-32.326
33.971	875.202	-32.357
33.979	875.371	-32.388
33.988	875.540	-32.420
33.996	875.701	-32.451
34.004	875.870	-32.484
34.013	876.038	-32.516
34.021	876.203	-32.547
34.029	876.367	-32.578
34.038	876.534	-32.611
34.046	876.702	-32.643
34.054	876.868	-32.675
34.063	877.030	-32.707
34.071	877.197	-32.740
34.079	877.364	-32.773
34.088	877.533	-32.806
34.096	877.660	-32.836
34.104	877.834	-32.870
34.113	877.996	-32.899
34.121	878.161	-32.927
34.129	878.328	-32.955
34.138	878.497	-32.984
34.146	878.666	-33.013
34.154	878.832	-33.042
34.163	878.997	-33.071
34.171	879.165	-33.099
34.179	879.332	-33.128
34.188	879.498	-33.157
34.196	879.662	-33.188
34.204	879.830	-33.222
34.213	879.998	-33.254
34.221	880.160	-33.286
34.229	880.327	-33.318
34.238	880.498	-33.349
34.246	880.664	-33.380
34.254	880.828	-33.412
34.263	880.995	-33.444
34.271	881.166	-33.475
34.279	881.329	-33.507
34.288	881.495	-33.539
34.296	881.659	-33.571
34.304	881.828	-33.603
34.313	881.998	-33.636
34.321	882.162	-33.669
34.329	882.326	-33.702
34.338	882.497	-33.736
34.346	882.663	-33.769
34.354	882.829	-33.803
34.363	883.012	-33.839
34.371	883.198	-33.874
34.379	883.360	-33.909
34.388	883.529	-33.948
34.396	883.696	-33.988
34.404	883.860	-34.028
34.413	884.026	-34.067
34.421	884.188	-34.106
34.429	884.359	-34.146
34.438	884.525	-34.185
34.446	884.689	-34.225
34.454	884.857	-34.266
34.463	885.021	-34.306
34.471	885.188	-34.343
34.479	885.354	-34.381
34.488	885.525	-34.419
34.496	885.686	-34.457
34.504	885.854	-34.497
34.513	886.017	-34.536
34.521	886.183	-34.577
34.529	886.347	-34.616
34.538	886.515	-34.656
34.546	886.678	-34.694
34.554	886.849	-34.734
34.563	887.011	-34.774
34.571	887.178	-34.814
34.579	887.343	-34.854
34.588	887.506	-34.893
34.596	887.676	-34.933
34.604	887.842	-34.972
34.613	888.002	-35.013
34.621	888.170	-35.053
34.629	888.338	-35.094
34.638	888.500	-35.133
34.646	888.668	-35.173
34.654	888.829	-35.212
34.663	888.997	-35.253
34.671	889.159	-35.292
34.679	889.331	-35.332
34.688	889.495	-35.372
34.696	889.660	-35.411
34.704	889.826	-35.451
34.713	889.992	-35.492
34.721	890.157	-35.532
34.729	890.322	-35.572
34.738	890.487	-35.612
34.746	890.657	-35.653
34.754	890.821	-35.693
34.763	890.989	-35.734
34.771	891.151	-35.774
34.779	891.316	-35.815
34.788	891.484	-35.855
34.796	891.649	-35.895
34.804	891.815	-35.936
34.813	891.976	-35.976
34.821	892.141	-36.017
34.829	892.305	-36.058
34.838	892.472	-36.098
34.846	892.641	-36.137
34.854	892.803	-36.177
34.863	892.969	-36.217
34.871	893.133	-36.257
34.879	893.298	-36.297
34.888	893.464	-36.336
34.896	893.632	-36.375
34.904	893.796	-36.414
34.913	893.958	-36.453
34.921	894.126	-36.493
34.929	894.294	-36.534
34.938	894.454	-36.574
34.946	894.621	-36.615
34.954	894.787	-36.655
34.963	894.955	-36.695
34.971	895.117	-36.736
34.979	895.287	-36.778
34.988	895.451	-36.818
34.996	895.616	-36.859
35.004	895.780	-36.899
35.013	895.947	-36.940
35.021	896.114	-36.981
35.029	896.280	-37.021
35.038	896.443	-37.062
35.046	896.611	-37.103
35.054	896.774	-37.144
35.063	896.940	-37.184
35.071	897.105	-37.225
35.079	897.275	-37.266
35.088	897.439	-37.307
35.096	897.608	-37.348
35.104	897.772	-37.388
35.113	897.938	-37.429
35.121	898.103	-37.470
35.129	898.269	-37.511
35.138	898.434	-37.552
35.146	898.601	-37.592
35.154	898.764	-37.633
35.163	898.932	-37.675
35.171	899.096	-37.716
35.179	899.260	-37.757
35.188	899.424	-37.798
35.196	899.588	-37.838
35.204	899.752	-37.878
35.213	899.918	-37.919
35.221	900.086	-37.960
35.229	900.248	-37.999
35.238	900.413	-38.039
35.246	900.581	-38.079
35.254	900.747	-38.119
35.263	900.911	-38.159
35.271	901.079	-38.200
35.279	901.240	-38.240
35.288	901.413	-38.282
35.296	901.574	-38.323
35.304	901.743	-38.365
35.313	901.909	-38.407
35.321	902.076	-38.448
35.329	902.238	-38.489
35.338	902.403	-38.531
35.346	902.568	-38.574
35.354	902.739	-38.615
35.363	902.900	-38.656
35.371	903.066	-38.698
35.379	903.229	-38.740
35.388	903.390	-38.781
35.396	903.558	-38.823
35.404	903.728	-38.864
35.413	903.891	-38.905
35.421	904.060	-38.947
35.429	904.223	-38.988
35.438	904.387	-39.030
35.446	904.551	-39.072
35.454	904.721	-39.114
35.463	904.885	-39.155
35.471	905.053	-39.197
35.479	905.216	-39.240
35.488	905.381	-39.283
35.496	905.549	-39.326
35.504	905.708	-39.368
35.513	905.877	-39.412
35.521	906.042	-39.455
35.529	906.209	-39.497
35.538	906.375	-39.540
35.546	906.542	-39.584
35.554	906.703	-39.627
35.563	906.868	-39.671
35.571	907.035	-39.715
35.579	907.202	-39.758
35.588	907.368	-39.801
35.596	907.533	-39.845
35.604	907.700	-39.889
35.613	907.867	-39.933
35.621	908.033	-39.977
35.629	908.195	-40.022
35.638	908.365	-40.066
35.646	908.529	-40.110
35.654	908.682	-40.153
35.663	908.859	-40.199
35.671	909.025	-40.243
35.679	909.190	-40.287
35.688	909.355	-40.332
35.696	909.521	-40.377
35.704	909.687	-40.422
35.713	909.854	-40.468
35.721	910.017	-40.513
35.729	910.184	-40.560
35.738	910.346	-40.606
35.746	910.515	-40.652
35.754	910.680	-40.700
35.763	910.843	-40.748
35.771	911.009	-40.794
35.779	911.173	-40.841
35.788	911.346	-40.888
35.796	911.506	-40.934
35.804	911.672	-40.982
35.813	911.837	-41.029
35.821	912.000	-41.077
35.829	912.173	-41.126
35.838	912.338	-41.175
35.846	912.495	-41.225
