t /s	T /°C	HF /mw
17.788	180.315	-3.820
17.796	180.481	-3.818
17.804	180.650	-3.815
17.813	180.817	-3.813
17.821	180.985	-3.812
17.829	181.150	-3.809
17.838	181.319	-3.807
17.846	181.493	-3.805
17.854	181.653	-3.803
17.863	181.823	-3.801
17.871	181.988	-3.798
17.879	182.156	-3.797
17.888	182.327	-3.795
17.896	182.492	-3.792
17.904	182.658	-3.790
17.913	182.825	-3.788
17.921	182.997	-3.786
17.929	183.161	-3.784
17.938	183.328	-3.783
17.946	183.498	-3.781
17.954	183.666	-3.779
17.963	183.831	-3.777
17.971	184.000	-3.776
17.979	184.167	-3.774
17.988	184.332	-3.773
17.996	184.502	-3.771
18.004	184.672	-3.769
18.013	184.838	-3.767
18.021	185.009	-3.765
18.029	185.168	-3.763
18.038	185.338	-3.761
18.046	185.509	-3.759
18.054	185.680	-3.757
18.063	185.845	-3.755
18.071	186.012	-3.752
18.079	186.175	-3.750
18.088	186.345	-3.748
18.096	186.517	-3.747
18.104	186.679	-3.745
18.113	186.849	-3.743
18.121	187.015	-3.740
18.129	187.181	-3.739
18.138	187.346	-3.737
18.146	187.517	-3.736
18.154	187.684	-3.734
18.163	187.852	-3.732
18.171	188.022	-3.731
18.179	188.186	-3.730
18.188	188.357	-3.728
18.196	188.524	-3.727
18.204	188.693	-3.725
18.213	188.858	-3.724
18.221	189.027	-3.723
18.229	189.193	-3.721
18.238	189.360	-3.720
18.246	189.526	-3.719
18.254	189.694	-3.718
18.263	189.861	-3.716
18.271	190.025	-3.715
18.279	190.197	-3.714
18.288	190.366	-3.713
18.296	190.533	-3.711
18.304	190.698	-3.710
18.313	190.869	-3.708
18.321	191.034	-3.707
18.329	191.205	-3.706
18.338	191.366	-3.704
18.346	191.531	-3.703
18.354	191.701	-3.702
18.363	191.867	-3.700
18.371	192.035	-3.699
18.379	192.200	-3.697
18.388	192.372	-3.695
18.396	192.541	-3.693
18.404	192.705	-3.692
18.413	192.871	-3.690
18.421	193.039	-3.688
18.429	193.208	-3.686
18.438	193.371	-3.684
18.446	193.539	-3.682
18.454	193.701	-3.680
18.463	193.878	-3.679
18.471	194.045	-3.677
18.479	194.214	-3.676
18.488	194.380	-3.674
18.496	194.546	-3.673
18.504	194.712	-3.672
18.513	194.881	-3.670
18.521	195.048	-3.669
18.529	195.217	-3.668
18.538	195.383	-3.667
18.546	195.547	-3.666
18.554	195.713	-3.665
18.563	195.883	-3.664
18.571	196.052	-3.663
18.579	196.212	-3.661
18.588	196.385	-3.661
18.596	196.553	-3.660
18.604	196.723	-3.660
18.613	196.889	-3.659
18.621	197.058	-3.657
18.629	197.226	-3.656
18.638	197.397	-3.656
18.646	197.557	-3.655
18.654	197.728	-3.654
18.663	197.896	-3.653
18.671	198.063	-3.653
18.679	198.231	-3.652
18.688	198.396	-3.651
18.696	198.562	-3.650
18.704	198.729	-3.649
18.713	198.898	-3.648
18.721	199.064	-3.647
18.729	199.231	-3.646
18.738	199.398	-3.645
18.746	199.568	-3.644
18.754	199.736	-3.643
18.763	199.902	-3.642
18.771	200.069	-3.642
18.779	200.236	-3.642
18.788	200.402	-3.641
18.796	200.572	-3.641
18.804	200.739	-3.641
18.813	200.906	-3.641
18.821	201.075	-3.641
18.829	201.242	-3.641
18.838	201.408	-3.640
18.846	201.574	-3.639
18.854	201.747	-3.639
18.863	201.915	-3.638
18.871	202.079	-3.638
18.879	202.250	-3.637
18.888	202.413	-3.636
18.896	202.581	-3.635
18.904	202.752	-3.635
18.913	202.915	-3.634
18.921	203.087	-3.633
18.929	203.255	-3.632
18.938	203.419	-3.631
18.946	203.588	-3.631
18.954	203.754	-3.631
18.963	203.918	-3.630
18.971	204.087	-3.630
18.979	204.261	-3.630
18.988	204.427	-3.629
18.996	204.594	-3.628
19.004	204.761	-3.628
19.013	204.927	-3.628
19.021	205.097	-3.627
19.029	205.266	-3.627
19.038	205.432	-3.626
19.046	205.596	-3.625
19.054	205.763	-3.625
19.063	205.930	-3.624
19.071	206.102	-3.624
19.079	206.269	-3.623
19.088	206.436	-3.623
19.096	206.605	-3.622
19.104	206.772	-3.622
19.113	206.938	-3.622
19.121	207.105	-3.622
19.129	207.274	-3.622
19.138	207.443	-3.622
19.146	207.609	-3.622
19.154	207.776	-3.623
19.163	207.942	-3.623
19.171	208.110	-3.623
19.179	208.282	-3.623
19.188	208.447	-3.623
19.196	208.616	-3.623
19.204	208.781	-3.623
19.213	208.948	-3.623
19.221	209.115	-3.623
19.229	209.284	-3.622
19.238	209.453	-3.622
19.246	209.621	-3.623
19.254	209.789	-3.623
19.263	209.958	-3.624
19.271	210.125	-3.624
19.279	210.294	-3.625
19.288	210.461	-3.625
19.296	210.628	-3.626
19.304	210.794	-3.627
19.313	210.962	-3.628
19.321	211.126	-3.629
19.329	211.298	-3.630
19.338	211.466	-3.631
19.346	211.631	-3.632
19.354	211.799	-3.634
19.363	211.964	-3.635
19.371	212.133	-3.636
19.379	212.300	-3.637
19.388	212.469	-3.638
19.396	212.634	-3.639
19.404	212.803	-3.640
19.413	212.971	-3.641
19.421	213.139	-3.642
19.429	213.306	-3.642
19.438	213.473	-3.643
19.446	213.640	-3.643
19.454	213.807	-3.643
19.463	213.976	-3.644
19.471	214.146	-3.644
19.479	214.311	-3.644
19.488	214.479	-3.644
19.496	214.647	-3.645
19.504	214.814	-3.645
19.513	214.981	-3.646
19.521	215.149	-3.646
19.529	215.314	-3.647
19.538	215.482	-3.647
19.546	215.650	-3.648
19.554	215.819	-3.650
19.563	215.982	-3.651
19.571	216.149	-3.653
19.579	216.318	-3.654
19.588	216.487	-3.656
19.596	216.654	-3.658
19.604	216.824	-3.660
19.613	216.988	-3.662
19.621	217.154	-3.664
19.629	217.316	-3.667
19.638	217.489	-3.668
19.646	217.657	-3.670
19.654	217.823	-3.671
19.663	217.994	-3.674
19.671	218.161	-3.675
19.679	218.328	-3.677
19.688	218.494	-3.678
19.696	218.660	-3.680
19.704	218.827	-3.681
19.713	218.994	-3.683
19.721	219.161	-3.686
19.729	219.330	-3.689
19.738	219.500	-3.692
19.746	219.662	-3.694
19.754	219.831	-3.698
19.763	220.000	-3.701
19.771	220.167	-3.704
19.779	220.335	-3.707
19.788	220.505	-3.710
19.796	220.671	-3.712
19.804	220.836	-3.713
19.813	221.004	-3.714
19.821	221.174	-3.716
19.829	221.345	-3.717
19.838	221.511	-3.719
19.846	221.679	-3.720
19.854	221.846	-3.720
19.863	222.010	-3.719
19.871	222.181	-3.719
19.879	222.346	-3.720
19.888	222.516	-3.720
19.896	222.677	-3.722
19.904	222.846	-3.723
19.913	223.015	-3.725
19.921	223.181	-3.725
19.929	223.348	-3.727
19.938	223.519	-3.729
19.946	223.684	-3.732
19.954	223.854	-3.734
19.963	224.019	-3.736
19.971	224.185	-3.739
19.979	224.347	-3.741
19.988	224.520	-3.743
19.996	224.685	-3.744
20.004	224.847	-3.746
20.013	225.024	-3.748
20.021	225.188	-3.749
20.029	225.352	-3.751
20.038	225.521	-3.754
20.046	225.692	-3.756
20.054	225.862	-3.759
20.063	226.024	-3.761
20.071	226.191	-3.763
20.079	226.365	-3.765
20.088	226.528	-3.767
20.096	226.692	-3.769
20.104	226.866	-3.772
20.113	227.032	-3.775
20.121	227.196	-3.777
20.129	227.372	-3.780
20.138	227.533	-3.781
20.146	227.702	-3.783
20.154	227.868	-3.785
20.163	228.038	-3.788
20.171	228.205	-3.791
20.179	228.375	-3.793
20.188	228.538	-3.796
20.196	228.707	-3.798
20.204	228.874	-3.800
20.213	229.034	-3.803
20.221	229.207	-3.806
20.229	229.376	-3.810
20.238	229.540	-3.813
20.246	229.712	-3.816
20.254	229.880	-3.818
20.263	230.048	-3.821
20.271	230.214	-3.824
20.279	230.378	-3.828
20.288	230.549	-3.831
20.296	230.716	-3.835
20.304	230.884	-3.839
20.313	231.050	-3.842
20.321	231.218	-3.845
20.329	231.383	-3.849
20.338	231.552	-3.853
20.346	231.715	-3.857
20.354	231.886	-3.861
20.363	232.053	-3.865
20.371	232.220	-3.869
20.379	232.392	-3.873
20.388	232.556	-3.877
20.396	232.722	-3.882
20.404	232.885	-3.885
20.413	233.053	-3.889
20.421	233.224	-3.893
20.429	233.392	-3.896
20.438	233.558	-3.900
20.446	233.722	-3.904
20.454	233.891	-3.907
20.463	234.060	-3.911
20.471	234.227	-3.915
20.479	234.394	-3.919
20.488	234.560	-3.923
20.496	234.727	-3.928
20.504	234.893	-3.932
20.513	235.062	-3.937
20.521	235.228	-3.941
20.529	235.395	-3.945
20.538	235.563	-3.950
20.546	235.729	-3.954
20.554	235.896	-3.959
20.563	236.061	-3.964
20.571	236.230	-3.969
20.579	236.393	-3.974
20.588	236.564	-3.978
20.596	236.728	-3.983
20.604	236.897	-3.989
20.613	237.063	-3.993
20.621	237.234	-3.999
20.629	237.399	-4.004
20.638	237.564	-4.009
20.646	237.731	-4.014
20.654	237.897	-4.019
20.663	238.060	-4.024
20.671	238.227	-4.030
20.679	238.391	-4.035
20.688	238.559	-4.040
20.696	238.725	-4.046
20.704	238.893	-4.051
20.713	239.067	-4.057
20.721	239.235	-4.063
20.729	239.399	-4.068
20.738	239.569	-4.074
20.746	239.732	-4.080
20.754	239.901	-4.086
20.763	240.072	-4.092
20.771	240.235	-4.098
20.779	240.402	-4.104
20.788	240.571	-4.110
20.796	240.737	-4.116
20.804	240.906	-4.123
20.813	241.072	-4.129
20.821	241.238	-4.136
20.829	241.403	-4.142
20.838	241.569	-4.149
20.846	241.735	-4.156
20.854	241.907	-4.164
20.863	242.070	-4.171
20.871	242.236	-4.178
20.879	242.402	-4.186
20.888	242.569	-4.194
20.896	242.737	-4.201
20.904	242.906	-4.210
20.913	243.070	-4.219
20.921	243.236	-4.228
20.929	243.406	-4.237
20.938	243.571	-4.246
20.946	243.736	-4.255
20.954	243.909	-4.265
20.963	244.073	-4.274
20.971	244.239	-4.283
20.979	244.403	-4.293
20.988	244.570	-4.301
20.996	244.733	-4.310
21.004	244.894	-4.319
21.013	245.064	-4.329
21.021	245.239	-4.338
21.029	245.402	-4.347
21.038	245.572	-4.357
21.046	245.740	-4.366
21.054	245.906	-4.376
21.063	246.073	-4.386
21.071	246.241	-4.396
21.079	246.405	-4.406
21.088	246.570	-4.416
21.096	246.737	-4.426
21.104	246.903	-4.436
21.113	247.071	-4.447
21.121	247.232	-4.457
21.129	247.403	-4.467
21.138	247.570	-4.478
21.146	247.737	-4.488
21.154	247.903	-4.499
21.163	248.070	-4.510
21.171	248.237	-4.521
21.179	248.403	-4.533
21.188	248.568	-4.545
21.196	248.735	-4.557
21.204	248.904	-4.569
21.213	249.068	-4.581
21.221	249.238	-4.594
21.229	249.403	-4.607
21.238	249.567	-4.620
21.246	249.734	-4.633
21.254	249.901	-4.647
21.263	250.068	-4.661
21.271	250.232	-4.675
21.279	250.400	-4.689
21.288	250.568	-4.704
21.296	250.734	-4.719
21.304	250.897	-4.733
21.313	251.066	-4.747
21.321	251.234	-4.762
21.329	251.398	-4.777
21.338	251.563	-4.792
21.346	251.728	-4.807
21.354	251.897	-4.823
21.363	252.062	-4.838
21.371	252.227	-4.854
21.379	252.396	-4.870
21.388	252.563	-4.886
21.396	252.732	-4.902
21.404	252.898	-4.919
21.413	253.060	-4.935
21.421	253.227	-4.952
21.429	253.394	-4.968
21.438	253.559	-4.985
21.446	253.723	-5.002
21.454	253.891	-5.018
21.463	254.058	-5.036
21.471	254.225	-5.054
21.479	254.389	-5.072
21.488	254.556	-5.091
21.496	254.729	-5.109
21.504	254.891	-5.128
21.513	255.054	-5.147
21.521	255.225	-5.167
21.529	255.385	-5.187
21.538	255.553	-5.207
21.546	255.721	-5.227
21.554	255.885	-5.246
21.563	256.053	-5.266
21.571	256.220	-5.286
21.579	256.382	-5.307
21.588	256.551	-5.328
21.596	256.720	-5.348
21.604	256.885	-5.369
21.613	257.047	-5.389
21.621	257.213	-5.409
21.629	257.382	-5.431
21.638	257.548	-5.452
21.646	257.717	-5.473
21.654	257.882	-5.495
21.663	258.042	-5.517
21.671	258.211	-5.538
21.679	258.380	-5.560
21.688	258.545	-5.583
21.696	258.712	-5.606
21.704	258.879	-5.629
21.713	259.047	-5.652
21.721	259.208	-5.675
21.729	259.377	-5.699
21.738	259.543	-5.722
21.746	259.708	-5.746
21.754	259.873	-5.770
21.763	260.041	-5.794
21.771	260.206	-5.817
21.779	260.376	-5.841
21.788	260.538	-5.865
21.796	260.707	-5.889
21.804	260.871	-5.913
21.813	261.035	-5.938
21.821	261.202	-5.962
21.829	261.368	-5.987
21.838	261.534	-6.012
21.846	261.702	-6.037
21.854	261.867	-6.062
21.863	262.035	-6.088
21.871	262.200	-6.113
21.879	262.363	-6.139
21.888	262.533	-6.164
21.896	262.700	-6.190
21.904	262.864	-6.215
21.913	263.026	-6.241
21.921	263.193	-6.267
21.929	263.362	-6.293
21.938	263.524	-6.319
21.946	263.692	-6.345
21.954	263.857	-6.371
21.963	264.024	-6.398
21.971	264.187	-6.424
21.979	264.352	-6.451
21.988	264.514	-6.477
21.996	264.688	-6.504
22.004	264.850	-6.530
22.013	265.022	-6.557
22.021	265.184	-6.584
22.029	265.353	-6.611
22.038	265.515	-6.638
22.046	265.679	-6.665
22.054	265.849	-6.693
22.063	266.013	-6.721
22.071	266.176	-6.748
22.079	266.343	-6.776
22.088	266.507	-6.804
22.096	266.676	-6.831
22.104	266.840	-6.858
22.113	267.006	-6.885
22.121	267.175	-6.912
22.129	267.339	-6.938
22.138	267.505	-6.963
22.146	267.671	-6.988
22.154	267.837	-7.013
22.163	268.001	-7.039
22.171	268.169	-7.065
22.179	268.334	-7.090
22.188	268.496	-7.115
22.196	268.663	-7.141
22.204	268.831	-7.167
22.213	268.998	-7.194
22.221	269.162	-7.221
22.229	269.328	-7.248
22.238	269.493	-7.275
22.246	269.661	-7.303
22.254	269.828	-7.330
22.263	269.988	-7.357
22.271	270.156	-7.386
22.279	270.324	-7.413
22.288	270.486	-7.440
22.296	270.655	-7.468
22.304	270.822	-7.495
22.313	270.986	-7.522
22.321	271.154	-7.549
22.329	271.314	-7.576
22.338	271.483	-7.603
22.346	271.647	-7.629
22.354	271.813	-7.655
22.363	271.983	-7.681
22.371	272.146	-7.707
22.379	272.309	-7.733
22.388	272.479	-7.759
22.396	272.644	-7.784
22.404	272.812	-7.810
22.413	272.977	-7.835
22.421	273.141	-7.861
22.429	273.311	-7.886
22.438	273.480	-7.912
22.446	273.643	-7.937
22.454	273.807	-7.962
22.463	273.976	-7.988
22.471	274.138	-8.013
22.479	274.304	-8.038
22.488	274.471	-8.063
22.496	274.640	-8.088
22.504	274.801	-8.111
22.513	274.972	-8.136
22.521	275.132	-8.160
22.529	275.300	-8.183
22.538	275.464	-8.206
22.546	275.631	-8.229
22.554	275.796	-8.251
22.563	275.965	-8.274
22.571	276.132	-8.297
22.579	276.293	-8.320
22.588	276.461	-8.343
22.596	276.631	-8.366
22.604	276.796	-8.388
22.613	276.961	-8.410
22.621	277.131	-8.432
22.629	277.292	-8.454
22.638	277.461	-8.476
22.646	277.624	-8.497
22.654	277.792	-8.518
22.663	277.959	-8.539
22.671	278.124	-8.560
22.679	278.292	-8.581
22.688	278.459	-8.601
22.696	278.624	-8.621
22.704	278.790	-8.641
22.713	278.957	-8.660
22.721	279.123	-8.680
22.729	279.289	-8.699
22.738	279.455	-8.719
22.746	279.621	-8.738
22.754	279.784	-8.757
22.763	279.950	-8.775
22.771	280.116	-8.794
22.779	280.285	-8.813
22.788	280.453	-8.831
22.796	280.617	-8.849
22.804	280.785	-8.867
22.813	280.952	-8.884
22.821	281.118	-8.902
22.829	281.282	-8.919
22.838	281.449	-8.935
22.846	281.617	-8.952
22.854	281.787	-8.968
22.863	281.951	-8.985
22.871	282.115	-9.001
22.879	282.283	-9.017
22.888	282.451	-9.034
22.896	282.618	-9.050
22.904	282.783	-9.065
22.913	282.949	-9.080
22.921	283.112	-9.095
22.929	283.285	-9.110
22.938	283.447	-9.124
22.946	283.615	-9.138
22.954	283.785	-9.152
22.963	283.952	-9.165
22.971	284.117	-9.179
22.979	284.281	-9.192
22.988	284.451	-9.205
22.996	284.614	-9.218
23.004	284.780	-9.230
23.013	284.945	-9.243
23.021	285.113	-9.256
23.029	285.281	-9.268
23.038	285.443	-9.280
23.046	285.602	-9.292
23.054	285.771	-9.303
23.063	285.939	-9.314
23.071	286.109	-9.325
23.079	286.274	-9.335
23.088	286.453	-9.346
23.096	286.619	-9.356
23.104	286.787	-9.367
23.113	286.949	-9.378
23.121	287.118	-9.387
23.129	287.282	-9.396
23.138	287.448	-9.405
23.146	287.621	-9.415
23.154	287.785	-9.424
23.163	287.950	-9.433
23.171	288.118	-9.443
23.179	288.284	-9.452
23.188	288.454	-9.460
23.196	288.620	-9.467
23.204	288.784	-9.475
23.213	288.954	-9.483
23.221	289.121	-9.490
23.229	289.293	-9.497
23.238	289.457	-9.504
23.246	289.623	-9.509
23.254	289.792	-9.515
23.263	289.957	-9.520
23.271	290.125	-9.526
23.279	290.287	-9.530
23.288	290.456	-9.534
23.296	290.624	-9.538
23.304	290.788	-9.543
23.313	290.960	-9.548
23.321	291.125	-9.552
23.329	291.294	-9.556
23.338	291.464	-9.558
23.346	291.630	-9.560
23.354	291.796	-9.562
23.363	291.963	-9.564
23.371	292.135	-9.565
23.379	292.297	-9.566
23.388	292.467	-9.565
23.396	292.632	-9.564
23.404	292.799	-9.562
23.413	292.967	-9.560
23.421	293.138	-9.558
23.429	293.303	-9.555
23.438	293.472	-9.550
23.446	293.639	-9.545
23.454	293.810	-9.540
23.463	293.976	-9.534
23.471	294.143	-9.527
23.479	294.313	-9.520
23.488	294.479	-9.511
23.496	294.647	-9.501
23.504	294.818	-9.491
23.513	294.984	-9.480
23.521	295.149	-9.468
23.529	295.316	-9.456
23.538	295.488	-9.442
23.546	295.658	-9.426
23.554	295.827	-9.410
23.563	295.996	-9.392
23.571	296.162	-9.374
23.579	296.329	-9.353
23.588	296.502	-9.332
23.596	296.670	-9.309
23.604	296.843	-9.285
23.613	297.007	-9.259
23.621	297.177	-9.232
23.629	297.345	-9.203
23.638	297.514	-9.172
23.646	297.682	-9.139
23.654	297.854	-9.105
23.663	298.024	-9.068
23.671	298.193	-9.029
23.679	298.367	-8.989
23.688	298.535	-8.946
23.696	298.708	-8.901
23.704	298.879	-8.853
23.713	299.053	-8.803
23.721	299.219	-8.750
23.729	299.389	-8.695
23.738	299.561	-8.637
23.746	299.731	-8.576
23.754	299.905	-8.511
23.763	300.076	-8.443
23.771	300.248	-8.372
23.779	300.423	-8.298
23.788	300.594	-8.221
23.796	300.765	-8.140
23.804	300.936	-8.055
23.813	301.113	-7.966
23.821	301.283	-7.873
23.829	301.460	-7.776
23.838	301.633	-7.676
23.846	301.808	-7.571
23.854	301.984	-7.460
23.863	302.156	-7.345
23.871	302.331	-7.225
23.879	302.504	-7.100
23.888	302.683	-6.969
23.896	302.858	-6.834
23.904	303.030	-6.693
23.913	303.209	-6.546
23.921	303.384	-6.392
23.929	303.564	-6.232
23.938	303.742	-6.067
23.946	303.917	-5.895
23.954	304.095	-5.716
23.963	304.279	-5.531
23.971	304.459	-5.338
23.979	304.633	-5.138
23.988	304.812	-4.931
23.996	304.993	-4.716
24.004	305.174	-4.493
24.013	305.354	-4.263
24.021	305.537	-4.025
24.029	305.721	-3.779
24.038	305.901	-3.524
24.046	306.082	-3.260
24.054	306.265	-2.989
24.063	306.453	-2.708
24.071	306.640	-2.418
24.079	306.821	-2.119
24.088	307.004	-1.813
24.096	307.188	-1.497
24.104	307.378	-1.172
24.113	307.563	-0.838
24.121	307.749	-0.495
24.129	307.937	-0.143
24.138	308.126	0.217
24.146	308.321	0.585
24.154	308.505	0.964
24.163	308.697	1.351
24.171	308.882	1.747
24.179	309.076	2.150
24.188	309.263	2.561
24.196	309.458	2.979
24.204	309.646	3.404
24.213	309.835	3.836
24.221	310.026	4.274
24.229	310.222	4.719
24.238	310.409	5.168
24.246	310.603	5.623
24.254	310.796	6.083
24.263	310.985	6.549
24.271	311.181	7.020
24.279	311.369	7.495
24.288	311.566	7.976
24.296	311.754	8.460
24.304	311.951	8.950
24.313	312.143	9.443
24.321	312.340	9.939
24.329	312.531	10.440
24.338	312.726	10.944
24.346	312.921	11.450
24.354	313.113	11.960
24.363	313.308	12.473
24.371	313.502	12.988
24.379	313.694	13.505
24.388	313.888	14.024
24.396	314.087	14.544
24.404	314.281	15.067
24.413	314.472	15.590
24.421	314.671	16.114
24.429	314.865	16.639
24.438	315.056	17.164
24.446	315.250	17.689
24.454	315.445	18.214
24.463	315.640	18.738
24.471	315.830	19.262
24.479	316.024	19.784
24.488	316.221	20.304
24.496	316.414	20.820
24.504	316.604	21.334
24.513	316.800	21.843
24.521	316.988	22.347
24.529	317.180	22.845
24.538	317.368	23.337
24.546	317.558	23.821
24.554	317.747	24.297
24.563	317.934	24.764
24.571	318.124	25.222
24.579	318.314	25.670
24.588	318.496	26.106
24.596	318.686	26.531
24.604	318.870	26.944
24.613	319.053	27.344
24.621	319.235	27.730
24.629	319.421	28.103
24.638	319.607	28.461
24.646	319.785	28.805
24.654	319.964	29.133
24.663	320.145	29.446
24.671	320.326	29.746
24.679	320.506	30.031
24.688	320.684	30.302
24.696	320.862	30.559
24.704	321.039	30.803
24.713	321.215	31.033
24.721	321.390	31.249
24.729	321.566	31.452
24.738	321.739	31.644
24.746	321.919	31.822
24.754	322.087	31.988
24.763	322.261	32.141
24.771	322.433	32.283
24.779	322.605	32.413
24.788	322.776	32.531
24.796	322.947	32.638
24.804	323.117	32.733
24.813	323.286	32.817
24.821	323.455	32.890
24.829	323.623	32.952
24.838	323.789	33.002
24.846	323.963	33.043
24.854	324.131	33.072
24.863	324.293	33.090
24.871	324.458	33.098
24.879	324.624	33.096
24.888	324.786	33.086
24.896	324.958	33.065
24.904	325.120	33.034
24.913	325.282	32.994
24.921	325.444	32.946
24.929	325.609	32.889
24.938	325.769	32.823
24.946	325.930	32.748
24.954	326.094	32.665
24.963	326.259	32.573
24.971	326.412	32.472
24.979	326.574	32.364
24.988	326.735	32.249
24.996	326.893	32.126
25.004	327.056	31.995
25.013	327.216	31.857
25.021	327.372	31.713
25.029	327.529	31.561
25.038	327.688	31.402
25.046	327.843	31.237
25.054	328.001	31.065
25.063	328.160	30.887
25.071	328.319	30.702
25.079	328.473	30.511
25.088	328.628	30.312
25.096	328.782	30.108
25.104	328.940	29.897
25.113	329.090	29.680
25.121	329.243	29.456
25.129	329.399	29.226
25.138	329.555	28.990
25.146	329.708	28.748
25.154	329.861	28.500
25.163	330.011	28.246
25.171	330.168	27.986
25.179	330.320	27.722
25.188	330.470	27.454
25.196	330.623	27.180
25.204	330.773	26.901
25.213	330.924	26.619
25.221	331.077	26.333
25.229	331.227	26.044
25.238	331.378	25.750
25.246	331.532	25.455
25.254	331.684	25.157
25.263	331.836	24.855
25.271	331.983	24.550
25.279	332.136	24.243
25.288	332.288	23.934
25.296	332.436	23.623
25.304	332.583	23.309
25.313	332.737	22.993
25.321	332.888	22.676
25.329	333.039	22.357
25.338	333.189	22.037
25.346	333.340	21.715
25.354	333.490	21.393
25.363	333.639	21.070
25.371	333.788	20.745
25.379	333.939	20.421
25.388	334.089	20.096
25.396	334.242	19.772
25.404	334.389	19.448
25.413	334.541	19.124
25.421	334.692	18.800
25.429	334.841	18.476
25.438	334.990	18.153
25.446	335.135	17.832
25.454	335.291	17.512
25.463	335.440	17.192
25.471	335.593	16.873
25.479	335.745	16.556
25.488	335.896	16.240
25.496	336.043	15.925
25.504	336.197	15.612
25.513	336.347	15.301
25.521	336.497	14.992
25.529	336.648	14.683
25.538	336.801	14.377
25.546	336.951	14.073
25.554	337.102	13.770
25.563	337.259	13.470
25.571	337.409	13.172
25.579	337.558	12.876
25.588	337.710	12.582
25.596	337.863	12.290
25.604	338.014	12.002
25.613	338.166	11.715
25.621	338.320	11.431
25.629	338.473	11.150
25.638	338.627	10.871
25.646	338.779	10.596
25.654	338.931	10.322
25.663	339.086	10.052
25.671	339.238	9.785
25.679	339.395	9.520
25.688	339.549	9.257
25.696	339.701	8.997
25.704	339.855	8.740
25.713	340.004	8.485
25.721	340.162	8.233
25.729	340.317	7.983
25.738	340.470	7.736
25.746	340.626	7.491
25.754	340.781	7.248
25.763	340.936	7.007
25.771	341.094	6.769
25.779	341.247	6.532
25.788	341.397	6.298
25.796	341.555	6.066
25.804	341.712	5.836
25.813	341.870	5.610
25.821	342.021	5.385
25.829	342.181	5.164
25.838	342.334	4.944
25.846	342.490	4.727
25.854	342.648	4.512
25.863	342.803	4.300
25.871	342.960	4.091
25.879	343.117	3.883
25.888	343.274	3.678
25.896	343.429	3.475
25.904	343.584	3.274
25.913	343.743	3.076
25.921	343.899	2.880
25.929	344.056	2.686
25.938	344.212	2.495
25.946	344.372	2.306
25.954	344.528	2.119
25.963	344.688	1.935
25.971	344.848	1.752
25.979	345.002	1.572
25.988	345.162	1.394
25.996	345.322	1.218
26.004	345.481	1.044
26.013	345.636	0.872
26.021	345.793	0.701
26.029	345.955	0.533
26.038	346.114	0.366
26.046	346.270	0.202
26.054	346.431	0.039
26.063	346.591	-0.122
26.071	346.751	-0.281
26.079	346.909	-0.438
26.088	347.068	-0.593
26.096	347.225	-0.746
26.104	347.386	-0.897
26.113	347.544	-1.046
26.121	347.709	-1.194
26.129	347.864	-1.339
26.138	348.024	-1.483
26.146	348.188	-1.626
26.154	348.347	-1.766
26.163	348.509	-1.905
26.171	348.668	-2.042
26.179	348.831	-2.177
26.188	348.986	-2.310
26.196	349.150	-2.441
26.204	349.311	-2.571
26.213	349.475	-2.699
26.221	349.632	-2.826
26.229	349.792	-2.950
26.238	349.953	-3.073
26.246	350.115	-3.194
26.254	350.278	-3.314
26.263	350.440	-3.432
26.271	350.603	-3.549
26.279	350.762	-3.665
26.288	350.924	-3.779
26.296	351.087	-3.890
26.304	351.250	-4.001
26.313	351.408	-4.110
26.321	351.575	-4.220
26.329	351.737	-4.327
26.338	351.898	-4.433
26.346	352.059	-4.538
26.354	352.223	-4.640
26.363	352.388	-4.741
26.371	352.547	-4.841
26.379	352.713	-4.941
26.388	352.872	-5.038
26.396	353.037	-5.134
26.404	353.200	-5.228
26.413	353.364	-5.322
26.421	353.530	-5.414
26.429	353.691	-5.504
26.438	353.848	-5.593
26.446	354.016	-5.683
26.454	354.180	-5.771
26.463	354.340	-5.857
26.471	354.501	-5.942
26.479	354.668	-6.026
26.488	354.828	-6.109
26.496	354.992	-6.191
26.504	355.158	-6.271
26.513	355.324	-6.350
26.521	355.487	-6.428
26.529	355.650	-6.505
26.538	355.813	-6.581
26.546	355.977	-6.656
26.554	356.145	-6.730
26.563	356.308	-6.803
26.571	356.469	-6.875
26.579	356.638	-6.947
26.588	356.802	-7.017
26.596	356.967	-7.087
26.604	357.130	-7.154
26.613	357.289	-7.221
26.621	357.455	-7.288
26.629	357.625	-7.353
26.638	357.788	-7.417
26.646	357.949	-7.481
26.654	358.113	-7.544
26.663	358.285	-7.606
26.671	358.447	-7.667
26.679	358.616	-7.727
26.688	358.781	-7.787
26.696	358.945	-7.846
26.704	359.107	-7.904
26.713	359.271	-7.961
26.721	359.437	-8.017
26.729	359.602	-8.072
26.738	359.771	-8.126
26.746	359.936	-8.180
26.754	360.101	-8.234
26.763	360.269	-8.286
26.771	360.431	-8.337
26.779	360.595	-8.387
26.788	360.761	-8.437
26.796	360.928	-8.486
26.804	361.092	-8.535
26.813	361.259	-8.582
26.821	361.423	-8.628
26.829	361.589	-8.675
26.838	361.758	-8.720
26.846	361.922	-8.765
26.854	362.088	-8.810
26.863	362.259	-8.855
26.871	362.416	-8.899
26.879	362.585	-8.942
26.888	362.752	-8.985
