t /s	T /°C	HF /mw
17.788	486.315	-3.820
17.796	486.481	-3.818
17.804	486.650	-3.815
17.813	486.817	-3.813
17.821	486.985	-3.812
17.829	487.150	-3.809
17.838	487.319	-3.807
17.846	487.493	-3.805
17.854	487.653	-3.803
17.863	487.823	-3.801
17.871	487.988	-3.798
17.879	488.156	-3.797
17.888	488.327	-3.795
17.896	488.492	-3.792
17.904	488.658	-3.790
17.913	488.825	-3.788
17.921	488.997	-3.786
17.929	489.161	-3.784
17.938	489.328	-3.783
17.946	489.498	-3.781
17.954	489.666	-3.779
17.963	489.831	-3.777
17.971	490.000	-3.776
17.979	490.167	-3.774
17.988	490.332	-3.773
17.996	490.502	-3.771
18.004	490.672	-3.769
18.013	490.838	-3.767
18.021	491.009	-3.765
18.029	491.168	-3.763
18.038	491.338	-3.761
18.046	491.509	-3.759
18.054	491.680	-3.757
18.063	491.845	-3.755
18.071	492.012	-3.752
18.079	492.175	-3.750
18.088	492.345	-3.748
18.096	492.517	-3.747
18.104	492.679	-3.745
18.113	492.849	-3.743
18.121	493.015	-3.740
18.129	493.181	-3.739
18.138	493.346	-3.737
18.146	493.517	-3.736
18.154	493.684	-3.734
18.163	493.852	-3.732
18.171	494.022	-3.731
18.179	494.186	-3.730
18.188	494.357	-3.728
18.196	494.524	-3.727
18.204	494.693	-3.725
18.213	494.858	-3.724
18.221	495.027	-3.723
18.229	495.193	-3.721
18.238	495.360	-3.720
18.246	495.526	-3.719
18.254	495.694	-3.718
18.263	495.861	-3.716
18.271	496.025	-3.715
18.279	496.197	-3.714
18.288	496.366	-3.713
18.296	496.533	-3.711
18.304	496.698	-3.710
18.313	496.869	-3.708
18.321	497.034	-3.707
18.329	497.205	-3.706
18.338	497.366	-3.704
18.346	497.531	-3.703
18.354	497.701	-3.702
18.363	497.867	-3.700
18.371	498.035	-3.699
18.379	498.200	-3.697
18.388	498.372	-3.695
18.396	498.541	-3.693
18.404	498.705	-3.692
18.413	498.871	-3.690
18.421	499.039	-3.688
18.429	499.208	-3.686
18.438	499.371	-3.684
18.446	499.539	-3.682
18.454	499.701	-3.680
18.463	499.878	-3.679
18.471	500.045	-3.677
18.479	500.214	-3.676
18.488	500.380	-3.674
18.496	500.546	-3.673
18.504	500.712	-3.672
18.513	500.881	-3.670
18.521	501.048	-3.669
18.529	501.217	-3.668
18.538	501.383	-3.667
18.546	501.547	-3.666
18.554	501.713	-3.665
18.563	501.883	-3.664
18.571	502.052	-3.663
18.579	502.212	-3.661
18.588	502.385	-3.661
18.596	502.553	-3.660
18.604	502.723	-3.660
18.613	502.889	-3.659
18.621	503.058	-3.657
18.629	503.226	-3.656
18.638	503.397	-3.656
18.646	503.557	-3.655
18.654	503.728	-3.654
18.663	503.896	-3.653
18.671	504.063	-3.653
18.679	504.231	-3.652
18.688	504.396	-3.651
18.696	504.562	-3.650
18.704	504.729	-3.649
18.713	504.898	-3.648
18.721	505.064	-3.647
18.729	505.231	-3.646
18.738	505.398	-3.645
18.746	505.568	-3.644
18.754	505.736	-3.643
18.763	505.902	-3.642
18.771	506.069	-3.642
18.779	506.236	-3.642
18.788	506.402	-3.641
18.796	506.572	-3.641
18.804	506.739	-3.641
18.813	506.906	-3.641
18.821	507.075	-3.641
18.829	507.242	-3.641
18.838	507.408	-3.640
18.846	507.574	-3.639
18.854	507.747	-3.639
18.863	507.915	-3.638
18.871	508.079	-3.638
18.879	508.250	-3.637
18.888	508.413	-3.636
18.896	508.581	-3.635
18.904	508.752	-3.635
18.913	508.915	-3.634
18.921	509.087	-3.633
18.929	509.255	-3.632
18.938	509.419	-3.631
18.946	509.588	-3.631
18.954	509.754	-3.631
18.963	509.918	-3.630
18.971	510.087	-3.630
18.979	510.261	-3.630
18.988	510.427	-3.629
18.996	510.594	-3.628
19.004	510.761	-3.628
19.013	510.927	-3.628
19.021	511.097	-3.627
19.029	511.266	-3.627
19.038	511.432	-3.626
19.046	511.596	-3.625
19.054	511.763	-3.625
19.063	511.930	-3.624
19.071	512.102	-3.624
19.079	512.269	-3.623
19.088	512.436	-3.623
19.096	512.605	-3.622
19.104	512.772	-3.622
19.113	512.938	-3.622
19.121	513.105	-3.622
19.129	513.274	-3.622
19.138	513.443	-3.622
19.146	513.609	-3.622
19.154	513.776	-3.623
19.163	513.942	-3.623
19.171	514.110	-3.623
19.179	514.282	-3.623
19.188	514.447	-3.623
19.196	514.616	-3.623
19.204	514.781	-3.623
19.213	514.948	-3.623
19.221	515.115	-3.623
19.229	515.284	-3.622
19.238	515.453	-3.622
19.246	515.621	-3.623
19.254	515.789	-3.623
19.263	515.958	-3.624
19.271	516.125	-3.624
19.279	516.294	-3.625
19.288	516.461	-3.625
19.296	516.628	-3.626
19.304	516.794	-3.627
19.313	516.962	-3.628
19.321	517.126	-3.629
19.329	517.298	-3.630
19.338	517.466	-3.631
19.346	517.631	-3.632
19.354	517.799	-3.634
19.363	517.964	-3.635
19.371	518.133	-3.636
19.379	518.300	-3.637
19.388	518.469	-3.638
19.396	518.634	-3.639
19.404	518.803	-3.640
19.413	518.971	-3.641
19.421	519.139	-3.642
19.429	519.306	-3.642
19.438	519.473	-3.643
19.446	519.640	-3.643
19.454	519.807	-3.643
19.463	519.976	-3.644
19.471	520.146	-3.644
19.479	520.311	-3.644
19.488	520.479	-3.644
19.496	520.647	-3.645
19.504	520.814	-3.645
19.513	520.981	-3.646
19.521	521.149	-3.646
19.529	521.314	-3.647
19.538	521.482	-3.647
19.546	521.650	-3.648
19.554	521.819	-3.650
19.563	521.982	-3.651
19.571	522.149	-3.653
19.579	522.318	-3.654
19.588	522.487	-3.656
19.596	522.654	-3.658
19.604	522.824	-3.660
19.613	522.988	-3.662
19.621	523.154	-3.664
19.629	523.316	-3.667
19.638	523.489	-3.668
19.646	523.657	-3.670
19.654	523.823	-3.671
19.663	523.994	-3.674
19.671	524.161	-3.675
19.679	524.328	-3.677
19.688	524.494	-3.678
19.696	524.660	-3.680
19.704	524.827	-3.681
19.713	524.994	-3.683
19.721	525.160	-3.686
19.729	525.330	-3.689
19.738	525.500	-3.692
19.746	525.662	-3.694
19.754	525.831	-3.698
19.763	526.000	-3.701
19.771	526.167	-3.704
19.779	526.335	-3.707
19.788	526.505	-3.710
19.796	526.671	-3.712
19.804	526.836	-3.713
19.813	527.004	-3.714
19.821	527.174	-3.716
19.829	527.345	-3.717
19.838	527.511	-3.719
19.846	527.679	-3.720
19.854	527.846	-3.720
19.863	528.010	-3.719
19.871	528.181	-3.719
19.879	528.346	-3.720
19.888	528.516	-3.720
19.896	528.677	-3.722
19.904	528.846	-3.723
19.913	529.015	-3.725
19.921	529.181	-3.725
19.929	529.348	-3.727
19.938	529.519	-3.729
19.946	529.684	-3.732
19.954	529.854	-3.734
19.963	530.019	-3.736
19.971	530.186	-3.739
19.979	530.347	-3.741
19.988	530.520	-3.743
19.996	530.685	-3.744
20.004	530.847	-3.746
20.013	531.024	-3.748
20.021	531.188	-3.749
20.029	531.352	-3.751
20.038	531.521	-3.754
20.046	531.692	-3.756
20.054	531.862	-3.759
20.063	532.024	-3.761
20.071	532.191	-3.763
20.079	532.365	-3.765
20.088	532.528	-3.767
20.096	532.692	-3.769
20.104	532.866	-3.772
20.113	533.032	-3.775
20.121	533.196	-3.777
20.129	533.372	-3.780
20.138	533.533	-3.781
20.146	533.702	-3.783
20.154	533.868	-3.785
20.163	534.038	-3.788
20.171	534.205	-3.791
20.179	534.375	-3.793
20.188	534.538	-3.796
20.196	534.707	-3.798
20.204	534.874	-3.800
20.213	535.034	-3.803
20.221	535.207	-3.806
20.229	535.376	-3.810
20.238	535.540	-3.813
20.246	535.712	-3.816
20.254	535.880	-3.818
20.263	536.048	-3.821
20.271	536.214	-3.824
20.279	536.378	-3.828
20.288	536.549	-3.831
20.296	536.716	-3.835
20.304	536.884	-3.839
20.313	537.050	-3.842
20.321	537.218	-3.845
20.329	537.383	-3.849
20.338	537.552	-3.853
20.346	537.715	-3.857
20.354	537.886	-3.861
20.363	538.053	-3.865
20.371	538.220	-3.869
20.379	538.392	-3.873
20.388	538.556	-3.877
20.396	538.722	-3.882
20.404	538.885	-3.885
20.413	539.053	-3.889
20.421	539.224	-3.893
20.429	539.392	-3.896
20.438	539.558	-3.900
20.446	539.722	-3.904
20.454	539.891	-3.907
20.463	540.060	-3.911
20.471	540.227	-3.915
20.479	540.394	-3.919
20.488	540.560	-3.923
20.496	540.727	-3.928
20.504	540.893	-3.932
20.513	541.062	-3.937
20.521	541.228	-3.941
20.529	541.395	-3.945
20.538	541.563	-3.950
20.546	541.729	-3.954
20.554	541.896	-3.959
20.563	542.061	-3.964
20.571	542.230	-3.969
20.579	542.393	-3.974
20.588	542.564	-3.978
20.596	542.728	-3.983
20.604	542.897	-3.989
20.613	543.063	-3.993
20.621	543.234	-3.999
20.629	543.399	-4.004
20.638	543.564	-4.009
20.646	543.731	-4.014
20.654	543.897	-4.019
20.663	544.060	-4.024
20.671	544.227	-4.030
20.679	544.391	-4.035
20.688	544.559	-4.040
20.696	544.725	-4.046
20.704	544.893	-4.051
20.713	545.067	-4.057
20.721	545.235	-4.063
20.729	545.399	-4.068
20.738	545.569	-4.074
20.746	545.732	-4.080
20.754	545.901	-4.086
20.763	546.072	-4.092
20.771	546.235	-4.098
20.779	546.402	-4.104
20.788	546.571	-4.110
20.796	546.737	-4.116
20.804	546.906	-4.123
20.813	547.072	-4.129
20.821	547.238	-4.136
20.829	547.403	-4.142
20.838	547.569	-4.149
20.846	547.735	-4.156
20.854	547.907	-4.164
20.863	548.070	-4.171
20.871	548.236	-4.178
20.879	548.402	-4.186
20.888	548.569	-4.194
20.896	548.737	-4.201
20.904	548.906	-4.210
20.913	549.070	-4.219
20.921	549.236	-4.228
20.929	549.406	-4.237
20.938	549.571	-4.246
20.946	549.736	-4.255
20.954	549.909	-4.265
20.963	550.073	-4.274
20.971	550.239	-4.283
20.979	550.403	-4.293
20.988	550.570	-4.301
20.996	550.733	-4.310
21.004	550.894	-4.319
21.013	551.064	-4.329
21.021	551.239	-4.338
21.029	551.402	-4.347
21.038	551.572	-4.357
21.046	551.740	-4.366
21.054	551.906	-4.376
21.063	552.073	-4.386
21.071	552.241	-4.396
21.079	552.405	-4.406
21.088	552.570	-4.416
21.096	552.737	-4.426
21.104	552.903	-4.436
21.113	553.071	-4.447
21.121	553.232	-4.457
21.129	553.403	-4.467
21.138	553.570	-4.478
21.146	553.737	-4.488
21.154	553.903	-4.499
21.163	554.070	-4.510
21.171	554.237	-4.521
21.179	554.403	-4.533
21.188	554.568	-4.545
21.196	554.735	-4.557
21.204	554.904	-4.569
21.213	555.068	-4.581
21.221	555.238	-4.594
21.229	555.403	-4.607
21.238	555.567	-4.620
21.246	555.734	-4.633
21.254	555.901	-4.647
21.263	556.068	-4.661
21.271	556.232	-4.675
21.279	556.400	-4.689
21.288	556.568	-4.704
21.296	556.734	-4.719
21.304	556.897	-4.733
21.313	557.066	-4.747
21.321	557.234	-4.762
21.329	557.398	-4.777
21.338	557.563	-4.792
21.346	557.728	-4.807
21.354	557.897	-4.823
21.363	558.062	-4.838
21.371	558.227	-4.854
21.379	558.396	-4.870
21.388	558.563	-4.886
21.396	558.732	-4.902
21.404	558.898	-4.919
21.413	559.060	-4.935
21.421	559.227	-4.952
21.429	559.394	-4.968
21.438	559.559	-4.985
21.446	559.723	-5.002
21.454	559.891	-5.018
21.463	560.058	-5.036
21.471	560.225	-5.054
21.479	560.389	-5.072
21.488	560.556	-5.091
21.496	560.729	-5.109
21.504	560.891	-5.128
21.513	561.054	-5.147
21.521	561.225	-5.167
21.529	561.385	-5.187
21.538	561.553	-5.207
21.546	561.721	-5.227
21.554	561.885	-5.246
21.563	562.053	-5.266
21.571	562.220	-5.286
21.579	562.382	-5.307
21.588	562.551	-5.328
21.596	562.720	-5.348
21.604	562.885	-5.369
21.613	563.047	-5.389
21.621	563.213	-5.409
21.629	563.382	-5.431
21.638	563.548	-5.452
21.646	563.717	-5.473
21.654	563.882	-5.495
21.663	564.042	-5.517
21.671	564.211	-5.538
21.679	564.380	-5.560
21.688	564.545	-5.583
21.696	564.712	-5.606
21.704	564.879	-5.629
21.713	565.047	-5.652
21.721	565.208	-5.675
21.729	565.377	-5.699
21.738	565.543	-5.722
21.746	565.708	-5.746
21.754	565.873	-5.770
21.763	566.041	-5.794
21.771	566.206	-5.817
21.779	566.376	-5.841
21.788	566.538	-5.865
21.796	566.707	-5.889
21.804	566.871	-5.913
21.813	567.035	-5.938
21.821	567.202	-5.962
21.829	567.368	-5.987
21.838	567.534	-6.012
21.846	567.702	-6.037
21.854	567.867	-6.062
21.863	568.035	-6.088
21.871	568.200	-6.113
21.879	568.363	-6.139
21.888	568.533	-6.164
21.896	568.700	-6.190
21.904	568.864	-6.215
21.913	569.026	-6.241
21.921	569.193	-6.267
21.929	569.362	-6.293
21.938	569.524	-6.319
21.946	569.692	-6.345
21.954	569.857	-6.371
21.963	570.024	-6.398
21.971	570.187	-6.424
21.979	570.352	-6.451
21.988	570.514	-6.477
21.996	570.688	-6.504
22.004	570.850	-6.530
22.013	571.022	-6.557
22.021	571.184	-6.584
22.029	571.353	-6.611
22.038	571.515	-6.638
22.046	571.679	-6.665
22.054	571.849	-6.693
22.063	572.013	-6.721
22.071	572.176	-6.748
22.079	572.343	-6.776
22.088	572.507	-6.804
22.096	572.676	-6.831
22.104	572.840	-6.858
22.113	573.006	-6.885
22.121	573.175	-6.912
22.129	573.339	-6.938
22.138	573.505	-6.963
22.146	573.671	-6.988
22.154	573.837	-7.013
22.163	574.001	-7.039
22.171	574.169	-7.065
22.179	574.334	-7.090
22.188	574.496	-7.115
22.196	574.663	-7.141
22.204	574.831	-7.167
22.213	574.998	-7.194
22.221	575.162	-7.221
22.229	575.328	-7.248
22.238	575.493	-7.275
22.246	575.661	-7.303
22.254	575.828	-7.330
22.263	575.988	-7.357
22.271	576.157	-7.386
22.279	576.324	-7.413
22.288	576.486	-7.440
22.296	576.655	-7.468
22.304	576.822	-7.495
22.313	576.986	-7.522
22.321	577.154	-7.549
22.329	577.314	-7.576
22.338	577.483	-7.603
22.346	577.647	-7.629
22.354	577.813	-7.655
22.363	577.983	-7.681
22.371	578.146	-7.707
22.379	578.309	-7.733
22.388	578.479	-7.759
22.396	578.644	-7.784
22.404	578.812	-7.810
22.413	578.977	-7.835
22.421	579.141	-7.861
22.429	579.311	-7.886
22.438	579.480	-7.912
22.446	579.643	-7.937
22.454	579.807	-7.962
22.463	579.976	-7.988
22.471	580.138	-8.013
22.479	580.304	-8.038
22.488	580.471	-8.063
22.496	580.640	-8.088
22.504	580.801	-8.111
22.513	580.972	-8.136
22.521	581.132	-8.160
22.529	581.300	-8.183
22.538	581.464	-8.206
22.546	581.631	-8.229
22.554	581.795	-8.251
22.563	581.965	-8.274
22.571	582.132	-8.297
22.579	582.293	-8.320
22.588	582.461	-8.343
22.596	582.631	-8.366
22.604	582.796	-8.388
22.613	582.961	-8.410
22.621	583.131	-8.432
22.629	583.292	-8.454
22.638	583.461	-8.476
22.646	583.624	-8.497
22.654	583.792	-8.518
22.663	583.959	-8.539
22.671	584.124	-8.560
22.679	584.292	-8.581
22.688	584.459	-8.601
22.696	584.624	-8.621
22.704	584.790	-8.641
22.713	584.957	-8.660
22.721	585.123	-8.680
22.729	585.289	-8.699
22.738	585.455	-8.719
22.746	585.621	-8.738
22.754	585.784	-8.757
22.763	585.950	-8.775
22.771	586.116	-8.794
22.779	586.285	-8.813
22.788	586.453	-8.831
22.796	586.617	-8.849
22.804	586.785	-8.867
22.813	586.952	-8.884
22.821	587.118	-8.902
22.829	587.282	-8.919
22.838	587.449	-8.935
22.846	587.617	-8.952
22.854	587.787	-8.968
22.863	587.951	-8.985
22.871	588.115	-9.001
22.879	588.283	-9.017
22.888	588.451	-9.034
22.896	588.618	-9.050
22.904	588.783	-9.065
22.913	588.949	-9.080
22.921	589.112	-9.095
22.929	589.285	-9.110
22.938	589.447	-9.124
22.946	589.615	-9.138
22.954	589.785	-9.152
22.963	589.952	-9.165
22.971	590.117	-9.179
22.979	590.281	-9.192
22.988	590.451	-9.205
22.996	590.614	-9.218
23.004	590.780	-9.230
23.013	590.945	-9.243
23.021	591.113	-9.256
23.029	591.281	-9.268
23.038	591.443	-9.280
23.046	591.602	-9.292
23.054	591.771	-9.303
23.063	591.939	-9.314
23.071	592.109	-9.325
23.079	592.274	-9.335
23.088	592.453	-9.346
23.096	592.619	-9.356
23.104	592.787	-9.367
23.113	592.949	-9.378
23.121	593.118	-9.387
23.129	593.282	-9.396
23.138	593.448	-9.405
23.146	593.621	-9.415
23.154	593.785	-9.424
23.163	593.950	-9.433
23.171	594.118	-9.443
23.179	594.284	-9.452
23.188	594.454	-9.460
23.196	594.620	-9.467
23.204	594.784	-9.475
23.213	594.954	-9.483
23.221	595.121	-9.490
23.229	595.293	-9.497
23.238	595.457	-9.504
23.246	595.623	-9.509
23.254	595.792	-9.515
23.263	595.957	-9.520
23.271	596.125	-9.526
23.279	596.287	-9.530
23.288	596.456	-9.534
23.296	596.624	-9.538
23.304	596.788	-9.543
23.313	596.960	-9.548
23.321	597.125	-9.552
23.329	597.294	-9.556
23.338	597.464	-9.558
23.346	597.630	-9.560
23.354	597.796	-9.562
23.363	597.963	-9.564
23.371	598.135	-9.565
23.379	598.297	-9.566
23.388	598.467	-9.565
23.396	598.632	-9.564
23.404	598.799	-9.562
23.413	598.967	-9.560
23.421	599.138	-9.558
23.429	599.303	-9.555
23.438	599.472	-9.550
23.446	599.639	-9.545
23.454	599.810	-9.540
23.463	599.976	-9.534
23.471	600.143	-9.527
23.479	600.313	-9.520
23.488	600.479	-9.511
23.496	600.647	-9.501
23.504	600.818	-9.491
23.513	600.984	-9.480
23.521	601.149	-9.468
23.529	601.316	-9.456
23.538	601.487	-9.442
23.546	601.658	-9.426
23.554	601.827	-9.410
23.563	601.996	-9.392
23.571	602.162	-9.374
23.579	602.329	-9.353
23.588	602.502	-9.332
23.596	602.670	-9.309
23.604	602.843	-9.285
23.613	603.007	-9.259
23.621	603.177	-9.232
23.629	603.345	-9.203
23.638	603.514	-9.172
23.646	603.682	-9.139
23.654	603.854	-9.105
23.663	604.024	-9.068
23.671	604.193	-9.029
23.679	604.367	-8.989
23.688	604.535	-8.946
23.696	604.708	-8.901
23.704	604.879	-8.853
23.713	605.053	-8.803
23.721	605.219	-8.750
23.729	605.389	-8.695
23.738	605.561	-8.637
23.746	605.731	-8.576
23.754	605.905	-8.511
23.763	606.076	-8.443
23.771	606.248	-8.372
23.779	606.423	-8.298
23.788	606.594	-8.221
23.796	606.765	-8.140
23.804	606.936	-8.055
23.813	607.113	-7.966
23.821	607.283	-7.873
23.829	607.460	-7.776
23.838	607.633	-7.676
23.846	607.808	-7.571
23.854	607.984	-7.460
23.863	608.157	-7.345
23.871	608.331	-7.225
23.879	608.504	-7.100
23.888	608.683	-6.969
23.896	608.858	-6.834
23.904	609.030	-6.693
23.913	609.208	-6.546
23.921	609.384	-6.392
23.929	609.564	-6.232
23.938	609.742	-6.067
23.946	609.917	-5.895
23.954	610.095	-5.716
23.963	610.279	-5.531
23.971	610.459	-5.338
23.979	610.633	-5.138
23.988	610.812	-4.931
23.996	610.994	-4.716
24.004	611.174	-4.493
24.013	611.354	-4.263
24.021	611.537	-4.025
24.029	611.721	-3.779
24.038	611.901	-3.524
24.046	612.082	-3.260
24.054	612.265	-2.989
24.063	612.453	-2.708
24.071	612.640	-2.418
24.079	612.821	-2.119
24.088	613.004	-1.813
24.096	613.188	-1.497
24.104	613.378	-1.172
24.113	613.563	-0.838
24.121	613.749	-0.495
24.129	613.937	-0.143
24.138	614.126	0.217
24.146	614.321	0.585
24.154	614.505	0.964
24.163	614.697	1.351
24.171	614.882	1.747
24.179	615.076	2.150
24.188	615.263	2.561
24.196	615.458	2.979
24.204	615.646	3.404
24.213	615.835	3.836
24.221	616.026	4.274
24.229	616.222	4.719
24.238	616.409	5.168
24.246	616.603	5.623
24.254	616.796	6.083
24.263	616.985	6.549
24.271	617.181	7.020
24.279	617.369	7.495
24.288	617.566	7.976
24.296	617.754	8.460
24.304	617.951	8.950
24.313	618.143	9.443
24.321	618.340	9.939
24.329	618.531	10.440
24.338	618.726	10.944
24.346	618.921	11.450
24.354	619.113	11.960
24.363	619.308	12.473
24.371	619.502	12.988
24.379	619.694	13.505
24.388	619.888	14.024
24.396	620.087	14.544
24.404	620.281	15.067
24.413	620.472	15.590
24.421	620.671	16.114
24.429	620.865	16.639
24.438	621.056	17.164
24.446	621.250	17.689
24.454	621.445	18.214
24.463	621.640	18.738
24.471	621.830	19.262
24.479	622.024	19.784
24.488	622.221	20.304
24.496	622.414	20.820
24.504	622.604	21.334
24.513	622.800	21.843
24.521	622.988	22.347
24.529	623.180	22.845
24.538	623.368	23.337
24.546	623.558	23.821
24.554	623.747	24.297
24.563	623.934	24.764
24.571	624.124	25.222
24.579	624.314	25.670
24.588	624.496	26.106
24.596	624.686	26.531
24.604	624.870	26.944
24.613	625.053	27.344
24.621	625.235	27.730
24.629	625.421	28.103
24.638	625.607	28.461
24.646	625.785	28.805
24.654	625.964	29.133
24.663	626.145	29.446
24.671	626.326	29.746
24.679	626.506	30.031
24.688	626.684	30.302
24.696	626.862	30.559
24.704	627.039	30.803
24.713	627.215	31.033
24.721	627.390	31.249
24.729	627.566	31.452
24.738	627.739	31.644
24.746	627.919	31.822
24.754	628.087	31.988
24.763	628.261	32.141
24.771	628.433	32.283
24.779	628.605	32.413
24.788	628.776	32.531
24.796	628.947	32.638
24.804	629.117	32.733
24.813	629.286	32.817
24.821	629.455	32.890
24.829	629.623	32.952
24.838	629.789	33.002
24.846	629.963	33.043
24.854	630.131	33.072
24.863	630.293	33.090
24.871	630.458	33.098
24.879	630.624	33.096
24.888	630.786	33.086
24.896	630.958	33.065
24.904	631.120	33.034
24.913	631.282	32.994
24.921	631.444	32.946
24.929	631.609	32.889
24.938	631.769	32.823
24.946	631.930	32.748
24.954	632.094	32.665
24.963	632.259	32.573
24.971	632.412	32.472
24.979	632.574	32.364
24.988	632.735	32.249
24.996	632.893	32.126
25.004	633.056	31.995
25.013	633.216	31.857
25.021	633.372	31.713
25.029	633.529	31.561
25.038	633.688	31.402
25.046	633.843	31.237
25.054	634.001	31.065
25.063	634.160	30.887
25.071	634.319	30.702
25.079	634.473	30.511
25.088	634.628	30.312
25.096	634.782	30.108
25.104	634.940	29.897
25.113	635.090	29.680
25.121	635.243	29.456
25.129	635.399	29.226
25.138	635.555	28.990
25.146	635.708	28.748
25.154	635.861	28.500
25.163	636.011	28.246
25.171	636.168	27.986
25.179	636.320	27.722
25.188	636.470	27.454
25.196	636.623	27.180
25.204	636.773	26.901
25.213	636.924	26.619
25.221	637.077	26.333
25.229	637.227	26.044
25.238	637.378	25.750
25.246	637.532	25.455
25.254	637.684	25.157
25.263	637.836	24.855
25.271	637.983	24.550
25.279	638.136	24.243
25.288	638.288	23.934
25.296	638.436	23.623
25.304	638.583	23.309
25.313	638.737	22.993
25.321	638.888	22.676
25.329	639.039	22.357
25.338	639.189	22.037
25.346	639.340	21.715
25.354	639.490	21.393
25.363	639.639	21.070
25.371	639.788	20.745
25.379	639.939	20.421
25.388	640.089	20.096
25.396	640.242	19.772
25.404	640.389	19.448
25.413	640.541	19.124
25.421	640.692	18.800
25.429	640.841	18.476
25.438	640.990	18.153
25.446	641.135	17.832
25.454	641.291	17.512
25.463	641.440	17.192
25.471	641.593	16.873
25.479	641.745	16.556
25.488	641.896	16.240
25.496	642.043	15.925
25.504	642.197	15.612
25.513	642.347	15.301
25.521	642.497	14.992
25.529	642.648	14.683
25.538	642.801	14.377
25.546	642.951	14.073
25.554	643.102	13.770
25.563	643.259	13.470
25.571	643.409	13.172
25.579	643.558	12.876
25.588	643.710	12.582
25.596	643.863	12.290
25.604	644.014	12.002
25.613	644.166	11.715
25.621	644.320	11.431
25.629	644.473	11.150
25.638	644.627	10.871
25.646	644.779	10.596
25.654	644.931	10.322
25.663	645.086	10.052
25.671	645.238	9.785
25.679	645.395	9.520
25.688	645.549	9.257
25.696	645.701	8.997
25.704	645.855	8.740
25.713	646.004	8.485
25.721	646.162	8.233
25.729	646.317	7.983
25.738	646.470	7.736
25.746	646.626	7.491
25.754	646.781	7.248
25.763	646.936	7.007
25.771	647.094	6.769
25.779	647.247	6.532
25.788	647.397	6.298
25.796	647.555	6.066
25.804	647.712	5.836
25.813	647.870	5.610
25.821	648.021	5.385
25.829	648.181	5.164
25.838	648.334	4.944
25.846	648.490	4.727
25.854	648.648	4.512
25.863	648.803	4.300
25.871	648.960	4.091
25.879	649.117	3.883
25.888	649.274	3.678
25.896	649.429	3.475
25.904	649.584	3.274
25.913	649.743	3.076
25.921	649.899	2.880
25.929	650.056	2.686
25.938	650.212	2.495
25.946	650.372	2.306
25.954	650.528	2.119
25.963	650.688	1.935
25.971	650.848	1.752
25.979	651.002	1.572
25.988	651.162	1.394
25.996	651.322	1.218
26.004	651.481	1.044
26.013	651.636	0.872
26.021	651.793	0.701
26.029	651.955	0.533
26.038	652.114	0.366
26.046	652.270	0.202
26.054	652.431	0.039
26.063	652.591	-0.122
26.071	652.751	-0.281
26.079	652.909	-0.438
26.088	653.068	-0.593
26.096	653.225	-0.746
26.104	653.386	-0.897
26.113	653.544	-1.046
26.121	653.709	-1.194
26.129	653.864	-1.339
26.138	654.024	-1.483
26.146	654.188	-1.626
26.154	654.347	-1.766
26.163	654.509	-1.905
26.171	654.668	-2.042
26.179	654.831	-2.177
26.188	654.986	-2.310
26.196	655.150	-2.441
26.204	655.311	-2.571
26.213	655.475	-2.699
26.221	655.632	-2.826
26.229	655.792	-2.950
26.238	655.953	-3.073
26.246	656.115	-3.194
26.254	656.278	-3.314
26.263	656.440	-3.432
26.271	656.603	-3.549
26.279	656.762	-3.665
26.288	656.924	-3.779
26.296	657.087	-3.890
26.304	657.250	-4.001
26.313	657.408	-4.110
26.321	657.575	-4.220
26.329	657.737	-4.327
26.338	657.898	-4.433
26.346	658.059	-4.538
26.354	658.223	-4.640
26.363	658.388	-4.741
26.371	658.547	-4.841
26.379	658.713	-4.941
26.388	658.872	-5.038
26.396	659.037	-5.134
26.404	659.200	-5.228
26.413	659.364	-5.322
26.421	659.530	-5.414
26.429	659.691	-5.504
26.438	659.848	-5.593
26.446	660.016	-5.683
26.454	660.180	-5.771
26.463	660.340	-5.857
26.471	660.501	-5.942
26.479	660.668	-6.026
26.488	660.828	-6.109
26.496	660.992	-6.191
26.504	661.158	-6.271
26.513	661.324	-6.350
26.521	661.487	-6.428
26.529	661.650	-6.505
26.538	661.813	-6.581
26.546	661.977	-6.656
26.554	662.145	-6.730
26.563	662.308	-6.803
26.571	662.469	-6.875
26.579	662.638	-6.947
26.588	662.802	-7.017
26.596	662.967	-7.087
26.604	663.130	-7.154
26.613	663.289	-7.221
26.621	663.455	-7.288
26.629	663.625	-7.353
26.638	663.788	-7.417
26.646	663.949	-7.481
26.654	664.113	-7.544
26.663	664.285	-7.606
26.671	664.447	-7.667
26.679	664.616	-7.727
26.688	664.781	-7.787
26.696	664.945	-7.846
26.704	665.107	-7.904
26.713	665.271	-7.961
26.721	665.437	-8.017
26.729	665.602	-8.072
26.738	665.771	-8.126
26.746	665.936	-8.180
26.754	666.101	-8.234
26.763	666.269	-8.286
26.771	666.431	-8.337
26.779	666.595	-8.387
26.788	666.761	-8.437
26.796	666.928	-8.486
26.804	667.092	-8.535
26.813	667.259	-8.582
26.821	667.423	-8.628
26.829	667.589	-8.675
26.838	667.758	-8.720
26.846	667.922	-8.765
26.854	668.088	-8.810
26.863	668.259	-8.855
26.871	668.416	-8.899
26.879	668.585	-8.942
26.888	668.752	-8.985
