t /s	T /°C	HF /mw
26.838	163.593	-5.633
26.846	163.676	-5.633
26.854	163.757	-5.633
26.863	163.843	-5.633
26.871	163.931	-5.633
26.879	164.008	-5.632
26.888	164.101	-5.632
26.896	164.184	-5.632
26.904	164.263	-5.632
26.913	164.349	-5.632
26.921	164.432	-5.632
26.929	164.516	-5.632
26.938	164.601	-5.631
26.946	164.681	-5.631
26.954	164.766	-5.631
26.963	164.850	-5.631
26.971	164.931	-5.631
26.979	165.013	-5.631
26.988	165.096	-5.630
26.996	165.178	-5.630
27.004	165.262	-5.630
27.013	165.342	-5.630
27.021	165.429	-5.629
27.029	165.512	-5.629
27.038	165.596	-5.629
27.046	165.681	-5.629
27.054	165.766	-5.628
27.063	165.848	-5.628
27.071	165.930	-5.628
27.079	166.015	-5.628
27.088	166.101	-5.628
27.096	166.183	-5.628
27.104	166.266	-5.628
27.113	166.348	-5.628
27.121	166.431	-5.628
27.129	166.519	-5.627
27.138	166.600	-5.627
27.146	166.683	-5.627
27.154	166.764	-5.626
27.163	166.845	-5.625
27.171	166.931	-5.625
27.179	167.016	-5.625
27.188	167.100	-5.625
27.196	167.185	-5.625
27.204	167.269	-5.625
27.213	167.348	-5.625
27.221	167.436	-5.625
27.229	167.516	-5.625
27.238	167.600	-5.625
27.246	167.686	-5.625
27.254	167.771	-5.625
27.263	167.856	-5.625
27.271	167.938	-5.625
27.279	168.018	-5.625
27.288	168.102	-5.624
27.296	168.183	-5.624
27.304	168.265	-5.624
27.313	168.344	-5.624
27.321	168.426	-5.624
27.329	168.509	-5.624
27.338	168.591	-5.624
27.346	168.682	-5.623
27.354	168.769	-5.623
27.363	168.852	-5.622
27.371	168.936	-5.622
27.379	169.018	-5.622
27.388	169.105	-5.621
27.396	169.184	-5.621
27.404	169.267	-5.620
27.413	169.350	-5.619
27.421	169.434	-5.619
27.429	169.517	-5.619
27.438	169.599	-5.619
27.446	169.685	-5.619
27.454	169.769	-5.619
27.463	169.855	-5.618
27.471	169.935	-5.618
27.479	170.016	-5.618
27.488	170.103	-5.618
27.496	170.184	-5.618
27.504	170.269	-5.618
27.513	170.353	-5.618
27.521	170.439	-5.618
27.529	170.522	-5.617
27.538	170.603	-5.617
27.546	170.689	-5.617
27.554	170.769	-5.617
27.563	170.856	-5.617
27.571	170.938	-5.617
27.579	171.020	-5.616
27.588	171.103	-5.616
27.596	171.184	-5.616
27.604	171.270	-5.616
27.613	171.353	-5.615
27.621	171.434	-5.615
27.629	171.521	-5.615
27.638	171.604	-5.615
27.646	171.686	-5.615
27.654	171.773	-5.614
27.663	171.852	-5.614
27.671	171.936	-5.614
27.679	172.017	-5.614
27.688	172.103	-5.613
27.696	172.184	-5.613
27.704	172.269	-5.613
27.713	172.351	-5.613
27.721	172.437	-5.613
27.729	172.518	-5.612
27.738	172.608	-5.612
27.746	172.687	-5.613
27.754	172.768	-5.612
27.763	172.854	-5.612
27.771	172.935	-5.613
27.779	173.024	-5.612
27.788	173.105	-5.612
27.796	173.192	-5.612
27.804	173.272	-5.611
27.813	173.357	-5.611
27.821	173.439	-5.611
27.829	173.521	-5.610
27.838	173.608	-5.610
27.846	173.688	-5.610
27.854	173.769	-5.609
27.863	173.856	-5.609
27.871	173.938	-5.609
27.879	174.024	-5.609
27.888	174.106	-5.608
27.896	174.190	-5.608
27.904	174.274	-5.608
27.913	174.355	-5.608
27.921	174.439	-5.608
27.929	174.526	-5.608
27.938	174.610	-5.608
27.946	174.693	-5.608
27.954	174.775	-5.608
27.963	174.856	-5.608
27.971	174.940	-5.607
27.979	175.025	-5.608
27.988	175.112	-5.608
27.996	175.193	-5.607
28.004	175.275	-5.607
28.013	175.358	-5.606
28.021	175.440	-5.606
28.029	175.526	-5.605
28.038	175.609	-5.605
28.046	175.695	-5.605
28.054	175.775	-5.605
28.063	175.858	-5.605
28.071	175.945	-5.604
28.079	176.029	-5.604
28.088	176.111	-5.604
28.096	176.195	-5.604
28.104	176.280	-5.603
28.113	176.362	-5.603
28.121	176.448	-5.603
28.129	176.529	-5.603
28.138	176.611	-5.603
28.146	176.695	-5.603
28.154	176.779	-5.602
28.163	176.861	-5.602
28.171	176.945	-5.602
28.179	177.026	-5.602
28.188	177.111	-5.601
28.196	177.193	-5.601
28.204	177.276	-5.601
28.213	177.360	-5.601
28.221	177.447	-5.600
28.229	177.526	-5.600
28.238	177.615	-5.600
28.246	177.696	-5.600
28.254	177.780	-5.601
28.263	177.865	-5.601
28.271	177.947	-5.601
28.279	178.032	-5.601
28.288	178.113	-5.601
28.296	178.199	-5.602
28.304	178.281	-5.602
28.313	178.362	-5.602
28.321	178.448	-5.602
28.329	178.532	-5.602
28.338	178.614	-5.602
28.346	178.695	-5.602
28.354	178.781	-5.602
28.363	178.865	-5.601
28.371	178.946	-5.602
28.379	179.030	-5.602
28.388	179.113	-5.601
28.396	179.199	-5.601
28.404	179.280	-5.601
28.413	179.362	-5.602
28.421	179.445	-5.602
28.429	179.529	-5.601
28.438	179.614	-5.601
28.446	179.702	-5.601
28.454	179.780	-5.601
28.463	179.863	-5.600
28.471	179.946	-5.599
28.479	180.034	-5.599
28.488	180.115	-5.598
28.496	180.200	-5.598
28.504	180.281	-5.598
28.513	180.365	-5.597
28.521	180.442	-5.597
28.529	180.528	-5.598
28.538	180.608	-5.598
28.546	180.697	-5.599
28.554	180.779	-5.600
28.563	180.867	-5.600
28.571	180.946	-5.601
28.579	181.033	-5.601
28.588	181.115	-5.601
28.596	181.204	-5.601
28.604	181.284	-5.601
28.613	181.365	-5.601
28.621	181.449	-5.601
28.629	181.534	-5.600
28.638	181.619	-5.600
28.646	181.701	-5.600
28.654	181.787	-5.600
28.663	181.868	-5.599
28.671	181.948	-5.599
28.679	182.031	-5.598
28.688	182.114	-5.598
28.696	182.200	-5.598
28.704	182.282	-5.597
28.713	182.369	-5.597
28.721	182.449	-5.597
28.729	182.533	-5.597
28.738	182.617	-5.596
28.746	182.705	-5.597
28.754	182.781	-5.597
28.763	182.871	-5.597
28.771	182.951	-5.597
28.779	183.038	-5.597
28.788	183.122	-5.597
28.796	183.199	-5.597
28.804	183.285	-5.598
28.813	183.368	-5.598
28.821	183.453	-5.598
28.829	183.534	-5.598
28.838	183.621	-5.598
28.846	183.705	-5.598
28.854	183.787	-5.597
28.863	183.871	-5.597
28.871	183.958	-5.597
28.879	184.038	-5.597
28.888	184.123	-5.597
28.896	184.204	-5.597
28.904	184.292	-5.597
28.913	184.373	-5.596
28.921	184.454	-5.596
28.929	184.540	-5.596
28.938	184.623	-5.596
28.946	184.705	-5.596
28.954	184.788	-5.596
28.963	184.873	-5.596
28.971	184.956	-5.596
28.979	185.040	-5.596
28.988	185.126	-5.596
28.996	185.205	-5.596
29.004	185.291	-5.596
29.013	185.376	-5.595
29.021	185.459	-5.595
29.029	185.548	-5.594
29.038	185.624	-5.594
29.046	185.713	-5.594
29.054	185.796	-5.594
29.063	185.876	-5.593
29.071	185.961	-5.593
29.079	186.039	-5.593
29.088	186.126	-5.593
29.096	186.213	-5.593
29.104	186.295	-5.592
29.113	186.380	-5.592
29.121	186.464	-5.593
29.129	186.548	-5.593
29.138	186.633	-5.593
29.146	186.715	-5.593
29.154	186.799	-5.593
29.163	186.880	-5.593
29.171	186.968	-5.592
29.179	187.047	-5.593
29.188	187.132	-5.593
29.196	187.214	-5.592
29.204	187.298	-5.592
29.213	187.381	-5.592
29.221	187.465	-5.592
29.229	187.546	-5.592
29.238	187.632	-5.592
29.246	187.714	-5.592
29.254	187.800	-5.592
29.263	187.885	-5.592
29.271	187.966	-5.592
29.279	188.051	-5.592
29.288	188.137	-5.592
29.296	188.218	-5.592
29.304	188.298	-5.592
29.313	188.382	-5.592
29.321	188.466	-5.593
29.329	188.546	-5.593
29.338	188.633	-5.592
29.346	188.717	-5.593
29.354	188.800	-5.593
29.363	188.873	-5.593
29.371	188.964	-5.594
29.379	189.049	-5.594
29.388	189.133	-5.594
29.396	189.214	-5.593
29.404	189.299	-5.593
29.413	189.382	-5.594
29.421	189.465	-5.594
29.429	189.546	-5.593
29.438	189.629	-5.593
29.446	189.717	-5.592
29.454	189.800	-5.592
29.463	189.883	-5.592
29.471	189.967	-5.592
29.479	190.048	-5.592
29.488	190.132	-5.592
29.496	190.211	-5.592
29.504	190.302	-5.592
29.513	190.385	-5.592
29.521	190.470	-5.591
29.529	190.553	-5.591
29.538	190.629	-5.591
29.546	190.714	-5.591
29.554	190.801	-5.591
29.563	190.886	-5.591
29.571	190.972	-5.591
29.579	191.056	-5.591
29.588	191.136	-5.591
29.596	191.220	-5.591
29.604	191.303	-5.592
29.613	191.389	-5.592
29.621	191.470	-5.592
29.629	191.551	-5.592
29.638	191.638	-5.592
29.646	191.721	-5.592
29.654	191.803	-5.591
29.663	191.885	-5.591
29.671	191.972	-5.590
29.679	192.059	-5.590
29.688	192.140	-5.590
29.696	192.222	-5.590
29.704	192.304	-5.590
29.713	192.388	-5.590
29.721	192.470	-5.590
29.729	192.558	-5.590
29.738	192.636	-5.591
29.746	192.722	-5.591
29.754	192.806	-5.591
29.763	192.890	-5.591
29.771	192.975	-5.591
29.779	193.056	-5.591
29.788	193.138	-5.591
29.796	193.223	-5.591
29.804	193.306	-5.591
29.813	193.390	-5.591
29.821	193.472	-5.591
29.829	193.553	-5.590
29.838	193.636	-5.590
29.846	193.721	-5.590
29.854	193.801	-5.589
29.863	193.889	-5.589
29.871	193.970	-5.588
29.879	194.055	-5.588
29.888	194.139	-5.588
29.896	194.221	-5.587
29.904	194.303	-5.587
29.913	194.383	-5.587
29.921	194.464	-5.587
29.929	194.551	-5.586
29.938	194.633	-5.586
29.946	194.714	-5.586
29.954	194.795	-5.586
29.963	194.877	-5.585
29.971	194.966	-5.585
29.979	195.046	-5.585
29.988	195.130	-5.585
29.996	195.213	-5.584
30.004	195.296	-5.583
30.013	195.379	-5.583
30.021	195.465	-5.582
30.029	195.555	-5.582
30.038	195.639	-5.582
30.046	195.723	-5.582
30.054	195.804	-5.582
30.063	195.890	-5.582
30.071	195.974	-5.582
30.079	196.057	-5.581
30.088	196.141	-5.581
30.096	196.222	-5.582
30.104	196.305	-5.582
30.113	196.393	-5.581
30.121	196.473	-5.581
30.129	196.556	-5.581
30.138	196.639	-5.581
30.146	196.721	-5.581
30.154	196.807	-5.581
30.163	196.894	-5.581
30.171	196.975	-5.581
30.179	197.059	-5.580
30.188	197.141	-5.580
30.196	197.221	-5.580
30.204	197.302	-5.579
30.213	197.390	-5.579
30.221	197.474	-5.579
30.229	197.559	-5.578
30.238	197.644	-5.578
30.246	197.726	-5.578
30.254	197.810	-5.578
30.263	197.893	-5.578
30.271	197.979	-5.578
30.279	198.063	-5.578
30.288	198.144	-5.577
30.296	198.226	-5.577
30.304	198.310	-5.577
30.313	198.393	-5.577
30.321	198.477	-5.576
30.329	198.556	-5.575
30.338	198.644	-5.575
30.346	198.727	-5.574
30.354	198.812	-5.574
30.363	198.894	-5.574
30.371	198.981	-5.574
30.379	199.062	-5.573
30.388	199.146	-5.573
30.396	199.232	-5.573
30.404	199.313	-5.573
30.413	199.400	-5.573
30.421	199.480	-5.574
30.429	199.564	-5.574
30.438	199.645	-5.573
30.446	199.730	-5.573
30.454	199.811	-5.573
30.463	199.896	-5.573
30.471	199.976	-5.573
30.479	200.065	-5.573
30.488	200.144	-5.573
30.496	200.225	-5.572
30.504	200.313	-5.572
30.513	200.395	-5.572
30.521	200.479	-5.572
30.529	200.561	-5.571
30.538	200.647	-5.571
30.546	200.729	-5.571
30.554	200.813	-5.570
30.563	200.893	-5.570
30.571	200.977	-5.570
30.579	201.060	-5.570
30.588	201.147	-5.570
30.596	201.229	-5.569
30.604	201.315	-5.569
30.613	201.397	-5.569
30.621	201.480	-5.569
30.629	201.564	-5.569
30.638	201.646	-5.568
30.646	201.728	-5.567
30.654	201.811	-5.567
30.663	201.897	-5.567
30.671	201.979	-5.567
30.679	202.062	-5.567
30.688	202.150	-5.567
30.696	202.231	-5.568
30.704	202.315	-5.567
30.713	202.398	-5.567
30.721	202.481	-5.567
30.729	202.564	-5.567
30.738	202.642	-5.567
30.746	202.735	-5.567
30.754	202.814	-5.567
30.763	202.899	-5.567
30.771	202.981	-5.566
30.779	203.063	-5.566
30.788	203.145	-5.566
30.796	203.234	-5.565
30.804	203.319	-5.566
30.813	203.401	-5.566
30.821	203.484	-5.566
30.829	203.567	-5.566
30.838	203.651	-5.565
30.846	203.735	-5.566
30.854	203.815	-5.566
30.863	203.901	-5.566
30.871	203.985	-5.566
30.879	204.067	-5.567
30.888	204.151	-5.567
30.896	204.234	-5.567
30.904	204.318	-5.567
30.913	204.400	-5.567
30.921	204.482	-5.567
30.929	204.565	-5.567
30.938	204.649	-5.567
30.946	204.732	-5.567
30.954	204.815	-5.566
30.963	204.899	-5.566
30.971	204.981	-5.566
30.979	205.068	-5.566
30.988	205.152	-5.566
30.996	205.238	-5.566
31.004	205.318	-5.566
31.013	205.403	-5.566
31.021	205.484	-5.565
31.029	205.568	-5.565
31.038	205.651	-5.565
31.046	205.734	-5.565
31.054	205.814	-5.565
31.063	205.899	-5.565
31.071	205.985	-5.564
31.079	206.068	-5.564
31.088	206.154	-5.563
31.096	206.237	-5.564
31.104	206.320	-5.564
31.113	206.405	-5.564
31.121	206.488	-5.564
31.129	206.571	-5.563
31.138	206.653	-5.563
31.146	206.736	-5.563
31.154	206.820	-5.563
31.163	206.904	-5.562
31.171	206.988	-5.562
31.179	207.069	-5.562
31.188	207.155	-5.562
31.196	207.238	-5.562
31.204	207.319	-5.562
31.213	207.402	-5.562
31.221	207.484	-5.561
31.229	207.567	-5.561
31.238	207.652	-5.561
31.246	207.736	-5.561
31.254	207.817	-5.561
31.263	207.906	-5.561
31.271	207.990	-5.560
31.279	208.064	-5.560
31.288	208.154	-5.559
31.296	208.241	-5.559
31.304	208.319	-5.558
31.313	208.405	-5.558
31.321	208.487	-5.557
31.329	208.570	-5.557
31.338	208.657	-5.557
31.346	208.738	-5.556
31.354	208.821	-5.556
31.363	208.905	-5.556
31.371	208.989	-5.556
31.379	209.071	-5.557
31.388	209.156	-5.557
31.396	209.236	-5.557
31.404	209.319	-5.557
31.413	209.405	-5.557
31.421	209.488	-5.557
31.429	209.570	-5.557
31.438	209.659	-5.557
31.446	209.738	-5.557
31.454	209.818	-5.556
31.463	209.906	-5.556
31.471	209.992	-5.555
31.479	210.073	-5.555
31.488	210.157	-5.554
31.496	210.240	-5.554
31.504	210.324	-5.554
31.513	210.408	-5.554
31.521	210.488	-5.554
31.529	210.571	-5.554
31.538	210.655	-5.554
31.546	210.739	-5.554
31.554	210.819	-5.554
31.563	210.905	-5.553
31.571	210.989	-5.553
31.579	211.072	-5.552
31.588	211.156	-5.552
31.596	211.240	-5.552
31.604	211.324	-5.551
31.613	211.406	-5.551
31.621	211.490	-5.551
31.629	211.571	-5.551
31.638	211.660	-5.551
31.646	211.739	-5.551
31.654	211.826	-5.551
31.663	211.907	-5.551
31.671	211.992	-5.551
31.679	212.073	-5.550
31.688	212.159	-5.550
31.696	212.244	-5.550
31.704	212.326	-5.550
31.713	212.407	-5.549
31.721	212.485	-5.549
31.729	212.573	-5.548
31.738	212.657	-5.547
31.746	212.742	-5.547
31.754	212.825	-5.547
31.763	212.908	-5.547
31.771	212.994	-5.546
31.779	213.075	-5.546
31.788	213.162	-5.545
31.796	213.243	-5.545
31.804	213.329	-5.545
31.813	213.410	-5.545
31.821	213.496	-5.546
31.829	213.579	-5.545
31.838	213.663	-5.545
31.846	213.744	-5.545
31.854	213.827	-5.545
31.863	213.911	-5.545
31.871	213.995	-5.546
31.879	214.078	-5.546
31.888	214.160	-5.546
31.896	214.244	-5.546
31.904	214.329	-5.546
31.913	214.410	-5.546
31.921	214.497	-5.546
31.929	214.578	-5.547
31.938	214.660	-5.547
31.946	214.745	-5.547
31.954	214.829	-5.547
31.963	214.906	-5.547
31.971	214.996	-5.547
31.979	215.079	-5.547
31.988	215.162	-5.546
31.996	215.242	-5.546
32.004	215.329	-5.545
32.013	215.414	-5.545
32.021	215.497	-5.544
32.029	215.584	-5.543
32.038	215.664	-5.542
32.046	215.747	-5.542
32.054	215.834	-5.541
32.063	215.914	-5.541
32.071	215.999	-5.540
32.079	216.084	-5.539
32.088	216.166	-5.539
32.096	216.246	-5.538
32.104	216.333	-5.538
32.113	216.415	-5.538
32.121	216.500	-5.538
32.129	216.581	-5.538
32.138	216.666	-5.538
32.146	216.750	-5.537
32.154	216.834	-5.537
32.163	216.917	-5.537
32.171	217.000	-5.537
32.179	217.085	-5.537
32.188	217.172	-5.537
32.196	217.253	-5.537
32.204	217.334	-5.536
32.213	217.418	-5.537
32.221	217.500	-5.537
32.229	217.584	-5.536
32.238	217.669	-5.536
32.246	217.753	-5.536
32.254	217.836	-5.536
32.263	217.921	-5.536
32.271	218.008	-5.536
32.279	218.089	-5.535
32.288	218.169	-5.535
32.296	218.251	-5.535
32.304	218.335	-5.535
32.313	218.423	-5.536
32.321	218.503	-5.536
32.329	218.585	-5.537
32.338	218.668	-5.537
32.346	218.752	-5.538
32.354	218.836	-5.539
32.363	218.920	-5.540
32.371	219.001	-5.541
32.379	219.089	-5.541
32.388	219.171	-5.541
32.396	219.249	-5.542
32.404	219.338	-5.542
32.413	219.420	-5.542
32.421	219.505	-5.542
32.429	219.586	-5.542
32.438	219.672	-5.542
32.446	219.753	-5.542
32.454	219.838	-5.541
32.463	219.922	-5.541
32.471	220.004	-5.541
32.479	220.089	-5.541
32.488	220.169	-5.541
32.496	220.253	-5.541
32.504	220.339	-5.542
32.513	220.420	-5.542
32.521	220.503	-5.542
32.529	220.584	-5.542
32.538	220.673	-5.543
32.546	220.755	-5.543
32.554	220.839	-5.543
32.563	220.918	-5.543
32.571	221.001	-5.543
32.579	221.087	-5.542
32.588	221.170	-5.542
32.596	221.255	-5.542
32.604	221.335	-5.541
32.613	221.422	-5.541
32.621	221.502	-5.540
32.629	221.587	-5.540
32.638	221.674	-5.539
32.646	221.757	-5.539
32.654	221.841	-5.539
32.663	221.926	-5.539
32.671	222.004	-5.539
32.679	222.089	-5.538
32.688	222.174	-5.538
32.696	222.256	-5.537
32.704	222.338	-5.537
32.713	222.422	-5.537
32.721	222.506	-5.538
32.729	222.588	-5.538
32.738	222.671	-5.538
32.746	222.753	-5.538
32.754	222.839	-5.538
32.763	222.923	-5.538
32.771	223.003	-5.538
32.779	223.089	-5.539
32.788	223.174	-5.539
32.796	223.257	-5.539
32.804	223.338	-5.539
32.813	223.425	-5.539
32.821	223.509	-5.539
32.829	223.591	-5.539
32.838	223.673	-5.539
32.846	223.762	-5.539
32.854	223.842	-5.539
32.863	223.926	-5.539
32.871	224.014	-5.539
32.879	224.093	-5.539
32.888	224.178	-5.539
32.896	224.263	-5.539
32.904	224.344	-5.539
32.913	224.426	-5.539
32.921	224.503	-5.540
32.929	224.597	-5.540
32.938	224.671	-5.541
32.946	224.761	-5.541
32.954	224.845	-5.541
32.963	224.924	-5.542
32.971	225.007	-5.543
32.979	225.092	-5.543
32.988	225.175	-5.543
32.996	225.259	-5.544
33.004	225.346	-5.544
33.013	225.429	-5.544
33.021	225.512	-5.544
33.029	225.596	-5.545
33.038	225.676	-5.545
33.046	225.762	-5.546
33.054	225.844	-5.546
33.063	225.924	-5.547
33.071	226.009	-5.548
33.079	226.093	-5.548
33.088	226.177	-5.549
33.096	226.263	-5.550
33.104	226.344	-5.550
33.113	226.425	-5.551
33.121	226.512	-5.551
33.129	226.592	-5.552
33.138	226.678	-5.552
33.146	226.765	-5.552
33.154	226.842	-5.552
33.163	226.927	-5.552
33.171	227.011	-5.553
33.179	227.091	-5.553
33.188	227.176	-5.553
33.196	227.261	-5.553
33.204	227.347	-5.553
33.213	227.429	-5.553
33.221	227.510	-5.554
33.229	227.593	-5.554
33.238	227.676	-5.554
33.246	227.761	-5.554
33.254	227.843	-5.554
33.263	227.926	-5.554
33.271	228.010	-5.555
33.279	228.096	-5.555
33.288	228.175	-5.555
33.296	228.260	-5.556
33.304	228.347	-5.556
33.313	228.429	-5.556
33.321	228.512	-5.556
33.329	228.596	-5.556
33.338	228.677	-5.557
33.346	228.761	-5.557
33.354	228.844	-5.558
33.363	228.928	-5.558
33.371	229.013	-5.558
33.379	229.097	-5.558
33.388	229.180	-5.559
33.396	229.263	-5.560
33.404	229.346	-5.560
33.413	229.428	-5.561
33.421	229.514	-5.562
33.429	229.596	-5.562
33.438	229.680	-5.562
33.446	229.762	-5.563
33.454	229.847	-5.563
33.463	229.927	-5.563
33.471	230.013	-5.564
33.479	230.093	-5.564
33.488	230.180	-5.564
33.496	230.264	-5.564
33.504	230.347	-5.565
33.513	230.431	-5.565
33.521	230.514	-5.566
33.529	230.598	-5.566
33.538	230.683	-5.567
33.546	230.766	-5.568
33.554	230.849	-5.568
33.563	230.931	-5.568
33.571	231.015	-5.569
33.579	231.096	-5.569
33.588	231.178	-5.569
33.596	231.263	-5.570
33.604	231.346	-5.570
33.613	231.429	-5.571
33.621	231.514	-5.571
33.629	231.601	-5.571
33.638	231.683	-5.571
33.646	231.764	-5.572
33.654	231.849	-5.571
33.663	231.932	-5.572
33.671	232.014	-5.573
33.679	232.097	-5.573
33.688	232.182	-5.573
33.696	232.264	-5.573
33.704	232.346	-5.573
33.713	232.430	-5.574
33.721	232.513	-5.575
33.729	232.595	-5.575
33.738	232.682	-5.576
33.746	232.766	-5.576
33.754	232.848	-5.576
33.763	232.932	-5.577
33.771	233.016	-5.577
33.779	233.097	-5.578
33.788	233.181	-5.578
33.796	233.266	-5.578
33.804	233.348	-5.579
33.813	233.432	-5.579
33.821	233.513	-5.579
33.829	233.599	-5.580
33.838	233.682	-5.581
33.846	233.763	-5.581
33.854	233.847	-5.581
33.863	233.933	-5.582
33.871	234.017	-5.583
33.879	234.098	-5.583
33.888	234.180	-5.584
33.896	234.264	-5.585
33.904	234.350	-5.585
33.913	234.431	-5.585
33.921	234.515	-5.586
33.929	234.601	-5.586
33.938	234.684	-5.586
33.946	234.764	-5.587
33.954	234.853	-5.588
33.963	234.931	-5.589
33.971	235.013	-5.589
33.979	235.099	-5.590
33.988	235.183	-5.591
33.996	235.269	-5.591
34.004	235.352	-5.592
34.013	235.434	-5.593
34.021	235.518	-5.594
34.029	235.601	-5.595
34.038	235.685	-5.596
34.046	235.767	-5.597
34.054	235.854	-5.598
34.063	235.936	-5.599
34.071	236.019	-5.600
34.079	236.106	-5.601
34.088	236.185	-5.602
34.096	236.270	-5.603
34.104	236.353	-5.604
34.113	236.435	-5.604
34.121	236.518	-5.605
34.129	236.607	-5.606
34.138	236.689	-5.606
34.146	236.772	-5.607
34.154	236.851	-5.608
34.163	236.933	-5.608
34.171	237.019	-5.609
34.179	237.103	-5.610
34.188	237.188	-5.610
34.196	237.269	-5.611
34.204	237.353	-5.612
34.213	237.436	-5.613
34.221	237.522	-5.614
34.229	237.602	-5.615
34.238	237.686	-5.616
34.246	237.768	-5.617
34.254	237.849	-5.619
34.263	237.930	-5.620
34.271	238.016	-5.622
34.279	238.100	-5.623
34.288	238.186	-5.624
34.296	238.268	-5.624
34.304	238.353	-5.625
34.313	238.435	-5.626
34.321	238.522	-5.627
34.329	238.602	-5.628
34.338	238.686	-5.628
34.346	238.768	-5.629
34.354	238.851	-5.629
34.363	238.935	-5.630
34.371	239.020	-5.631
34.379	239.102	-5.632
34.388	239.185	-5.633
34.396	239.268	-5.634
34.404	239.353	-5.634
34.413	239.436	-5.635
34.421	239.519	-5.636
34.429	239.600	-5.638
34.438	239.685	-5.639
34.446	239.769	-5.640
34.454	239.853	-5.641
34.463	239.935	-5.643
34.471	240.022	-5.644
34.479	240.103	-5.645
34.488	240.187	-5.646
34.496	240.272	-5.647
34.504	240.351	-5.648
34.513	240.437	-5.649
34.521	240.519	-5.650
34.529	240.601	-5.651
34.538	240.686	-5.652
34.546	240.770	-5.653
34.554	240.854	-5.653
34.563	240.936	-5.654
34.571	241.018	-5.655
34.579	241.103	-5.656
34.588	241.189	-5.657
34.596	241.272	-5.658
34.604	241.355	-5.659
34.613	241.438	-5.659
34.621	241.520	-5.660
34.629	241.605	-5.662
34.638	241.688	-5.663
34.646	241.775	-5.664
34.654	241.857	-5.666
34.663	241.940	-5.667
34.671	242.022	-5.668
34.679	242.106	-5.670
34.688	242.184	-5.671
34.696	242.270	-5.673
34.704	242.351	-5.674
34.713	242.441	-5.676
34.721	242.521	-5.678
34.729	242.604	-5.679
34.738	242.688	-5.680
34.746	242.773	-5.681
34.754	242.858	-5.683
34.763	242.941	-5.684
34.771	243.021	-5.686
34.779	243.105	-5.686
34.788	243.188	-5.687
34.796	243.270	-5.688
34.804	243.352	-5.689
34.813	243.437	-5.689
34.821	243.523	-5.691
34.829	243.602	-5.692
34.838	243.687	-5.693
34.846	243.772	-5.694
34.854	243.854	-5.695
34.863	243.938	-5.696
34.871	244.019	-5.698
34.879	244.104	-5.699
34.888	244.188	-5.700
34.896	244.271	-5.702
34.904	244.352	-5.703
34.913	244.437	-5.704
34.921	244.519	-5.705
34.929	244.604	-5.707
34.938	244.689	-5.708
34.946	244.771	-5.710
34.954	244.859	-5.712
34.963	244.937	-5.713
34.971	245.025	-5.715
34.979	245.105	-5.717
34.988	245.186	-5.719
34.996	245.274	-5.720
35.004	245.354	-5.721
35.013	245.435	-5.723
35.021	245.517	-5.724
35.029	245.600	-5.725
35.038	245.687	-5.726
35.046	245.772	-5.727
35.054	245.856	-5.728
35.063	245.936	-5.730
35.071	246.020	-5.731
35.079	246.101	-5.732
35.088	246.188	-5.734
35.096	246.271	-5.735
35.104	246.353	-5.737
35.113	246.439	-5.738
35.121	246.519	-5.740
35.129	246.601	-5.742
35.138	246.685	-5.743
35.146	246.770	-5.745
35.154	246.851	-5.746
35.163	246.938	-5.748
35.171	247.018	-5.749
35.179	247.104	-5.751
35.188	247.183	-5.752
35.196	247.271	-5.754
35.204	247.353	-5.756
35.213	247.438	-5.757
35.221	247.520	-5.759
35.229	247.605	-5.761
35.238	247.687	-5.763
35.246	247.771	-5.766
35.254	247.855	-5.768
35.263	247.935	-5.770
35.271	248.022	-5.772
35.279	248.105	-5.774
35.288	248.188	-5.776
35.296	248.270	-5.778
35.304	248.351	-5.781
35.313	248.431	-5.783
35.321	248.515	-5.785
35.329	248.601	-5.787
35.338	248.688	-5.789
35.346	248.770	-5.791
35.354	248.850	-5.793
35.363	248.931	-5.795
35.371	249.019	-5.797
35.379	249.101	-5.799
35.388	249.186	-5.801
35.396	249.268	-5.802
35.404	249.350	-5.804
35.413	249.432	-5.806
35.421	249.517	-5.808
35.429	249.600	-5.810
35.438	249.683	-5.812
35.446	249.768	-5.814
35.454	249.853	-5.817
35.463	249.932	-5.818
35.471	250.017	-5.821
35.479	250.100	-5.823
35.488	250.185	-5.825
35.496	250.267	-5.827
35.504	250.353	-5.829
35.513	250.434	-5.831
35.521	250.514	-5.833
35.529	250.593	-5.835
35.538	250.672	-5.837
35.546	250.761	-5.839
35.554	250.842	-5.841
35.563	250.933	-5.843
35.571	251.017	-5.845
35.579	251.100	-5.847
35.588	251.184	-5.849
35.596	251.269	-5.851
35.604	251.354	-5.854
35.613	251.436	-5.856
35.621	251.519	-5.859
35.629	251.603	-5.861
35.638	251.688	-5.864
35.646	251.767	-5.867
35.654	251.853	-5.870
35.663	251.935	-5.873
35.671	252.019	-5.876
35.679	252.104	-5.878
35.688	252.188	-5.880
35.696	252.271	-5.883
35.704	252.352	-5.885
35.713	252.436	-5.888
35.721	252.519	-5.890
35.729	252.599	-5.893
35.738	252.683	-5.896
35.746	252.771	-5.898
35.754	252.850	-5.900
35.763	252.938	-5.903
35.771	253.017	-5.905
35.779	253.100	-5.908
35.788	253.184	-5.910
