t/s	U/V
25393,3982	3,7670
25413,4119	3,7652
25433,4256	3,7636
25453,4394	3,7621
25473,4531	3,7596
25493,4668	3,7577
25513,4807	3,7562
25533,4944	3,7547
25553,5081	3,7528
25573,5218	3,7509
25593,5357	3,7488
25613,5493	3,7469
25633,5631	3,7448
25653,5768	3,7426
25673,5905	3,7407
25693,6043	3,7386
25713,6180	3,7367
25733,6318	3,7349
25753,6455	3,7327
25773,6593	3,7312
25793,6731	3,7290
25813,6867	3,7272
25833,7005	3,7250
25853,7142	3,7231
25873,7280	3,7210
25893,7417	3,7188
25913,7554	3,7173
25933,7692	3,7151
25953,7830	3,7129
25973,7967	3,7111
25993,8104	3,7092
26013,8241	3,7071
26033,8379	3,7049
26053,8517	3,7027
26073,8655	3,7006
26093,8792	3,6987
26113,8928	3,6963
26133,9066	3,6944
26153,9203	3,6922
26173,9341	3,6904
26193,9480	3,6882
26213,9616	3,6861
26233,9753	3,6839
26253,9890	3,6817
26274,0027	3,6796
26294,0165	3,6774
26314,0304	3,6749
26334,0440	3,6728
26354,0578	3,6703
26374,0717	3,6685
26394,0852	3,6660
26414,0989	3,6635
26434,1128	3,6617
26454,1264	3,6589
26474,1401	3,6567
26494,1539	3,6542
26514,1677	3,6518
26534,1814	3,6493
26554,1952	3,6468
26574,2089	3,6444
26594,2226	3,6419
26614,2363	3,6397
26634,2501	3,6369
26654,2639	3,6351
26674,2776	3,6326
26694,2914	3,6295
26714,3051	3,6271
26734,3188	3,6246
26754,3326	3,6221
26774,3463	3,6196
26794,3599	3,6169
26814,3739	3,6141
26834,3875	3,6107
26854,4012	3,6082
26874,4151	3,6051
26894,4288	3,6023
26914,4424	3,5989
26934,4563	3,5965
26954,4700	3,5934
26974,4836	3,5897
26994,4975	3,5866
27014,5112	3,5832
27034,5248	3,5804
27054,5387	3,5773
27074,5526	3,5739
27094,5660	3,5705
27114,5799	3,5668
27134,5936	3,5631
27154,6073	3,5597
27174,6212	3,5569
27194,6349	3,5532
27214,6485	3,5495
27234,6624	3,5458
27254,6760	3,5415
27274,6898	3,5378
27294,7036	3,5341
27314,7173	3,5304
27334,7309	3,5263
27354,7448	3,5226
27374,7587	3,5183
27394,7723	3,5143
27414,7860	3,5103
27434,7998	3,5060
27454,8134	3,5016
27474,8273	3,4973
27493,9363	3,4921
27513,9501	3,4880
27533,3554	3,4828
27553,3691	3,4781
27572,2910	3,4729
27592,3046	3,4683
27611,3046	3,4630
27630,8502	3,4578
27649,8033	3,4525
27667,3680	3,4473
27684,7298	3,4420
27701,8577	3,4368
27718,8451	3,4315
27734,5847	3,4262
27750,1216	3,4210
27764,2232	3,4157
27780,0251	3,4105
27794,1736	3,4052
27805,9978	3,4000
27820,0994	3,3947
27831,5648	3,3895
27843,7166	3,3842
27855,4784	3,3790
27866,4133	3,3737
27877,0364	3,3685
27887,3319	3,3632
27897,6117	3,3580
27907,2209	3,3527
27916,3151	3,3475
27925,2379	3,3422
27933,7550	3,3370
27941,6014	3,3317
27949,3854	3,3265
27956,5610	3,3212
27964,2670	3,3160
27971,3803	3,3107
27978,1191	3,3055
27984,8735	3,3002
27991,2537	3,2949
27997,2593	3,2897
28003,7174	3,2844
28009,8479	3,2792
28016,0719	3,2739
28021,5628	3,2687
28027,4280	3,2634
28033,0594	3,2582
28038,8467	3,2529
28044,6340	3,2477
28050,5305	3,2424
28056,5518	3,2372
28062,0270	3,2319
28067,4867	3,2267
28072,7905	3,2214
28078,7493	3,2162
28084,4587	3,2109
28090,5579	3,2057
28096,0958	3,2004
28101,8205	3,1952
28107,2802	3,1899
28113,0831	3,1847
28118,7769	3,1794
28124,5329	3,1742
28129,5402	3,1689
28135,2496	3,1636
28140,7249	3,1584
28146,7774	3,1531
28152,7675	3,1479
28158,8823	3,1426
28164,5604	3,1374
28170,7377	3,1321
28176,7434	3,1269
28182,4683	3,1216
28188,8639	3,1164
28195,0724	3,1111
28201,5461	3,1059
28207,9573	3,1006
28214,3063	3,0954
28221,1074	3,0901
28228,1894	3,0849
28234,9750	3,0796
28241,9012	3,0744
28249,9658	3,0691
28257,0167	3,0639
28264,2391	3,0586
28271,2745	3,0534
28277,9197	3,0481
28285,6100	3,0429
28293,5032	3,0376
28300,8972	3,0323
28308,9152	3,0271
28316,6524	3,0218
28324,3895	3,0166
28332,5635	3,0113
28340,8312	3,0061
28349,4262	3,0008
28350,7834	2,9999
