t/s	U/V
49604,4100	4,3330
49624,4237	4,3330
49644,4374	4,3333
49664,4513	4,3336
49684,4649	4,3339
49704,4787	4,3342
49724,4924	4,3348
49744,5062	4,3351
49764,5199	4,3351
49784,5336	4,3355
49804,5474	4,3358
49824,5611	4,3364
49844,5749	4,3367
49864,5886	4,3370
49884,6024	4,3373
49904,6161	4,3376
49924,6299	4,3382
49944,6435	4,3382
49964,6573	4,3389
49984,6711	4,3385
50004,6848	4,3392
50024,6986	4,3401
50044,7124	4,3398
50064,7260	4,3404
50084,7398	4,3407
50104,7535	4,3410
50124,7673	4,3413
50144,7810	4,3416
50164,7948	4,3419
50184,8085	4,3423
50204,8222	4,3426
50224,8360	4,3432
50244,8497	4,3432
50264,8635	4,3438
50284,8772	4,3444
50304,8909	4,3444
50324,9047	4,3450
50344,9184	4,3453
50364,9322	4,3457
50384,9459	4,3457
50404,9597	4,3466
50424,9734	4,3472
50444,9871	4,3472
50465,0009	4,3478
50485,0146	4,3481
50505,0283	4,3484
50525,0421	4,3484
50545,0558	4,3491
50565,0696	4,3497
50585,0834	4,3503
50605,0971	4,3503
50625,1109	4,3509
50645,1245	4,3512
50665,1383	4,3518
50685,1520	4,3518
50705,1660	4,3524
50725,1795	4,3528
50745,1932	4,3534
50765,2070	4,3534
50785,2207	4,3537
50805,2345	4,3540
50825,2482	4,3549
50845,2620	4,3552
50865,2757	4,3555
50885,2895	4,3558
50905,3032	4,3568
50925,3169	4,3568
50945,3307	4,3574
50965,3445	4,3580
50985,3582	4,3583
51005,3718	4,3586
51025,3856	4,3596
51045,3994	4,3596
51065,4131	4,3602
51085,4269	4,3605
51105,4406	4,3611
51125,4543	4,3614
51145,4681	4,3617
51165,4818	4,3620
51185,4956	4,3626
51205,5093	4,3630
51225,5231	4,3636
51245,5368	4,3642
51265,5505	4,3645
51285,5643	4,3648
51305,5780	4,3654
51325,5918	4,3657
51345,6057	4,3660
51365,6193	4,3667
51385,6330	4,3673
51405,6468	4,3676
51425,6606	4,3682
51445,6742	4,3682
51465,6880	4,3688
51485,7017	4,3698
51505,7154	4,3701
51525,7292	4,3704
51545,7429	4,3707
51565,7567	4,3713
51585,7704	4,3722
51605,7842	4,3725
51625,7979	4,3731
51645,8116	4,3735
51665,8254	4,3735
51685,8391	4,3741
51705,8529	4,3747
51725,8666	4,3750
51745,8804	4,3756
51765,8941	4,3762
51785,9078	4,3765
51805,9217	4,3772
51825,9353	4,3778
51845,9491	4,3778
51865,9628	4,3787
51885,9765	4,3787
51905,9903	4,3793
51926,0040	4,3799
51946,0178	4,3803
51966,0315	4,3812
51986,0452	4,3815
52006,0590	4,3824
52026,0727	4,3824
52046,0864	4,3830
52066,1002	4,3833
52086,1140	4,3840
52106,1278	4,3846
52126,1414	4,3849
52146,1552	4,3855
52166,1689	4,3858
52186,1827	4,3864
52206,1964	4,3871
52226,2101	4,3877
52246,2239	4,3880
52266,2378	4,3886
52286,2514	4,3889
52306,2651	4,3895
52326,2788	4,3901
52346,2926	4,3904
52366,3063	4,3911
52386,3201	4,3917
52406,3338	4,3920
52426,3476	4,3926
52446,3613	4,3932
52466,3751	4,3938
52486,3888	4,3938
52506,4025	4,3945
52526,4163	4,3951
52546,4300	4,3954
52566,4438	4,3963
52586,4575	4,3963
52606,4713	4,3972
52626,4851	4,3979
52646,4989	4,3982
52666,5125	4,3985
52686,5262	4,3991
52701,9070	4,4000
