t/s	U/V
23992,4261	3,4021
24012,4401	3,4017
24032,4542	3,4017
24052,4683	3,4017
24072,4825	3,4021
24092,4965	3,4017
24112,5106	3,4017
24132,5247	3,4021
24152,5387	3,4021
24172,5529	3,4017
24192,5670	3,4021
24212,5812	3,4021
24232,5951	3,4021
24252,6092	3,4021
24272,6233	3,4021
24292,6375	3,4017
24312,6515	3,4017
24332,6655	3,4017
24352,6801	3,4021
24372,6938	3,4017
24392,7079	3,4017
24412,7221	3,4017
24432,7361	3,4017
24452,7503	3,4017
24472,7643	3,4017
24492,7785	3,4017
24512,7924	3,4017
24532,8065	3,4017
24552,8207	3,4017
24572,8348	3,4017
24592,8487	3,4017
24612,8629	3,4017
24632,8781	3,4017
24652,8922	3,4017
24672,9062	3,4017
24692,9202	3,4017
24712,9344	3,4017
24732,9485	3,4017
24752,9626	3,4017
24772,9768	3,4017
24792,9907	3,4017
24813,0049	3,4014
24833,0189	3,4014
24853,0330	3,4017
24873,0471	3,4017
24893,0612	3,4017
24913,0754	3,4014
24933,0893	3,4014
24953,1034	3,4014
24973,1175	3,4017
24993,1316	3,4017
25013,1458	3,4014
25033,1598	3,4014
25053,1741	3,4014
25073,1880	3,4011
25093,2022	3,4014
25113,2161	3,4014
25133,2304	3,4017
25153,2443	3,4014
25173,2585	3,4014
25193,2724	3,4014
25213,2866	3,4014
25233,3007	3,4017
25253,3149	3,4017
25273,3289	3,4014
25293,3431	3,4014
25313,3571	3,4014
25333,3714	3,4014
25353,3852	3,4014
25373,3994	3,4011
25393,4135	3,4011
25413,4276	3,4017
25433,4416	3,4014
25453,4558	3,4014
25473,4700	3,4014
25493,4850	3,4014
25513,4990	3,4011
25533,5131	3,4014
25553,5272	3,4011
25573,5414	3,4011
25593,5555	3,4014
25613,5696	3,4011
25633,5836	3,4014
25653,5980	3,4011
25673,6118	3,4011
25693,6258	3,4011
25713,6401	3,4011
25733,6541	3,4008
25753,6683	3,4014
25773,6823	3,4011
25793,6963	3,4014
25813,7104	3,4008
25833,7244	3,4008
25853,7387	3,4008
25873,7527	3,4011
25893,7669	3,4011
25913,7809	3,4008
25933,7952	3,4011
25953,8091	3,4011
25973,8232	3,4011
25993,8372	3,4011
26013,8515	3,4008
26033,8656	3,4008
26053,8795	3,4014
26073,8937	3,4008
26093,9076	3,4008
26113,9218	3,4008
26133,9360	3,4011
26153,9499	3,4011
26173,9642	3,4008
26193,9782	3,4008
26213,9923	3,4008
26234,0063	3,4008
26254,0204	3,4008
26274,0346	3,4005
26294,0486	3,4008
26314,0630	3,4011
26334,0779	3,4008
26354,0920	3,4008
26374,1061	3,4011
26394,1201	3,4011
26414,1342	3,4008
26434,1484	3,4008
26454,1625	3,4008
26474,1766	3,4008
26494,1906	3,4005
26514,2047	3,4008
26534,2187	3,4005
26554,2330	3,4008
26574,2469	3,4008
26594,2612	3,4005
26614,2751	3,4008
26634,2892	3,4005
26654,3033	3,4005
26674,3174	3,4008
26694,3314	3,4005
26714,3455	3,4008
26734,3597	3,4008
26754,3738	3,4005
26774,3879	3,4005
26794,4019	3,4005
26814,4157	3,4008
26834,4301	3,4002
26854,4443	3,4005
26874,4584	3,4002
26894,4724	3,4008
26914,4865	3,4005
26934,5006	3,4002
26954,5147	3,4005
26974,5287	3,4002
26994,5428	3,4002
27014,5572	3,4005
27034,5711	3,4005
27054,5852	3,4005
27074,5994	3,4005
27094,6134	3,4002
27114,6274	3,3999
27134,6416	3,4002
27154,6556	3,4005
27174,6699	3,4002
27194,6847	3,4002
27214,6989	3,4005
27234,7129	3,4002
27254,7270	3,4002
27274,7413	3,4002
27294,7553	3,4002
27314,7696	3,4002
27334,7834	3,3999
27354,7975	3,4002
27374,8116	3,4002
27394,8258	3,4002
27414,8398	3,4002
27434,8539	3,4002
27454,8681	3,4002
27474,8820	3,4002
27494,8962	3,3999
27514,9103	3,3999
27534,9244	3,3999
27554,9383	3,3999
27574,9526	3,4002
27594,9667	3,3996
27614,9808	3,3996
27634,9948	3,3999
27655,0089	3,4002
27675,0230	3,3999
27695,0371	3,3996
27715,0512	3,3996
27735,0650	3,3999
27755,0793	3,3996
27775,0936	3,3996
27795,1075	3,3999
27815,1216	3,3996
27835,1357	3,3996
27855,1499	3,3996
27875,1642	3,3996
27895,1780	3,3996
27915,1921	3,3999
27935,2063	3,3996
27955,2203	3,3996
27975,2343	3,3996
27995,2486	3,3999
28015,2623	3,3996
28035,2766	3,3996
28055,2917	3,3996
28075,3058	3,3996
28095,3200	3,3996
28115,3341	3,3996
28135,3481	3,3996
28155,3624	3,3996
28175,3764	3,3993
28195,3904	3,3996
28215,4046	3,3993
28235,4186	3,3996
28255,4327	3,3993
28275,4468	3,3993
28295,4610	3,3993
28315,4749	3,3996
28335,4894	3,3993
28355,5032	3,3996
28375,5173	3,3996
28395,5313	3,3996
28415,5454	3,3993
28435,5596	3,3993
28455,5737	3,3993
28475,5877	3,3993
28495,6017	3,3993
28515,6158	3,3996
28535,6300	3,3996
28555,6441	3,3993
28575,6582	3,3993
28595,6723	3,3993
28615,6864	3,3993
28635,7005	3,3993
28655,7145	3,3993
28675,7286	3,3993
28695,7427	3,3993
28715,7569	3,3993
28735,7709	3,3993
28755,7850	3,3993
28775,7990	3,3993
28795,8132	3,3993
28815,8272	3,3993
28835,8414	3,3993
28855,8554	3,3990
28875,8695	3,3990
28895,8847	3,3993
28915,8987	3,3993
28935,9130	3,3993
28955,9269	3,3993
28975,9410	3,3993
28995,9550	3,3996
29015,9692	3,3993
29035,9833	3,3993
29055,9974	3,3990
29076,0116	3,3993
29096,0257	3,3993
29116,0396	3,3990
29136,0538	3,3993
29156,0678	3,3990
29176,0819	3,3990
29196,0962	3,3990
29216,1101	3,3993
29236,1243	3,3990
29256,1384	3,3990
29276,1524	3,3990
29296,1665	3,3990
29316,1805	3,3990
29336,1946	3,3987
29356,2087	3,3990
29376,2229	3,3990
29396,2370	3,3987
29416,2510	3,3990
29436,2651	3,3990
29456,2791	3,3990
29476,2933	3,3987
29496,3074	3,3987
29516,3216	3,3990
29536,3355	3,3987
29556,3497	3,3987
29576,3638	3,3990
29596,3779	3,3983
29616,3920	3,3987
29636,4063	3,3987
29656,4203	3,3987
29676,4342	3,3987
29696,4485	3,3990
29716,4624	3,3990
29736,4765	3,3990
29756,4916	3,3987
29776,5057	3,3987
29796,5199	3,3987
29816,5338	3,3987
29836,5479	3,3987
29856,5621	3,3983
29876,5761	3,3987
29896,5902	3,3983
29916,6044	3,3983
29936,6186	3,3987
29956,6325	3,3983
29976,6467	3,3987
29996,6607	3,3983
30016,6748	3,3983
30036,6889	3,3983
30056,7029	3,3983
30076,7171	3,3983
30096,7313	3,3983
30116,7453	3,3980
30136,7593	3,3980
30156,7734	3,3983
30176,7874	3,3983
30196,8016	3,3983
30216,8159	3,3980
30236,8297	3,3980
30256,8439	3,3983
30276,8579	3,3980
30296,8720	3,3980
30316,8862	3,3980
30336,9002	3,3980
30356,9144	3,3977
30376,9284	3,3980
30396,9425	3,3983
30416,9567	3,3977
30436,9706	3,3980
30456,9848	3,3980
30476,9988	3,3980
30497,0130	3,3983
30517,0271	3,3977
30537,0412	3,3977
30557,0553	3,3983
30577,0694	3,3977
30597,0834	3,3980
30617,0986	3,3980
30637,1128	3,3980
30657,1267	3,3977
30677,1409	3,3980
30697,1549	3,3980
30717,1692	3,3980
30737,1832	3,3974
30757,1972	3,3977
30777,2112	3,3977
30797,2255	3,3977
30817,2394	3,3974
30837,2536	3,3977
30857,2678	3,3977
30877,2817	3,3977
30897,2958	3,3977
30917,3100	3,3974
30937,3243	3,3977
30957,3382	3,3977
30977,3522	3,3977
30997,3664	3,3974
31017,3804	3,3977
31037,3945	3,3974
31057,4085	3,3974
31077,4226	3,3974
31097,4368	3,3974
31117,4510	3,3974
31137,4651	3,3974
31157,4791	3,3974
31177,4931	3,3977
31197,5072	3,3974
31217,5213	3,3977
31237,5355	3,3974
31257,5494	3,3971
31277,5637	3,3971
31297,5776	3,3971
31317,5919	3,3971
31337,6058	3,3971
31357,6199	3,3971
31377,6341	3,3971
31397,6481	3,3971
31417,6625	3,3968
31437,6763	3,3971
31457,6914	3,3971
31477,7056	3,3974
31497,7196	3,3968
31517,7337	3,3971
31537,7477	3,3971
31557,7620	3,3968
31577,7761	3,3968
31597,7900	3,3968
31617,8041	3,3971
31637,8182	3,3971
31657,8323	3,3968
31677,8462	3,3968
31697,8607	3,3968
31717,8746	3,3968
31737,8888	3,3968
31757,9029	3,3971
31777,9168	3,3968
31797,9310	3,3965
31817,9451	3,3971
31837,9593	3,3968
31857,9733	3,3968
31877,9873	3,3968
31898,0015	3,3968
31918,0155	3,3965
31938,0297	3,3968
31958,0437	3,3965
31978,0580	3,3968
31998,0720	3,3965
32018,0860	3,3965
32038,1001	3,3965
32058,1143	3,3965
32078,1282	3,3965
32098,1423	3,3962
32118,1564	3,3962
32138,1706	3,3965
32158,1847	3,3962
32178,1987	3,3965
32198,2128	3,3962
32218,2269	3,3962
32238,2415	3,3962
32258,2553	3,3962
32278,2693	3,3962
32298,2832	3,3962
32318,2983	3,3962
32338,3125	3,3962
32358,3265	3,3962
32378,3406	3,3962
32398,3548	3,3962
32418,3691	3,3959
32438,3829	3,3962
32458,3970	3,3962
32478,4112	3,3959
32498,4253	3,3959
32518,4393	3,3959
32538,4534	3,3962
32558,4676	3,3959
32578,4815	3,3959
32598,4958	3,3959
32618,5098	3,3956
32638,5238	3,3959
32658,5381	3,3956
32678,5520	3,3959
32698,5662	3,3956
32718,5803	3,3956
32738,5943	3,3956
32758,6084	3,3956
32778,6226	3,3956
32798,6365	3,3956
32818,6507	3,3956
32838,6649	3,3956
32858,6790	3,3956
32878,6929	3,3956
32898,7070	3,3956
32918,7211	3,3953
32938,7353	3,3959
32958,7492	3,3956
32978,7636	3,3953
32998,7775	3,3956
33018,7916	3,3953
33038,8058	3,3953
33058,8198	3,3953
33078,8338	3,3953
33098,8480	3,3953
33118,8622	3,3949
33138,8763	3,3953
33158,8902	3,3949
33178,9054	3,3949
33198,9195	3,3949
33218,9334	3,3946
33238,9476	3,3953
33258,9619	3,3953
33278,9757	3,3949
33298,9898	3,3949
33319,0040	3,3946
33339,0182	3,3949
33359,0323	3,3949
33379,0462	3,3949
33399,0605	3,3949
33419,0745	3,3943
33439,0886	3,3943
33459,1027	3,3949
33479,1167	3,3946
33499,1309	3,3946
33519,1449	3,3946
33539,1594	3,3946
33559,1731	3,3946
33579,1872	3,3943
33599,2013	3,3943
33619,2151	3,3943
33639,2297	3,3943
33659,2435	3,3946
33679,2577	3,3943
33699,2717	3,3943
33719,2859	3,3946
33739,3002	3,3943
33759,3140	3,3946
33779,3281	3,3943
33799,3422	3,3940
33819,3565	3,3940
33839,3703	3,3943
33859,3846	3,3940
33879,3987	3,3940
33899,4127	3,3943
33919,4268	3,3940
33939,4409	3,3940
33959,4551	3,3937
33979,4690	3,3940
33999,4837	3,3940
34019,4974	3,3937
34039,5124	3,3940
34059,5264	3,3940
34079,5405	3,3937
34099,5547	3,3937
34119,5686	3,3934
34139,5827	3,3937
34159,5968	3,3937
34179,6109	3,3937
34199,6250	3,3937
34219,6392	3,3934
34239,6535	3,3934
34259,6673	3,3937
34279,6814	3,3937
34299,6955	3,3937
34319,7096	3,3937
34339,7237	3,3937
34359,7378	3,3934
34379,7520	3,3934
34399,7662	3,3934
34419,7800	3,3931
34439,7942	3,3931
34459,8083	3,3934
34479,8224	3,3931
34499,8365	3,3931
34519,8507	3,3931
34539,8648	3,3928
34559,8788	3,3931
34579,8926	3,3931
34599,9070	3,3928
34619,9209	3,3931
34639,9351	3,3928
34659,9493	3,3928
34679,9635	3,3928
34699,9773	3,3928
34719,9914	3,3928
34740,0056	3,3928
34760,0196	3,3928
34780,0338	3,3928
34800,0479	3,3925
34820,0620	3,3925
34840,0759	3,3928
34860,0901	3,3925
34880,1051	3,3925
34900,1193	3,3925
34920,1334	3,3925
34940,1476	3,3922
34960,1616	3,3922
34980,1757	3,3922
35000,1898	3,3925
35020,2038	3,3922
35040,2179	3,3922
35060,2319	3,3922
35080,2461	3,3922
35100,2603	3,3925
35120,2742	3,3919
35140,2884	3,3919
35160,3027	3,3919
35180,3165	3,3919
35200,3307	3,3919
35220,3448	3,3919
35240,3587	3,3922
35260,3729	3,3919
35280,3871	3,3919
35300,4011	3,3916
35320,4152	3,3916
35340,4295	3,3916
35360,4436	3,3916
35380,4576	3,3919
35400,4716	3,3916
35420,4857	3,3916
35440,4997	3,3912
35460,5139	3,3916
35480,5279	3,3912
35500,5422	3,3916
35520,5564	3,3916
35540,5703	3,3909
35560,5843	3,3912
35580,5984	3,3912
35600,6125	3,3912
35620,6266	3,3909
35640,6407	3,3912
35660,6549	3,3909
35680,6688	3,3909
35700,6830	3,3909
35720,6971	3,3909
35740,7121	3,3906
35760,7266	3,3909
35780,7404	3,3906
35800,7545	3,3906
35820,7685	3,3906
35840,7825	3,3906
35860,7966	3,3906
35880,8108	3,3906
35900,8248	3,3906
35920,8389	3,3903
35940,8531	3,3903
35960,8672	3,3906
35980,8813	3,3903
36000,8954	3,3906
36020,9095	3,3903
36040,9237	3,3903
36060,9377	3,3900
36080,9517	3,3903
36100,9658	3,3903
36120,9799	3,3903
36140,9941	3,3903
36161,0081	3,3897
36181,0223	3,3897
36201,0362	3,3900
36221,0504	3,3897
36241,0644	3,3897
36261,0785	3,3897
36281,0926	3,3897
36301,1067	3,3897
36321,1210	3,3897
36341,1348	3,3897
36361,1490	3,3894
36381,1630	3,3897
36401,1771	3,3894
36421,1914	3,3894
36441,2054	3,3894
36461,2196	3,3894
36481,2336	3,3894
36501,2477	3,3891
36521,2617	3,3894
36541,2758	3,3894
36561,2898	3,3894
36581,3041	3,3891
36601,3192	3,3894
36621,3332	3,3894
36641,3472	3,3894
36661,3613	3,3891
36681,3754	3,3888
36701,3897	3,3888
36721,4036	3,3888
36741,4179	3,3891
36761,4318	3,3888
36781,4460	3,3885
36801,4600	3,3891
36821,4741	3,3888
36841,4882	3,3885
36861,5023	3,3882
36881,5165	3,3885
36901,5305	3,3888
36921,5446	3,3885
36941,5586	3,3885
36961,5727	3,3882
36981,5868	3,3882
37001,6010	3,3882
37021,6152	3,3882
37041,6291	3,3882
37061,6437	3,3882
37081,6573	3,3882
37101,6714	3,3882
37121,6855	3,3878
37141,6997	3,3882
37161,7140	3,3882
37181,7277	3,3878
37201,7419	3,3878
37221,7559	3,3875
37241,7702	3,3875
37261,7841	3,3878
37281,7983	3,3875
37301,8123	3,3875
37321,8265	3,3872
37341,8406	3,3875
37361,8545	3,3872
37381,8689	3,3875
37401,8828	3,3872
37421,8968	3,3875
37441,9121	3,3875
37461,9260	3,3875
37481,9401	3,3872
37501,9543	3,3869
37521,9685	3,3872
37541,9824	3,3872
37561,9966	3,3869
37582,0106	3,3869
37602,0248	3,3869
37622,0388	3,3869
37642,0529	3,3869
37662,0671	3,3869
37682,0812	3,3869
37702,0951	3,3866
37722,1093	3,3866
37742,1234	3,3869
37762,1375	3,3866
37782,1514	3,3866
37802,1658	3,3866
37822,1797	3,3866
37842,1939	3,3863
37862,2079	3,3863
37882,2220	3,3863
37902,2359	3,3866
37922,2502	3,3863
37942,2644	3,3863
37962,2784	3,3866
37982,2926	3,3863
38002,3065	3,3863
38022,3206	3,3863
38042,3350	3,3863
38062,3488	3,3863
38082,3631	3,3857
38102,3772	3,3860
38122,3911	3,3857
38142,4052	3,3860
38162,4193	3,3860
38182,4333	3,3857
38202,4474	3,3860
38222,4620	3,3857
38242,4756	3,3857
38262,4897	3,3860
38282,5038	3,3857
38302,5190	3,3857
38322,5331	3,3857
38342,5471	3,3857
38362,5615	3,3857
38382,5753	3,3854
38402,5894	3,3857
38422,6034	3,3854
38442,6175	3,3851
38462,6317	3,3854
38482,6458	3,3851
38502,6600	3,3854
38522,6741	3,3851
38542,6880	3,3848
38562,7022	3,3854
38582,7162	3,3851
38602,7303	3,3851
38622,7443	3,3851
38642,7586	3,3848
38662,7726	3,3851
38682,7867	3,3844
38702,8008	3,3848
38722,8149	3,3844
38742,8290	3,3848
38762,8431	3,3848
38782,8573	3,3848
38802,8713	3,3841
38822,8854	3,3844
38842,8995	3,3848
38862,9135	3,3844
38882,9276	3,3844
38902,9417	3,3841
38922,9558	3,3844
38942,9701	3,3844
38962,9840	3,3841
38982,9982	3,3841
39003,0122	3,3841
39023,0262	3,3841
39043,0405	3,3841
39063,0544	3,3841
39083,0687	3,3838
39103,0826	3,3841
39123,0967	3,3841
39143,1110	3,3841
39163,1259	3,3841
39183,1400	3,3838
39203,1540	3,3838
39223,1683	3,3838
39243,1823	3,3838
39263,1964	3,3838
39283,2104	3,3835
39303,2246	3,3841
39323,2386	3,3835
39343,2527	3,3835
39363,2670	3,3835
39383,2810	3,3835
39403,2950	3,3832
39423,3090	3,3835
39443,3232	3,3835
39463,3372	3,3835
39483,3513	3,3835
39503,3657	3,3832
39523,3796	3,3832
39543,3937	3,3832
39563,4077	3,3832
39583,4218	3,3829
39603,4359	3,3832
39623,4501	3,3829
39643,4642	3,3832
39663,4786	3,3832
39683,4922	3,3829
39703,5064	3,3829
39723,5205	3,3826
39743,5347	3,3829
39763,5486	3,3826
39783,5629	3,3826
39803,5769	3,3826
39823,5909	3,3823
39843,6050	3,3826
39863,6193	3,3820
39883,6332	3,3826
39903,6473	3,3826
39923,6614	3,3823
39943,6755	3,3823
39963,6895	3,3826
39983,7038	3,3823
40003,7188	3,3820
40023,7328	3,3826
40043,7470	3,3820
40063,7611	3,3823
40083,7752	3,3820
40103,7894	3,3823
40123,8037	3,3823
40143,8174	3,3820
40163,8315	3,3817
40183,8455	3,3820
40203,8597	3,3817
40223,8737	3,3817
40243,8880	3,3817
40263,9021	3,3817
40283,9161	3,3817
40303,9302	3,3817
40323,9442	3,3817
40343,9584	3,3814
40363,9725	3,3814
40383,9866	3,3814
40404,0007	3,3814
40424,0147	3,3814
40444,0286	3,3814
40464,0429	3,3814
40484,0578	3,3807
40504,0711	3,3810
40524,0853	3,3810
40544,0992	3,3810
40564,1133	3,3810
40584,1275	3,3807
40604,1416	3,3807
40624,1556	3,3807
40644,1696	3,3807
40664,1840	3,3807
40684,1981	3,3807
40704,2120	3,3807
40724,2262	3,3801
40744,2403	3,3804
40764,2543	3,3804
40784,2683	3,3807
40804,2707	3,3801
40824,2809	3,3801
40844,2950	3,3801
40864,3102	3,3798
40884,3244	3,3801
40904,3383	3,3798
40924,3524	3,3798
40944,3665	3,3801
40964,3808	3,3795
40984,3946	3,3795
41004,4088	3,3795
41024,4230	3,3795
41044,4368	3,3798
41064,4510	3,3795
41084,4652	3,3792
41104,4792	3,3795
41124,4934	3,3795
41144,5075	3,3795
41164,5217	3,3792
41184,5355	3,3795
41204,5498	3,3792
41224,5638	3,3792
41244,5778	3,3792
41264,5920	3,3792
41284,6061	3,3792
41304,6202	3,3792
41324,6342	3,3789
41344,6484	3,3789
41364,6625	3,3789
41384,6765	3,3792
41404,6906	3,3786
41424,7045	3,3786
41444,7191	3,3786
41464,7330	3,3786
41484,7470	3,3786
41504,7610	3,3786
41524,7752	3,3783
41544,7893	3,3783
41564,8034	3,3783
41584,8175	3,3783
41604,8315	3,3780
41624,8456	3,3783
41644,8597	3,3780
41664,8738	3,3777
41684,8878	3,3780
41704,9020	3,3777
41724,9172	3,3777
41744,9312	3,3777
41764,9453	3,3777
41784,9593	3,3773
41804,9735	3,3770
41824,9875	3,3773
41845,0024	3,3773
41865,0161	3,3770
41885,0300	3,3770
41905,0440	3,3770
41925,0579	3,3770
41945,0721	3,3770
41965,0863	3,3770
41985,1004	3,3770
42005,1145	3,3767
42025,1284	3,3770
42045,1426	3,3764
42065,1567	3,3767
42085,1707	3,3764
42105,1849	3,3767
42125,1989	3,3764
42145,2130	3,3761
42165,2273	3,3761
42185,2413	3,3764
42205,2552	3,3761
42225,2694	3,3761
42245,2834	3,3758
42265,2980	3,3761
42285,3116	3,3758
42305,3259	3,3758
42325,3397	3,3758
42345,3539	3,3758
42365,3681	3,3755
42385,3821	3,3755
42405,3962	3,3752
42425,4105	3,3755
42445,4246	3,3752
42465,4386	3,3752
42485,4526	3,3749
42505,4668	3,3749
42525,4807	3,3749
42545,4949	3,3749
42565,5089	3,3749
42585,5242	3,3752
42605,5382	3,3746
42625,5522	3,3746
42645,5664	3,3746
42665,5803	3,3746
42685,5946	3,3746
42705,6086	3,3743
42725,6229	3,3743
42745,6369	3,3743
42765,6508	3,3743
42785,6651	3,3739
42805,6790	3,3736
42825,6931	3,3739
42845,7073	3,3736
42865,7215	3,3733
42885,7354	3,3736
42905,7496	3,3736
42925,7636	3,3733
42945,7777	3,3736
42965,7917	3,3733
42985,8059	3,3733
43005,8200	3,3730
43025,8342	3,3730
43045,8482	3,3730
43065,8622	3,3730
43085,8763	3,3730
43105,8904	3,3727
43125,9046	3,3724
43145,9188	3,3724
43165,9328	3,3724
43185,9469	3,3721
43205,9610	3,3721
43225,9750	3,3721
43245,9891	3,3718
43266,0032	3,3721
43286,0174	3,3721
43306,0314	3,3715
43326,0454	3,3718
43346,0596	3,3715
43366,0737	3,3715
43386,0878	3,3712
43406,1023	3,3715
43426,1170	3,3709
43446,1308	3,3709
43466,1452	3,3712
43486,1592	3,3709
43506,1734	3,3705
43526,1874	3,3709
43546,2015	3,3705
43566,2160	3,3705
43586,2297	3,3705
43606,2438	3,3702
43626,2578	3,3702
43646,2720	3,3699
43666,2860	3,3699
43686,3001	3,3699
43706,3141	3,3696
43726,3285	3,3696
43746,3424	3,3696
43766,3564	3,3696
43786,3706	3,3696
43806,3846	3,3696
43826,3987	3,3693
43846,4130	3,3693
43866,4271	3,3690
43886,4410	3,3690
43906,4552	3,3690
43926,4692	3,3690
43946,4833	3,3687
43966,4975	3,3687
43986,5115	3,3684
44006,5257	3,3684
44026,5397	3,3684
44046,5538	3,3684
44066,5678	3,3681
44086,5821	3,3678
44106,5961	3,3681
44126,6103	3,3681
44146,6244	3,3678
44166,6384	3,3675
44186,6525	3,3675
44206,6665	3,3671
44226,6806	3,3671
44246,6947	3,3668
44266,7089	3,3668
44286,7240	3,3668
44306,7379	3,3668
44326,7520	3,3665
44346,7662	3,3665
44366,7803	3,3662
44386,7943	3,3662
44406,8083	3,3665
44426,8227	3,3662
44446,8366	3,3659
44466,8508	3,3659
44486,8647	3,3656
44506,8790	3,3656
44526,8932	3,3656
44546,9071	3,3653
44566,9213	3,3653
44586,9352	3,3647
44606,9493	3,3650
44626,9634	3,3650
44646,9775	3,3647
44666,9917	3,3644
44687,0058	3,3647
44707,0199	3,3644
44727,0339	3,3641
44747,0479	3,3644
44767,0621	3,3641
44787,0762	3,3637
44807,0905	3,3637
44827,1044	3,3637
44847,1186	3,3634
44867,1330	3,3634
44887,1467	3,3631
44907,1607	3,3631
44927,1748	3,3628
44947,1890	3,3628
44967,2030	3,3625
44987,2173	3,3625
45007,2312	3,3622
45027,2455	3,3622
45047,2593	3,3622
45067,2734	3,3619
45087,2875	3,3619
45107,3017	3,3619
45127,3159	3,3610
45147,3308	3,3613
45167,3450	3,3610
45187,3591	3,3610
45207,3732	3,3610
45227,3872	3,3610
45247,4013	3,3607
45267,4156	3,3600
45287,4295	3,3600
45307,4435	3,3600
45327,4576	3,3600
45347,4718	3,3594
45367,4858	3,3594
45387,4999	3,3594
45407,5142	3,3594
45427,5281	3,3588
45447,5422	3,3588
45467,5564	3,3588
45487,5705	3,3585
45507,5845	3,3582
45527,5987	3,3582
45547,6128	3,3579
45567,6268	3,3579
45587,6410	3,3576
45607,6550	3,3576
45627,6690	3,3570
45647,6832	3,3570
45667,6972	3,3570
45687,7114	3,3566
45707,7254	3,3566
45727,7396	3,3560
45747,7535	3,3557
45767,7678	3,3557
45787,7818	3,3554
45807,7959	3,3554
45827,8101	3,3551
45847,8240	3,3548
45867,8382	3,3548
45887,8525	3,3545
45907,8664	3,3542
45927,8804	3,3539
45947,8946	3,3539
45967,9086	3,3536
45987,9238	3,3532
46007,9378	3,3529
46027,9519	3,3529
46047,9660	3,3523
46067,9802	3,3523
46087,9942	3,3520
46108,0082	3,3520
46128,0225	3,3514
46148,0366	3,3514
46168,0509	3,3511
46188,0646	3,3505
46208,0787	3,3505
46228,0928	3,3498
46248,1069	3,3498
46268,1212	3,3495
46288,1351	3,3489
46308,1495	3,3489
46328,1632	3,3486
46348,1773	3,3483
46368,1913	3,3480
46388,2055	3,3477
46408,2199	3,3474
46428,2337	3,3471
46448,2478	3,3468
46468,2620	3,3461
46488,2760	3,3458
46508,2902	3,3455
46528,3041	3,3452
46548,3185	3,3449
46568,3326	3,3446
46588,3465	3,3443
46608,3607	3,3440
46628,3746	3,3434
46648,3887	3,3431
46668,4029	3,3424
46688,4171	3,3421
46708,4311	3,3418
46728,4452	3,3412
46748,4593	3,3409
46768,4732	3,3409
46788,4874	3,3400
46808,5015	3,3397
46828,5160	3,3393
46848,5307	3,3387
46868,5448	3,3381
46888,5589	3,3381
46908,5737	3,3375
46928,5870	3,3372
46948,6012	3,3366
46968,6154	3,3363
46988,6294	3,3353
47008,6434	3,3347
47028,6575	3,3347
47048,6716	3,3341
47068,6856	3,3332
47088,7000	3,3332
47108,7140	3,3325
47128,7280	3,3319
47148,7422	3,3313
47168,7561	3,3307
47188,7703	3,3301
47208,7844	3,3295
47228,7985	3,3288
47248,8126	3,3282
47268,8265	3,3276
47288,8407	3,3267
47308,8548	3,3264
47328,8690	3,3261
47348,8829	3,3251
47368,8971	3,3245
47388,9113	3,3239
47408,9252	3,3233
47428,9393	3,3224
47448,9535	3,3217
47468,9679	3,3205
47488,9816	3,3202
47508,9958	3,3199
47529,0098	3,3193
47549,0240	3,3183
47569,0380	3,3174
47589,0521	3,3168
47609,0661	3,3159
47629,0803	3,3152
47649,0943	3,3146
47669,1086	3,3137
47689,1226	3,3128
47709,1377	3,3115
47729,1518	3,3112
47749,1658	3,3100
47769,1799	3,3094
47789,1940	3,3084
47809,2083	3,3075
47829,2222	3,3069
47849,2363	3,3054
47869,2503	3,3051
47889,2644	3,3038
47909,2785	3,3029
47929,2926	3,3020
47949,3068	3,3007
47969,3209	3,3001
47989,3349	3,2989
48009,3491	3,2979
48029,3632	3,2970
48049,3772	3,2958
48069,3913	3,2949
48089,4056	3,2939
48109,4195	3,2930
48129,4335	3,2918
48149,4477	3,2905
48169,4618	3,2899
48189,4760	3,2890
48209,4900	3,2878
48229,5042	3,2865
48249,5181	3,2856
48269,5322	3,2847
48289,5463	3,2837
48309,5604	3,2828
48329,5746	3,2816
48349,5886	3,2806
48369,6028	3,2800
48389,6167	3,2785
48409,6308	3,2776
48429,6451	3,2766
48449,6590	3,2757
48469,6731	3,2748
48489,6872	3,2735
48509,7015	3,2729
48529,7154	3,2720
48549,7306	3,2708
48569,7447	3,2698
48589,7587	3,2689
48609,7728	3,2680
48629,7868	3,2671
48649,8011	3,2661
48669,8151	3,2655
48689,8292	3,2643
48709,8432	3,2637
48729,8573	3,2627
48749,8715	3,2618
48769,8857	3,2609
48789,8998	3,2603
48809,9138	3,2593
48829,9278	3,2584
48849,9421	3,2575
48869,9560	3,2562
48889,9700	3,2559
48909,9842	3,2550
48929,9984	3,2544
48950,0123	3,2535
48970,0265	3,2528
48990,0406	3,2519
49010,0547	3,2510
49030,0687	3,2501
49050,0828	3,2491
49070,0971	3,2488
49090,1110	3,2479
49110,1252	3,2473
49130,1392	3,2464
49150,1534	3,2457
49170,1676	3,2448
49190,1815	3,2439
49210,1957	3,2436
49230,2097	3,2426
49250,2238	3,2414
49270,2380	3,2411
49290,2519	3,2405
49310,2660	3,2396
49330,2800	3,2389
49350,2943	3,2383
49370,3084	3,2377
49390,3224	3,2368
49410,3376	3,2359
49430,3515	3,2352
