t/s	U/V
23778,8908	3,2812
23798,9050	3,2806
23818,9189	3,2806
23838,9331	3,2802
23858,9472	3,2802
23878,9615	3,2802
23898,9755	3,2799
23918,9896	3,2793
23939,0037	3,2796
23959,0176	3,2793
23979,0318	3,2790
23999,0459	3,2778
24019,0601	3,2781
24039,0741	3,2775
24059,0881	3,2787
24079,1022	3,2784
24099,1163	3,2781
24119,1304	3,2778
24139,1444	3,2775
24159,1588	3,2765
24179,1728	3,2762
24199,1867	3,2775
24219,2009	3,2781
24239,2151	3,2772
24259,2292	3,2762
24279,2432	3,2769
24299,2572	3,2772
24319,2714	3,2756
24339,2853	3,2744
24359,2994	3,2744
24379,3146	3,2753
24399,3289	3,2750
24419,3429	3,2750
24439,3569	3,2747
24459,3710	3,2750
24479,3852	3,2747
24499,3992	3,2741
24519,4132	3,2738
24539,4276	3,2731
24559,4415	3,2731
24579,4556	3,2728
24599,4697	3,2722
24619,4844	3,2725
24639,4978	3,2719
24659,5122	3,2713
24679,5262	3,2716
24699,5401	3,2713
24719,5546	3,2710
24739,5683	3,2707
24759,5824	3,2704
24779,5964	3,2704
24799,6105	3,2697
24819,6248	3,2694
24839,6388	3,2691
24859,6528	3,2685
24879,6670	3,2685
24899,6810	3,2685
24919,6951	3,2679
24939,7091	3,2679
24959,7234	3,2673
24979,7373	3,2670
24999,7512	3,2667
25019,7656	3,2663
25039,7798	3,2657
25059,7937	3,2657
25079,8080	3,2654
25099,8219	3,2648
25119,8360	3,2642
25139,8501	3,2642
25159,8642	3,2636
25179,8787	3,2636
25199,8924	3,2633
25219,9064	3,2626
25239,9218	3,2626
25259,9357	3,2617
25279,9497	3,2617
25299,9639	3,2611
25319,9781	3,2608
25339,9923	3,2602
25360,0061	3,2602
25380,0202	3,2592
25400,0342	3,2586
25420,0485	3,2583
25440,0624	3,2577
25460,0767	3,2580
25480,0907	3,2577
25500,1048	3,2568
25520,1188	3,2565
25540,1331	3,2558
25560,1472	3,2552
25580,1611	3,2549
25600,1755	3,2543
25620,1894	3,2543
25640,2033	3,2537
25660,2176	3,2528
25680,2316	3,2528
25700,2458	3,2521
25720,2598	3,2515
25740,2740	3,2509
25760,2881	3,2506
25780,3022	3,2503
25800,3162	3,2494
25820,3303	3,2484
25840,3444	3,2481
25860,3585	3,2475
25880,3727	3,2469
25900,3867	3,2466
25920,4007	3,2460
25940,4147	3,2460
25960,4289	3,2453
25980,4437	3,2441
26000,4571	3,2438
26020,4713	3,2432
26040,4853	3,2426
26060,4994	3,2429
26080,5145	3,2413
26100,5285	3,2407
26120,5426	3,2401
26140,5567	3,2404
26160,5710	3,2398
26180,5849	3,2385
26200,5990	3,2382
26220,6131	3,2376
26240,6272	3,2370
26260,6413	3,2364
26280,6554	3,2358
26300,6696	3,2348
26320,6836	3,2342
26340,6978	3,2339
26360,7118	3,2327
26380,7260	3,2324
26400,7399	3,2311
26420,7541	3,2308
26440,7683	3,2299
26460,7819	3,2290
26480,7967	3,2280
26500,8104	3,2271
26520,8244	3,2265
26540,8385	3,2259
26560,8526	3,2249
26580,8670	3,2237
26600,8809	3,2237
26620,8950	3,2228
26640,9090	3,2222
26660,9230	3,2212
26680,9373	3,2203
26700,9513	3,2194
26720,9657	3,2188
26740,9795	3,2182
26760,9936	3,2169
26781,0078	3,2160
26801,0217	3,2157
26821,0358	3,2141
26841,0500	3,2135
26861,0644	3,2123
26881,0781	3,2114
26901,0923	3,2104
26921,1064	3,2095
26941,1214	3,2086
26961,1356	3,2076
26981,1498	3,2064
27001,1639	3,2058
27021,1778	3,2046
27041,1919	3,2033
27061,2059	3,2027
27081,2200	3,2012
27101,2340	3,2005
27121,2483	3,1996
27141,2625	3,1978
27161,2765	3,1971
27181,2906	3,1962
27201,3047	3,1953
27221,3188	3,1937
27241,3328	3,1931
27261,3468	3,1916
27281,3611	3,1903
27301,3751	3,1894
27321,3891	3,1882
27341,4034	3,1870
27361,4174	3,1860
27381,4315	3,1848
27401,4456	3,1836
27421,4598	3,1820
27441,4738	3,1814
27461,4878	3,1802
27481,5021	3,1786
27501,5159	3,1771
27521,5302	3,1761
27541,5441	3,1749
27561,5584	3,1734
27581,5726	3,1718
27601,5864	3,1700
27621,6005	3,1684
27641,6147	3,1672
27661,6287	3,1656
27681,6429	3,1638
27701,6571	3,1619
27721,6711	3,1607
27741,6852	3,1591
27761,6993	3,1573
27781,7135	3,1554
27801,7283	3,1542
27821,7425	3,1524
27841,7567	3,1505
27861,7707	3,1490
27881,7848	3,1471
27901,7988	3,1452
27921,8128	3,1431
27941,8270	3,1412
27961,8411	3,1394
27981,8554	3,1372
28001,8693	3,1357
28021,8834	3,1338
28041,8975	3,1313
28061,9115	3,1295
28081,9254	3,1276
28101,9397	3,1255
28121,9539	3,1236
28141,9679	3,1215
28161,9822	3,1190
28181,9965	3,1171
28202,0102	3,1147
28222,0243	3,1128
28242,0384	3,1106
28262,0524	3,1085
28282,0665	3,1060
28302,0807	3,1035
28322,0948	3,1014
28342,1090	3,0986
28362,1230	3,0961
28382,1370	3,0937
28402,1511	3,0912
28422,1652	3,0890
28442,1794	3,0856
28462,1935	3,0835
28482,2075	3,0810
28502,2216	3,0782
28522,2356	3,0754
28542,2498	3,0726
28562,2638	3,0702
28582,2780	3,0671
28602,2921	3,0643
28622,3060	3,0612
28642,3203	3,0581
28662,3355	3,0553
28682,3494	3,0523
28702,3635	3,0489
28722,3776	3,0458
28742,3919	3,0430
28762,4058	3,0405
28782,4199	3,0371
28802,4341	3,0334
28822,4480	3,0306
28842,4622	3,0269
28862,4763	3,0235
28882,4905	3,0204
28902,5045	3,0170
28922,5185	3,0136
28942,5327	3,0102
28962,5467	3,0065
28982,5607	3,0034
28999,4707	2,9997
