t/s	U/V
23864,5774	3,1963
23884,5915	3,1951
23904,6057	3,1938
23924,6199	3,1923
23944,6338	3,1914
23964,6479	3,1898
23984,6620	3,1889
24004,6760	3,1877
24024,6902	3,1864
24044,7043	3,1852
24064,7185	3,1843
24084,7324	3,1830
24104,7466	3,1815
24124,7607	3,1806
24144,7747	3,1793
24164,7888	3,1784
24184,8039	3,1772
24204,8185	3,1759
24224,8321	3,1747
24244,8462	3,1734
24264,8603	3,1725
24284,8743	3,1716
24304,8885	3,1704
24324,9026	3,1694
24344,9168	3,1679
24364,9308	3,1670
24384,9448	3,1660
24404,9589	3,1648
24424,9732	3,1639
24444,9871	3,1623
24465,0012	3,1614
24485,0155	3,1605
24505,0294	3,1595
24525,0436	3,1586
24545,0576	3,1574
24565,0717	3,1565
24585,0858	3,1555
24605,0999	3,1543
24625,1140	3,1534
24645,1280	3,1521
24665,1421	3,1512
24685,1564	3,1503
24705,1703	3,1490
24725,1845	3,1481
24745,1986	3,1472
24765,2128	3,1463
24785,2267	3,1450
24805,2408	3,1441
24825,2552	3,1429
24845,2691	3,1422
24865,2830	3,1407
24885,2971	3,1401
24905,3114	3,1392
24925,3254	3,1379
24945,3395	3,1370
24965,3535	3,1361
24985,3676	3,1348
25005,3818	3,1339
25025,3960	3,1327
25045,4108	3,1321
25065,4251	3,1308
25085,4391	3,1296
25105,4533	3,1287
25125,4672	3,1277
25145,4813	3,1262
25165,4955	3,1253
25185,5098	3,1240
25205,5236	3,1228
25225,5377	3,1219
25245,5518	3,1206
25265,5659	3,1197
25285,5801	3,1181
25305,5941	3,1169
25325,6083	3,1154
25345,6222	3,1141
25365,6364	3,1129
25385,6504	3,1117
25405,6645	3,1101
25425,6787	3,1086
25445,6927	3,1070
25465,7070	3,1055
25485,7209	3,1042
25505,7355	3,1021
25525,7492	3,1008
25545,7632	3,0990
25565,7773	3,0975
25585,7914	3,0953
25605,8056	3,0934
25625,8197	3,0916
25645,8337	3,0897
25665,8479	3,0879
25685,8619	3,0857
25705,8759	3,0835
25725,8901	3,0817
25745,9041	3,0795
25765,9183	3,0771
25785,9323	3,0749
25805,9464	3,0724
25825,9605	3,0703
25845,9745	3,0681
25865,9887	3,0653
25886,0029	3,0629
25906,0180	3,0604
25926,0319	3,0576
25946,0460	3,0551
25966,0601	3,0523
25986,0743	3,0499
26006,0884	3,0471
26026,1024	3,0437
26046,1167	3,0409
26066,1305	3,0384
26086,1447	3,0350
26106,1587	3,0326
26126,1728	3,0292
26146,1870	3,0261
26166,2011	3,0227
26186,2153	3,0196
26206,2293	3,0165
26226,2433	3,0131
26246,2574	3,0094
26266,2716	3,0060
26286,2857	3,0029
26299,6076	2,9998
