t/s	U/V
24689,0172	4,3626
24709,0309	4,3629
24729,0446	4,3629
24749,0584	4,3635
24769,0722	4,3638
24789,0859	4,3638
24809,0996	4,3644
24829,1135	4,3644
24849,1273	4,3651
24869,1408	4,3644
24889,1547	4,3654
24909,1684	4,3654
24929,1821	4,3657
24949,1958	4,3660
24969,2096	4,3660
24989,2233	4,3663
25009,2371	4,3669
25029,2508	4,3669
25049,2645	4,3672
25069,2782	4,3675
25089,2920	4,3675
25109,3056	4,3678
25129,3195	4,3681
25149,3336	4,3685
25169,3471	4,3688
25189,3607	4,3691
25209,3744	4,3697
25229,3882	4,3697
25249,4019	4,3700
25269,4156	4,3703
25289,4295	4,3706
25309,4431	4,3706
25329,4568	4,3709
25349,4706	4,3715
25369,4843	4,3719
25389,4981	4,3722
25409,5118	4,3722
25429,5256	4,3725
25449,5393	4,3728
25469,5531	4,3731
25489,5668	4,3734
25509,5807	4,3737
25529,5943	4,3740
25549,6081	4,3740
25569,6218	4,3746
25589,6355	4,3749
25609,6493	4,3753
25629,6630	4,3749
25649,6767	4,3756
25669,6908	4,3762
25689,7042	4,3765
25709,7181	4,3768
25729,7317	4,3771
25749,7455	4,3771
25769,7592	4,3780
25789,7730	4,3780
25809,7867	4,3787
25829,8005	4,3790
25849,8142	4,3793
25869,8279	4,3796
25889,8416	4,3802
25909,8554	4,3805
25929,8691	4,3805
25949,8829	4,3811
25969,8967	4,3814
25989,9105	4,3817
26009,9241	4,3821
26029,9379	4,3821
26049,9516	4,3827
26069,9654	4,3833
26089,9791	4,3836
26109,9928	4,3839
26130,0066	4,3839
26150,0203	4,3848
26170,0341	4,3851
26190,0479	4,3861
26210,0615	4,3858
26230,0753	4,3867
26250,0890	4,3870
26270,1027	4,3873
26290,1166	4,3876
26310,1302	4,3879
26330,1440	4,3885
26350,1578	4,3892
26370,1715	4,3892
26390,1852	4,3898
26410,1989	4,3901
26430,2127	4,3904
26450,2265	4,3910
26470,2401	4,3916
26490,2539	4,3922
26510,2677	4,3922
26530,2814	4,3929
26550,2953	4,3932
26570,3089	4,3938
26590,3227	4,3947
26610,3364	4,3947
26630,3503	4,3953
26650,3639	4,3960
26670,3776	4,3963
26690,3914	4,3969
26710,4051	4,3972
26730,4188	4,3978
26750,4325	4,3981
26770,4463	4,3987
26790,4600	4,3990
26810,4738	4,3997
26815,9803	4,4003
