t/s	U/V
49951,6827	4,3524
49971,6965	4,3528
49991,7102	4,3528
50011,7240	4,3524
50031,7377	4,3524
50051,7515	4,3528
50071,7652	4,3524
50091,7789	4,3524
50111,7927	4,3528
50131,8065	4,3528
50151,8202	4,3528
50171,8339	4,3528
50191,8477	4,3531
50211,8613	4,3531
50231,8753	4,3534
50251,8889	4,3531
50271,9026	4,3531
50291,9164	4,3540
50311,9301	4,3537
50331,9438	4,3537
50351,9577	4,3534
50371,9713	4,3534
50391,9851	4,3534
50411,9988	4,3537
50432,0125	4,3537
50452,0263	4,3534
50472,0401	4,3537
50492,0537	4,3540
50512,0676	4,3543
50532,0812	4,3540
50552,0950	4,3543
50572,1087	4,3540
50592,1225	4,3540
50612,1363	4,3543
50632,1499	4,3543
50652,1637	4,3543
50672,1774	4,3546
50692,1913	4,3543
50712,2049	4,3546
50732,2187	4,3546
50752,2324	4,3546
50772,2462	4,3546
50792,2599	4,3546
50812,2737	4,3549
50832,2874	4,3549
50852,3012	4,3549
50872,3149	4,3549
50892,3286	4,3546
50912,3423	4,3552
50932,3561	4,3549
50952,3698	4,3555
50972,3835	4,3552
50992,3973	4,3555
51012,4110	4,3552
51032,4247	4,3555
51052,4385	4,3555
51072,4523	4,3552
51092,4660	4,3555
51112,4797	4,3555
51132,4935	4,3555
51152,5073	4,3558
51172,5210	4,3555
51192,5348	4,3562
51212,5484	4,3558
51232,5623	4,3558
51252,5759	4,3558
51272,5896	4,3558
51292,6034	4,3558
51312,6173	4,3558
51332,6309	4,3558
51352,6447	4,3558
51372,6584	4,3562
51392,6721	4,3565
51412,6858	4,3562
51432,6997	4,3562
51452,7134	4,3565
51472,7272	4,3562
51492,7408	4,3565
51512,7546	4,3565
51532,7687	4,3568
51552,7821	4,3568
51572,7958	4,3568
51592,8095	4,3568
51612,8234	4,3568
51632,8371	4,3568
51652,8508	4,3571
51672,8645	4,3568
51692,8783	4,3568
51712,8920	4,3571
51732,9058	4,3571
51752,9195	4,3571
51772,9333	4,3577
51792,9470	4,3571
51812,9607	4,3571
51832,9744	4,3574
51852,9882	4,3574
51873,0019	4,3574
51893,0156	4,3574
51913,0295	4,3577
51933,0432	4,3574
51953,0569	4,3580
51973,0706	4,3577
51993,0844	4,3577
52013,0982	4,3580
52033,1119	4,3580
52053,1256	4,3580
52073,1395	4,3580
52093,1531	4,3583
52113,1669	4,3580
52133,1806	4,3583
52153,1944	4,3583
52173,2081	4,3583
52193,2218	4,3583
52213,2356	4,3583
52233,2493	4,3583
52253,2631	4,3583
52273,2768	4,3583
52293,2905	4,3586
52313,3043	4,3586
52333,3180	4,3589
52353,3317	4,3586
52373,3455	4,3586
52393,3592	4,3589
52413,3730	4,3589
52433,3867	4,3589
52453,4004	4,3589
52473,4142	4,3589
52493,4279	4,3589
52513,4417	4,3589
52533,4554	4,3592
52553,4692	4,3592
52573,4828	4,3592
52593,4967	4,3599
52613,5105	4,3596
52633,5241	4,3599
52653,5378	4,3599
52673,5516	4,3592
52693,5652	4,3599
52713,5791	4,3602
52733,5928	4,3599
52753,6066	4,3602
52773,6204	4,3605
52793,6340	4,3599
52813,6479	4,3599
52833,6618	4,3605
52853,6752	4,3602
52873,6890	4,3605
52893,7028	4,3605
52913,7165	4,3605
52933,7301	4,3605
52953,7440	4,3602
52973,7577	4,3602
52993,7714	4,3605
53013,7852	4,3608
53033,7990	4,3608
53053,8127	4,3611
53073,8265	4,3608
53093,8403	4,3608
53113,8539	4,3611
53133,8676	4,3608
53153,8815	4,3611
53173,8951	4,3611
53193,9089	4,3611
53213,9227	4,3611
53233,9364	4,3614
53253,9501	4,3611
53273,9639	4,3611
53293,9777	4,3614
53313,9914	4,3617
53334,0051	4,3614
53354,0189	4,3617
53374,0327	4,3617
53394,0463	4,3620
53414,0599	4,3617
53434,0738	4,3617
53454,0876	4,3623
53474,1014	4,3623
53494,1150	4,3620
53514,1288	4,3620
53534,1426	4,3620
53554,1562	4,3620
53574,1700	4,3623
53594,1837	4,3623
53614,1974	4,3623
53634,2112	4,3623
53654,2250	4,3623
53674,2387	4,3626
53694,2524	4,3626
53714,2661	4,3626
53734,2800	4,3626
53754,2938	4,3630
53774,3075	4,3626
53794,3212	4,3626
53814,3349	4,3630
53834,3485	4,3630
53854,3624	4,3630
53874,3762	4,3633
53894,3900	4,3633
53914,4036	4,3633
53934,4174	4,3633
53954,4310	4,3633
53974,4448	4,3636
53994,4586	4,3636
54014,4723	4,3633
54034,4861	4,3639
54054,4999	4,3636
54074,5134	4,3639
54094,5273	4,3636
54114,5411	4,3639
54134,5548	4,3642
54154,5684	4,3639
54174,5823	4,3642
54194,5960	4,3642
54214,6098	4,3642
54234,6235	4,3645
54254,6373	4,3645
54274,6509	4,3645
54294,6647	4,3645
54314,6784	4,3642
54334,6922	4,3645
54354,7059	4,3648
54374,7197	4,3645
54394,7334	4,3648
54414,7472	4,3648
54434,7609	4,3651
54454,7746	4,3657
54474,7884	4,3651
54494,8021	4,3651
54514,8160	4,3654
54534,8296	4,3654
54554,8434	4,3654
54574,8572	4,3654
54594,8708	4,3657
54614,8846	4,3654
54634,8983	4,3654
54654,9121	4,3657
54674,9258	4,3657
54694,9395	4,3660
54714,9533	4,3660
54734,9670	4,3664
54754,9808	4,3664
54774,9945	4,3660
54795,0083	4,3660
54815,0220	4,3664
54835,0357	4,3664
54855,0495	4,3664
54875,0634	4,3667
54895,0769	4,3664
54915,0906	4,3667
54935,1044	4,3667
54955,1182	4,3670
54975,1319	4,3667
54995,1456	4,3670
55015,1594	4,3670
55035,1732	4,3670
55055,1869	4,3673
55075,2006	4,3673
55095,2144	4,3673
55115,2281	4,3673
55135,2419	4,3676
55155,2556	4,3676
55175,2693	4,3679
55195,2830	4,3676
55215,2968	4,3679
55235,3105	4,3679
55255,3243	4,3679
55275,3381	4,3679
55295,3519	4,3682
55315,3655	4,3682
55335,3793	4,3682
55355,3930	4,3685
55375,4068	4,3685
55395,4205	4,3685
55415,4343	4,3679
55435,4483	4,3682
55455,4617	4,3685
55475,4755	4,3682
55495,4893	4,3685
55515,5029	4,3685
55535,5167	4,3685
55555,5305	4,3688
55575,5441	4,3691
55595,5579	4,3691
55615,5716	4,3691
55635,5854	4,3691
55655,5991	4,3694
55675,6129	4,3694
55695,6269	4,3698
55715,6403	4,3698
55735,6541	4,3701
55755,6678	4,3698
55775,6816	4,3701
55795,6954	4,3701
55815,7091	4,3701
55835,7229	4,3704
55855,7366	4,3701
55875,7503	4,3704
55895,7641	4,3707
55915,7778	4,3707
55935,7917	4,3707
55955,8052	4,3707
55975,8191	4,3707
55995,8327	4,3710
56015,8465	4,3707
56035,8603	4,3710
56055,8741	4,3710
56075,8877	4,3713
56095,9014	4,3713
56115,9152	4,3713
56135,9290	4,3713
56155,9427	4,3716
56175,9565	4,3719
56195,9702	4,3719
56215,9839	4,3716
56235,9977	4,3719
56256,0114	4,3719
56276,0251	4,3719
56296,0389	4,3719
56316,0526	4,3722
56336,0663	4,3722
56356,0801	4,3722
56376,0938	4,3725
56396,1076	4,3725
56416,1213	4,3728
56436,1350	4,3725
56456,1488	4,3725
56476,1625	4,3728
56496,1763	4,3728
56516,1901	4,3728
56536,2038	4,3731
56556,2176	4,3731
56576,2312	4,3731
56596,2451	4,3731
56616,2588	4,3735
56636,2725	4,3735
56656,2862	4,3738
56676,3000	4,3735
56696,3137	4,3738
56716,3274	4,3741
56736,3415	4,3744
56756,3550	4,3741
56776,3687	4,3747
56796,3825	4,3744
56816,3963	4,3744
56836,4099	4,3744
56856,4236	4,3747
56876,4374	4,3747
56896,4511	4,3747
56916,4648	4,3750
56936,4786	4,3750
56956,4923	4,3750
56976,5062	4,3750
56996,5198	4,3750
57016,5335	4,3753
57036,5473	4,3753
57056,5610	4,3756
57076,5748	4,3759
57096,5885	4,3756
57116,6023	4,3756
57136,6161	4,3759
57156,6298	4,3756
57176,6435	4,3759
57196,6573	4,3759
57216,6710	4,3759
57236,6847	4,3762
57256,6985	4,3762
57276,7122	4,3765
57296,7260	4,3765
57316,7397	4,3765
57336,7534	4,3769
57356,7672	4,3769
57376,7809	4,3772
57396,7947	4,3772
57416,8084	4,3772
57436,8221	4,3772
57456,8359	4,3778
57476,8497	4,3775
57496,8634	4,3775
57516,8771	4,3778
57536,8909	4,3778
57556,9046	4,3781
57576,9184	4,3778
57596,9322	4,3781
57616,9458	4,3781
57636,9597	4,3784
57656,9734	4,3790
57676,9870	4,3784
57697,0008	4,3784
57717,0145	4,3787
57737,0283	4,3793
57757,0420	4,3790
57777,0557	4,3790
57797,0695	4,3796
57817,0840	4,3793
57837,0970	4,3796
57857,1107	4,3796
57877,1245	4,3796
57897,1382	4,3796
57917,1520	4,3796
57937,1657	4,3799
57957,1795	4,3799
57977,1932	4,3806
57997,2069	4,3806
58017,2208	4,3806
58037,2345	4,3806
58057,2482	4,3812
58077,2619	4,3812
58097,2756	4,3806
58117,2895	4,3806
58137,3031	4,3812
58157,3169	4,3815
58177,3306	4,3815
58197,3443	4,3812
58217,3581	4,3815
58237,3718	4,3815
58257,3856	4,3821
58277,3993	4,3818
58297,4130	4,3818
58317,4268	4,3818
58337,4405	4,3824
58357,4543	4,3824
58377,4680	4,3824
58397,4818	4,3827
58417,4955	4,3827
58437,5092	4,3830
58457,5230	4,3827
58477,5370	4,3830
58497,5505	4,3830
58517,5643	4,3830
58537,5780	4,3830
58557,5916	4,3833
58577,6055	4,3837
58597,6192	4,3837
58617,6329	4,3833
58637,6466	4,3837
58657,6605	4,3840
58677,6741	4,3840
58697,6879	4,3840
58717,7017	4,3843
58737,7154	4,3843
58757,7291	4,3846
58777,7428	4,3846
58797,7566	4,3849
58817,7704	4,3849
58837,7840	4,3849
58857,7979	4,3849
58877,8115	4,3852
58897,8253	4,3852
58917,8390	4,3855
58937,8528	4,3855
58957,8666	4,3858
58977,8803	4,3861
58997,8941	4,3858
59017,9077	4,3858
59037,9215	4,3861
59057,9352	4,3864
59077,9490	4,3861
59097,9627	4,3864
59117,9766	4,3864
59137,9902	4,3867
59158,0040	4,3871
59178,0177	4,3867
59198,0314	4,3874
59218,0452	4,3874
59238,0589	4,3877
59258,0727	4,3874
59278,0864	4,3877
59298,1001	4,3877
59318,1139	4,3877
59338,1278	4,3880
59358,1414	4,3883
59378,1551	4,3883
59398,1689	4,3883
59418,1827	4,3886
59438,1963	4,3889
59458,2101	4,3892
59478,2238	4,3892
59498,2376	4,3892
59518,2513	4,3895
59538,2650	4,3895
59558,2789	4,3895
59578,2925	4,3898
59598,3063	4,3898
59618,3200	4,3901
59638,3338	4,3901
59658,3475	4,3904
59678,3612	4,3904
59698,3750	4,3904
59718,3887	4,3908
59738,4024	4,3908
59758,4161	4,3908
59778,4300	4,3908
59798,4438	4,3911
59818,4574	4,3914
59838,4712	4,3914
59858,4849	4,3917
59878,4987	4,3917
59898,5124	4,3920
59918,5262	4,3920
59938,5398	4,3917
59958,5537	4,3920
59978,5673	4,3926
59998,5811	4,3926
60018,5948	4,3929
60038,6086	4,3929
60058,6223	4,3929
60078,6360	4,3932
60098,6498	4,3932
60118,6634	4,3932
60138,6773	4,3932
60158,6911	4,3938
60178,7046	4,3938
60198,7185	4,3942
60218,7323	4,3938
60238,7461	4,3945
60258,7598	4,3942
60278,7736	4,3945
60298,7871	4,3948
60318,8010	4,3951
60338,8147	4,3948
60358,8283	4,3954
60378,8422	4,3957
60398,8559	4,3954
60418,8695	4,3960
60438,8834	4,3960
60458,8971	4,3957
60478,9108	4,3960
60498,9246	4,3960
60518,9384	4,3963
60538,9520	4,3963
60558,9659	4,3963
60578,9796	4,3966
60598,9932	4,3966
60619,0072	4,3966
60639,0212	4,3972
60659,0344	4,3972
60679,0484	4,3972
60699,0620	4,3976
60719,0757	4,3979
60739,0896	4,3979
60759,1034	4,3979
60779,1169	4,3979
60799,1307	4,3985
60819,1445	4,3982
60839,1581	4,3988
60859,1720	4,3991
60879,1857	4,3988
60899,1993	4,3991
60919,2132	4,3994
60928,7755	4,4000
